global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
1052.5364705614325	-2.8739481097152293	8.25957773733574	1107833.021861917	867.0772450509382	1.022074023682876	1.0446353098873042	751822.9488851248	999.5124344288693	1.735880177989202	3.013279992335823	999025.1065779248	989.218942532681	898.7113545648359	0.8663459999999998	46.489132	0.1640991503501614	0.076445002590415	0.0787085221	-0.084442498	-0.0037397825	-0.0888483603	-0.0776965759	-0.0427687033	-0.023102591	-0.0756123435	-0.0082759001	-0.0269551364	0.0443080934	-0.0605898066	0.0423691882	-0.0111635451	0.0911634453	-0.0417750388	0.0125495946	-0.0207300342	0.0961364776	-0.0038966191	-0.0002877887	0.0319689928	0.1189254385	0.0210240638	0.0174572056	0.0323117774	-0.0313360172	0.0642168204	-0.005979126	0.0464820324	-0.0058072636	-0.0961589508	0.0460516221	-6.67414e-05	-0.0161395059	-0.0855644467	-0.0164801285	-0.0497717898	-0.0637065657	-0.0466142923	0.0528305332	-0.0295087833	-0.0125899573	0.0365250865	-0.0102026006	0.1245877151	0.039157262	-0.0606243453	0.0210510295	-0.0249815627	0.0067662544	0.0262039666	-0.0041856529	0.0094193806	-0.0886117098	-0.0262380068	0.0094840053	0.08412357	-0.0339753576	0.0312927742	-0.0656291217	0.0162899738	0.0325181998	-0.0920132614	0.0348172576	-0.1034674481	-0.024811814	0.0525158039	-0.0302773392	0.0979282008	0.0524983198	-0.0082906521	0.066990456509302	-0.0093530998716744	8.748047720951573e-05	0.0044877212633246	-0.034143187592619	-0.0214196369857547	0.0011657572589847	0.0004588008486015	0.1410769735276318	-0.0501832652673073	0.0199027124597161	0.0025183601128889	-0.0044930178397876	-0.0010508865755584	1.1043625946890704e-06	2.018720930864963e-05	0.0005111373476833	0.0003690636624566	2.6126138819671864e-07	1.3620798694595298e-07	0.0019436611154775	0.0002429127264932	5.900659269240869e-08	3.7778185318192393e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052.570873980795	0.0344034193626612	0.0011835952638431	1107905.4447526948	856.8339764580654	-10.243268592872823	104.9245514657348	734164.4632129406	999.4061990679328	-0.1062353609364663	0.0112859519133012	998812.7507354124	990.9719406077572	895.9684679970478	0.870152	46.693378	0.2028440614542341	0.1156571676244158	0.0732218458	-0.1229394557	-0.0581331679	-0.0261550712	-0.0822293413	-0.0738873374	0.0091821515	-0.0157314158	0.1147183001	-0.0926882584	-0.0464258742	0.0444460506	0.038830715	0.0013116722	0.1299894482	-0.0337501085	0.0381357592	0.0285195732	-0.0063761661	-0.0320253204	0.0177893276	0.0292497515	-0.0761570052	0.0528694585	-0.0024620114	-0.027505971	0.033038344	-0.0108304227	-0.0042022753	0.0454025522	-0.009013678	-0.1281081558	0.0086580213	-0.0624025767	-0.0252102629	0.017613874	0.0245671841	-0.0186993296	-0.0005904265	0.049099997	-0.0573884913	0.06674633	-0.000909966	-0.0635000045	-0.0555852791	0.1173932036	0.0700166602	-0.0715777398	0.0179560535	0.0048388118	0.0272538485	-0.0055901147	-0.0437054579	0.0285435014	-0.0534440141	-0.0063270392	-0.0012187647	-0.0132384144	0.009159402	0.0241030185	-0.0006806626	0.1030324707	-0.0075153529	-0.0052762071	-0.0196401738	0.0449276031	0.0874554734	0.0193106729	-0.020751272	0.0966728009	0.0482387676	-0.0153640485	0.0933609001905182	0.0263704436812162	0.0006954002999441	0.0087162576843839	0.0338159265709947	0.0679591141636136	0.0011435168898549	0.004618441197903	0.1405142849103526	-0.0005626886172792	0.0197442642638677	3.166184800155843e-07	-0.0027811496468108	0.0017118681929768	2.9304927101256545e-06	7.734793357955837e-06	0.0001499174979433	-0.0003612198497399	2.247525618957936e-08	1.3047977984618814e-07	0.0018577128583518	-8.594825712569983e-05	7.3871029029454114e-09	3.4510970640856158e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.11950437544	1.548630394644988	2.3982560992182917	1111167.9295047235	861.7231781925988	4.889201734533344	23.90429360096386	742566.8358343533	1003.57158371857	4.165384650637179	17.350429287763816	1007155.9236473988	993.495734327461	889.3394179114443	0.7603959999999998	40.803722	0.1175419183644655	0.0647964633827363	0.0642248267	-0.1074504354	-0.0585556679	-0.0456990465	-0.0784189686	-0.068905257	-0.0316406822	-0.0254010585	0.1028699762	0.0620821083	-0.0289049141	-0.0092291657	0.0659500959	-0.0204665414	0.1084868078	-0.0235842814	-0.0147589069	0.0423841843	0.021443668	-0.0351136157	0.0100892247	0.0256060471	-0.0661195383	0.0298218884	0.0239942009	0.0259484403	0.0555283258	0.0851057293	-0.031468211	0.0692133622	-0.0016825522	-0.111599414	0.0165785278	-0.0031338945	-0.0543632796	0.0083776572	0.0191204864	-0.0233818776	-0.0067720772	0.0207302671	-0.0671344135	0.0446397523	0.0063601704	-0.0481278218	-0.0379885029	0.1155049489	0.0555850434	-0.0728203487	0.0072152361	0.0080757662	0.0058690537	0.0347525713	-0.0624081353	0.0118240749	-0.0376784317	-0.0354322356	0.012337145	-0.0445124981	0.0358994055	0.0729608716	0.0342688985	0.0413960905	-0.0641781758	0.0084603979	-0.0073044399	0.0435709745	0.0613956382	0.0313581835	0.0345988433	0.0953761056	0.0438968002	-0.0223783947	0.1040127206071446	0.0106518204166264	0.000113461278188	0.0108186460480999	0.024205685076609	-0.0096102414943856	0.0005859151900279	9.235674158041265e-05	0.1834508672405519	0.0429365823301993	0.0336542206913106	0.0018435501021979	-0.0035819493664382	-0.0008007997196274	6.412801909553229e-07	1.2830361263727023e-05	-6.0962007268683394e-05	-0.0002108795052119	3.716366330227007e-09	4.4470165718450934e-08	0.0019328991159775	7.518625762569994e-05	5.652973335758123e-09	3.736098992546601e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052.9040932424402	-1.2154111329998614	1.4772242222200067	1108607.0295666852	870.9762287619126	9.253050569313814	85.6189448382787	758599.5910683235	1001.0085344021636	-2.563049316406364	6.569221798331128	1002018.0859459676	991.7033864742064	890.6066853268867	0.8245489999999999	44.246231	0.118207082060925	0.0670607770402033	0.0724755138	-0.1182043467	-0.043666898	-0.0661315528	-0.0956911755	-0.0326529878	0.0539165474	-0.0645291621	0.0102424539	0.0608010483	-0.0257409441	-0.0730520125	0.0466690516	-0.0243234831	0.115499103	-0.0012419895	-0.0211531914	0.0383465813	0.0307776281	-0.0349458854	0.0293339462	0.0711980057	-0.0765839381	0.0790884259	-0.0556254969	0.002274464	-0.0627469664	0.093052013	-0.0475820166	0.057389167	0.0130449802	-0.1208144688	0.0070126774	0.0083772507	-0.0663525515	0.0101423698	0.0417210082	-0.0473130892	-0.0790389999	0.0590507451	-0.1059144991	0.0074255824	-0.0055462983	0.0523796001	-0.0054790624	0.1178723921	0.0622784088	-0.0636775663	0.031404933	-0.0337341983	0.0266299406	0.0053705153	-0.0696351469	0.0399184583	-0.0761096228	0.0053748078	0.0247498898	0.000584298	0.0198705254	0.040372915	-0.0276951702	0.0397551203	0.0134514445	-0.0169402601	-0.031825554	-0.0131419254	0.0219603528	-0.0490873859	-0.034416331	0.0940386689	0.0394798359	-0.0293067317	0.1001346051595533	-0.0038781154475912	1.503977942484626e-05	0.0100269391504596	0.012284334183505	-0.011921350893104	0.000150904866332	0.0001421186071165	0.127710040494918	-0.0557408267456339	0.0163098544432135	0.0031070397662867	-0.0031491038846433	0.0004328454817949	1.8735521111025933e-07	9.916855276275522e-06	-0.0004438604292029	-0.0003828984219342	1.9701208061218265e-07	1.466112015197134e-07	0.0018153072402147	-0.0001175918757627	1.382784924541378e-08	3.29534037637591e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049.733292247396	-3.1708009950441465	10.053978950172947	1101939.984852557	859.9333140502623	-11.042914711650267	121.94596532878197	739485.3046134671	999.4370521050672	-1.571482297096395	2.4695566100873627	998874.4211204668	990.4453475196764	889.4627858463382	0.735658	39.476273	0.1107312257453889	0.0609596287239762	0.0661055498	-0.1063771478	-0.0358867795	-0.0813404156	-0.0481779296	-0.0583139856	0.026052019	-0.0698777654	-0.0035006872	0.0925958062	-0.0708274689	-0.064598227	0.0494878961	0.0328447746	0.1115029714	-0.0238813077	-0.0373350785	0.047629787	-0.0128266504	-0.0533147454	-0.0241458931	0.0558576532	-0.065299164	0.0856328825	-0.0256634065	0.0187486314	-0.0078703429	0.0189267317	0.0423897043	0.045718876	-0.0443311519	-0.1143412772	0.0204704185	0.0187644637	-0.0587942299	0.0505508113	0.015418349	-0.0676771699	-0.055787277	0.0423779486	-0.1190699432	0.0344611009	0.0261335885	0.0285607659	0.015901854	0.1098728019	0.049323836	-0.0655971383	0.0294149917	-0.011365694	-0.0004409834	0.0603036132	-0.0580083095	0.0256050864	-0.0901001132	0.0268570418	0.0174701938	0.0047595443	0.0476831438	0.0175208986	-0.041629527	0.0464324727	0.0382573873	-0.031250491	-0.0229131928	-0.0701229225	0.016518625	-0.0726322774	-0.038732941	0.092661062	0.034995421	-0.0361224311	0.103949894468073	0.0038152893085196	1.4556432507704695e-05	0.0108055805599235	0.0466844283375706	0.0344000941540656	0.0021794358492057	0.0011833664778085	0.0806370098407214	-0.0470730306541965	0.0065023273560526	0.0022158702149709	-0.0032679596065946	-0.0001188557219513	1.4126682640564768e-08	1.0679559990333934e-05	-5.4968879004357873e-05	0.0003888915501985	3.021577658995736e-09	1.5123663781582526e-07	0.001816416200637	1.1089604222999476e-06	1.229793218227678e-12	3.2993678139365543e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1053.2512436613229	3.5179514139267667	12.375982150749335	1109338.1822741232	857.5928919243453	-2.34042212591703	5.47757572748199	735465.5682791618	1000.7416674513051	1.304615346237938	1.7020212016395346	1001483.8849732188	991.4855735048602	881.095931000491	0.877171	47.069996	0.3309205593661736	0.1617893313417742	0.043737906	-0.1427194646	-0.0373401356	-0.0367764207	-0.087404694	-0.0844294957	0.0448714837	-0.0138311733	0.108160775	-0.1368899894	-0.1455430613	0.0663982805	0.0417290698	-0.0265919587	0.111308895	0.010322474	0.009606872	0.0534939793	-0.0613818629	-0.0727411147	0.0003346696	0.0888436964	-0.1165101921	0.1101301271	0.0031795891	0.0286157644	-0.0154607806	0.0241028141	0.001425759	0.0445641854	0.0223163119	-0.1072030544	-0.0308716076	-0.0269391192	-0.0332035992	0.0756959745	0.0282075658	-0.0487281139	-0.055449662	0.0361486048	-0.1256420477	0.0782636801	0.0189868061	-0.01289014	0.0384723191	0.0971165538	0.0738341643	-0.0629557579	0.0325028908	-0.029365439	0.0054461505	0.0127087145	-0.0890925421	0.0719409321	-0.0691153295	0.0031284424	0.0175870262	-0.0686294558	0.0581901315	0.0686149599	0.0177793242	0.0400554446	-0.0205380755	0.0231863109	-0.0387644832	-0.0075375125	0.0481819773	0.1059467264	0.0031037266	0.0912438734	0.030451217	-0.0427992974	0.0649577960622025	-0.0389920984058704	0.001520383738093	0.0042195152692586	0.1045000974800558	0.0578156691424852	0.0109202703733411	0.0033426515983933	0.0885976348430972	0.0079606250023757	0.0078495408997907	6.33715504284506e-05	-0.0016021490614421	0.0016658105451525	2.774924772341269e-06	2.566881615079802e-06	-0.002281956961325	-0.0022269880823206	5.207327573339627e-06	4.959475918798171e-06	0.0011861714918013	-0.0006302447088357	3.9720839301539645e-07	1.4070028079621214e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1059.852345111937	6.601101450614124	43.57454036129989	1123286.9934392725	871.181173928419	13.588282004073676	184.6414078222325	758956.6378072982	1002.9916922142888	2.250024762983685	5.062611434039788	1005992.3346508828	994.9323223453936	930.7162709376228	1.161257	62.314419	0.7338755141736933	0.3774896479785826	0.1242597544	0.0069415182	0.1073284808	-0.0526096321	-0.0730923251	-0.0881931581	-0.0480505951	0.0778028788	0.0026087687	-0.0153342498	0.0176311283	0.0006202215	0.0595928776	0.0129207131	-0.0312282631	-0.1295092073	0.0694971834	-0.0760831239	0.0373003987	-0.0200465736	0.0438749021	-0.0240243267	0.0077808927	0.0192849563	0.0058300213	0.0043829033	0.1179656911	0.0764784099	0.0463091923	0.0648758032	-0.0116274537	0.0164674667	0.1108505916	-0.0755173974	0.0786655824	-0.0807457785	0.0727443078	0.0154242723	0.0022199657	-0.0025072744	-0.0152859044	-0.039133066	-0.0387725648	-0.1034773434	-0.0951782337	0.1140592721	-0.0405897142	0.0038986105	0.0042109618	-0.0362768473	-0.0305380624	-0.0135131289	0.0841418351	-0.0017622762	0.0152019315	-0.0832232296	0.0213236901	0.0736404221	-0.0136301758	0.0838472545	0.0120514721	-0.002561883	-0.0702584364	-0.0312392282	0.0670609659	0.0300017894	0.0348510342	0.0365715963	-0.0001547631	0.0897877085	0.0258549876	-0.0493116688	0.0416584089582698	-0.0232993871039327	0.0005428614394189	0.0017354230369344	-0.1051032082692415	-0.2096033057492973	0.0110466843884875	0.0439335457810334	0.1910361959516606	0.1024385611085634	0.0364948281636812	0.0104936588019928	-0.0066898548955419	-0.0050877058340997	2.588475065433313e-05	4.475415852340592e-05	-0.0002016540362479	0.0020803029250771	4.066435033506937e-08	4.3276602600843386e-06	0.0019888479368624	0.0008026764450611	6.44289475455925e-07	3.955516115961824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063.468853194583	3.616508082646078	13.079130711844412	1130966.0017150017	864.0626946645765	-7.11847926384246	50.67274702975509	746604.3403110092	1006.4155746303728	3.423882416083984	11.7229707991691	1012872.3088585836	996.824372052989	935.8812299604526	0.949818	50.968327	0.6452529177607282	0.3520107251762431	0.1657934478	0.0837762488	0.1282755242	0.0695426695	-0.0685587751	-0.0714313164	-0.0459140049	0.0429993357	-0.1198861974	0.0734126924	0.0550732686	-0.0022002679	0.0676237241	-0.0441395227	-0.0657989832	-0.1534096245	0.0020697443	-0.079546754	-0.0140501334	-0.0094564311	0.118849984	-0.0344007431	-0.0938809101	0.0357091941	0.0024419238	0.0040930502	0.0596674305	0.00167112	-0.1114610325	0.0757099194	0.0306291367	0.045562543	0.1512561142	-0.0131026882	0.0690075695	-0.0420431782	0.1104174126	0.0374467943	0.056595955	0.0274187609	-0.0660903051	0.0907048628	-0.0064346333	-0.0719461952	-0.0581316031	0.1079600477	-0.1298845947	0.0940751373	-0.0183499848	-0.046928667	-0.0029244835	-0.1178855488	0.0837556074	-0.0506480715	0.0781035427	0.0007641468	0.0598038744	0.0818789031	0.0204073245	-0.0339830587	0.0561411915	0.0242459486	-0.0197464193	-0.0026308514	0.1098808897	0.039784246	-0.0081013036	-0.1732165627	-0.0293499901	0.0882931893	0.0212145853	-0.0556345156	-0.0155058319059406	-0.0571642408642103	0.0032677504335814	0.0002404308230952	-0.1185338181779229	-0.0134306099086814	0.0140502660518368	0.0001803812825191	0.295309685795857	0.1042734898441963	0.0872078105248477	0.0108729606842877	-0.0124214575345187	-0.0057316026389768	3.2851268811125826e-05	0.0001542926072818	-0.0017351126032032	-0.0015334585669553	3.010615745794586e-06	2.3514951765686028e-06	-0.0001537824000783	-0.0021426303369406	4.590864760778616e-06	2.364902657384233e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049.7798878209558	-13.688965373627298	187.38777300036716	1102037.8128733784	862.4912966244185	-1.5713980401579877	2.469291800612364	743891.2367528707	999.6193628408804	-6.796211789492418	46.18849468763573	999238.8705664076	990.2818007667466	905.0978952759722	0.785879	42.171173	0.2712677344569076	0.1350018579119832	0.1562721765	0.0771051764	0.0995532438	0.0588538788	-0.0527919231	-0.0838165504	-0.0172033617	0.0027318829	-0.0872689509	0.0003629507	-0.030629289	0.0235149802	0.0211904574	-0.0406752866	-0.0370843435	-0.1665037308	-0.0090318723	-0.0717827446	-0.0019511744	0.0258199786	0.0682621789	-0.0709462667	-0.0342434047	0.0269218295	0.0180769865	0.0582931144	0.1308139696	-0.0555831816	-0.0352553485	0.0337258618	0.0362268772	0.0163719419	0.1610814254	-0.0070804705	0.0715082418	-0.0328471378	0.0746762081	0.0500309106	0.0172377974	-0.0651959273	-0.0459475682	0.0443016172	0.0300338828	-0.1030046105	0.0154494599	0.1141043008	-0.1169418567	0.0763397488	0.004465542	-0.0306862748	-0.0047285986	-0.0452889872	0.0883428412	-0.0549660555	0.0467380262	-0.020945215	0.0518245554	0.1076567781	0.0009720637	-0.0363897352	0.036166125	0.049642505	-0.0210928727	-0.0184945589	0.1384330121	0.047016807	0.0072365236	-0.0680594454	0.0140362367	0.0867609543	0.0165379384	-0.0617435365	-0.0080787202405332	0.0074271116654073	5.516198769043067e-05	6.526572072480081e-05	-0.040261585997257	0.0782722321806659	0.0016209953070145	0.006126542330544	0.2397181987644927	-0.0555914870313642	0.0574648148188928	0.0030904134303583	-0.0109463240595979	0.0014751334749208	2.1760187688319163e-06	0.0001198220104177	-0.0007389780038054	0.0009961345993978	5.460884901082137e-07	9.922841401174158e-07	-0.0002820523973491	-0.0001282699972707	1.6453192199851035e-08	7.95535548503746e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.3009508775317	4.52106305657594	20.440011161535782	1111550.4950212676	851.490876355962	-11.000420268456535	121.0092460826694	725036.7125174442	1000.7511557360964	1.1317928952159946	1.280955157661403	1001502.8757071326	991.0543809242374	908.2138640900196	0.730599	39.204788	0.274863512022615	0.1304024571974945	0.1555991207	0.0621320728	0.0931887125	0.0716418903	-0.0426098788	-0.0922030873	-0.046079	0.0045111175	-0.096814282	0.0379034057	0.003807192	0.0654441685	0.0343148368	-0.0475166542	-0.0423927882	-0.1565942128	-0.0329831255	-0.0535712768	-0.0038374568	0.0602504414	0.1183232996	-0.0361301144	-0.0385981986	0.0327322932	0.0049853142	0.0419804209	0.0318074605	-0.0293488487	-0.1860557922	0.0467674197	0.0384981197	0.0213520598	0.1632614169	0.0131690796	0.0458382106	-0.0156930234	0.097129269	0.0685600082	-0.0014395037	-0.0505936264	-0.0207942951	0.0386854015	0.0137572112	-0.0401811332	-0.0717152823	0.1125545763	-0.1184150331	0.0928756481	-0.0170813681	-0.0663459793	-0.0076360541	-0.0871912765	0.0475645086	-0.0396936245	0.1141159882	-0.0237465393	0.0666788656	0.0571928866	0.0429635161	0.0398196672	0.083379107	0.0131629698	-0.0845442011	0.025305326	0.0607769624	0.0549996497	0.0033070742	-0.075398588	-0.0023950793	0.0851916578	0.0118330366	-0.0676152521	0.0377029478843127	0.0457816681248459	0.0020959611362935	0.0014215122791671	-0.0568540167524105	-0.0165924307551535	0.0032323792208833	0.0002753087583645	0.2793515763301784	0.0396333775656856	0.0780373031981554	0.0015708046172641	-0.0125411730963378	-0.0015948490367399	2.543543449990187e-06	0.0001572810226323	-0.0012711241506122	-0.0005321461468068	1.6157566062695869e-06	2.831795215613244e-07	0.0010480731306428	0.0013301255279919	1.7692339202157306e-06	1.0984572871753997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1051.2692515560643	-3.0316993214673857	9.191200775785807	1105167.0392672475	871.7153322229433	20.22445586698132	409.02861511547496	759887.6204325564	999.8475332943652	-0.9036224417311588	0.8165335172001813	999695.0898348268	991.8916366426072	890.5851409544535	0.742882	39.863918	0.0764331919230322	0.042194152588021	0.1450341703	0.079667098	0.0883220766	0.0502671341	-0.0774121706	-0.0134029354	-0.0985021169	0.0455389867	-0.0537338337	0.0644187589	0.0893001635	0.0080975441	0.0294041587	-0.0384838746	-0.0575035368	-0.1635665289	-0.0229213266	-0.0691912222	0.0284150679	0.0305820103	0.041462938	-0.044288687	-0.057857813	-0.0194006142	0.0200160572	0.0344406429	0.1353365871	0.0328321561	0.0046482758	0.0447279137	0.0318015331	0.0469856734	0.1691878943	0.0014799411	0.044822005	-0.0602866923	0.0456871309	0.037508412	0.0321860189	0.0186979439	-0.0126771344	0.0393423658	0.0164452386	-0.0917006525	0.0656829493	0.1077810046	-0.1237202018	0.0851338377	-0.0130147424	-0.0284535729	-0.0128829136	-0.0379328928	0.0720147045	-0.040920751	0.0441830272	-0.0367578021	0.0477082322	0.1048695147	0.0076293112	-0.0165380801	0.0326901668	-0.0016341705	-0.0280471815	-0.0374225513	0.0998458622	0.0149345409	0.0149456277	-0.0886305965	-0.0104710643	0.0835859703	0.0071079182	-0.0732270951	0.0380489961560783	0.0003460482717655	1.1974940639195697e-07	0.0014477261084852	-0.0251262703385748	0.0317277464138357	0.0006313294611271	0.0010066498925006	0.2875154499351993	0.0081638736050209	0.08266513395144	6.664883223875712e-05	-0.0120642152287856	0.0004769578675522	2.2748880741994225e-07	0.0001455452890864	-0.0010636204541862	0.0002075036964259	1.1312884705632585e-06	4.305778403045353e-08	0.0010086242219728	-3.944890867000001e-05	1.5562163952540015e-09	1.0173228211502362e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
