global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52
1030.8822996175518	5.6728658189226735	32.181406599501216	1062718.3156647717	961.5320200880036	15.622706613620837	244.06896193527217	924543.8256545168	958.1164829008336	2.1045704601111765	4.429216821572569	917987.1948062632	947.3233274254184	793.6325266480685	0.733113	38.311802	0.2027974697602822	0.1016750956389477	0.0342323546	-0.0306108985	-0.0242895462	0.0147638729	-0.0420744296	-0.0114499078	-0.0473807938	0.05439292	-0.0016907968	-0.0345320596	0.0730699155	0.0346336081	-0.0110821221	-0.0099234896	0.0247063064	-0.0178170523	0.0188355929	0.0064458155	0.0129250713	0.0444593265	0.0031376906	-0.0203141737	-0.0079271425	-0.0355165798	0.012857026	0.000681858	0.0225240357	-0.019181466	-0.0070735749	-0.0198350699	-0.0199510539	-0.0362049796	0.0264700709	-0.0090066042	-0.0279171087	-0.0150431894	0.0086646029	0.0140169929	-0.0006853647	-0.0253222822	0.0354686418	-0.0205338278	-0.0044596084	0.0192927477	0.0364393008	-0.0005335345	-0.0132609533	-0.0094926152	0.0438976063	0.0210206995	0.0230437523	-0.0082177916	-0.0216364372	0.0147946184	-0.0041011608	-0.0189117071	0.005614778	-0.0060247026	-0.0268738004	0.0095621775	0.006687487	0.00663539	0.0242566361	0.0090206711	0.0138385096	-0.011284709	-0.0378798871	0.0750362016	-0.0165379384	-0.0966728009	0.003259244238464	-0.0120015673278146	1.062267300596078e-05	0.000144037618324	0.0006165639028665	0.0292983650603274	3.8015104631797083e-07	0.0008583941952082	-0.255414968778382	-0.0629027768081443	0.0652368062760618	0.0039567593301752	-0.0025369744168619	0.0002110770600865	6.436239191811778e-06	4.4553525294802075e-08	-0.0014831970466955	-0.0013910725989112	2.1998734793262533e-06	1.935082975441613e-06	-0.0006318833222104	0.000369745552282	3.992765328876522e-07	1.3671177343239508e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1028.6737334142424	-2.208566203309374	4.877764674400384	1058169.649816396	946.3661484598113	-15.165871628192347	230.00366224280964	895608.8869506575	957.7966571282848	-0.3198257725488247	0.1022885247864525	917374.4364061172	943.9382646088872	819.2163000699275	0.7521759999999998	39.308029	0.0564975644658673	0.0330484949716434	0.0603068538	0.0167891432	0.0064135633	0.0130495378	-0.0421719965	0.02478739	-0.0029751425	0.0088999097	-0.0086725112	0.0386991444	-0.0301825416	0.0148757435	0.0684865979	-0.0304505657	-0.0095539819	-0.009406423	0.0288988551	0.0566822752	-0.012500132	0.0353173555	-0.0025310002	-0.0009783025	0.0106497927	0.0040532584	0.0074035765	0.0046054819	0.0033534714	-0.0184698203	-0.0553407569	-0.0053713944	-0.0266755611	-0.0362748031	-0.0060244802	-0.0125898484	0.0005185357	0.0134081287	0.0288534389	-0.0237311052	-0.0090148141	-0.0006879577	-0.0100676206	0.0232883717	-0.0532710666	0.0206741304	0.0344049914	-0.0065555554	-0.0184270786	-0.0005773051	0.0454790277	0.0182042671	0.0252134301	-0.0214285631	-0.0112361233	0.0004365149	0.0185330553	-0.0146724862	0.0089250792	0.0006275375	-0.0166503326	0.0246386027	0.0080655509	-0.0147286671	0.0218891638	-0.0033891921	-0.0247773232	-0.0005993051	-0.0266926758	0.0732270951	-0.0212145853	-0.1003129872	0.0036384288694364	0.0003791846309724	1.323816463794824e-05	1.4378098436567524e-07	0.0041494316944721	0.0035328677916056	1.72177833870896e-05	1.2481154832964227e-05	-0.2618645351226263	-0.0064495663442443	0.0685730347549891	4.159690602880901e-05	-0.0026917057828641	-0.0001547313660021	7.245280021504037e-06	2.3941795624906734e-08	-0.0008928902745677	0.0005903067721278	7.972530424175827e-07	3.484620852199425e-07	-0.0004542025463595	0.0001776807758509	2.0629995311945378e-07	3.157045810697777e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1027.560535452513	-1.1131979617293837	1.2392097019984545	1055880.6540194552	960.0454459951706	13.679297535359296	187.1231810608869	921687.258376066	955.253518917111	-2.543138211173755	6.467551961132045	912509.2854035234	945.3060318460928	794.4258952962612	0.770455	40.263268	0.2881713596628495	0.1741457573407155	0.0239847145	0.0119763731	-0.0206228416	0.0595502248	-0.0821903307	-0.0080045078	0.0047017463	0.0504210645	2.082e-05	-0.0345710654	0.0109513065	0.0490668508	-0.0044339385	-0.0394312094	0.0281860134	0.0026950845	0.0193840176	0.0108937853	0.0402191546	0.0245808698	0.0051205787	-0.0264520301	-0.0116872203	0.0120555302	0.052979343	0.0222450051	-0.0423881761	0.025490325	-0.013407605	-0.0006847309	-0.0266367236	-0.0231575548	0.0136523176	0.0060962778	-0.0536405794	0.0065121195	-0.0246616205	-0.0409695279	-0.0140672928	0.0202424441	-0.0355542164	-0.0615142031	0.000981126	0.0114491826	0.0286534051	-0.0119221721	-0.0106083577	-0.0184661294	0.0762756617	0.0072075324	-0.0005567401	-0.024000838	-0.0191462033	-0.0104490702	-0.0263300013	0.0240851156	-0.0193172559	0.0185279861	-0.0002994097	0.0071637097	0.0027411978	-0.0435791369	0.0182569689	-0.0456711989	-0.0676201041	-0.0712011207	0.0697971466	0.0713867084	-0.0258549876	-0.1035676303	-0.0218530755535795	-0.0254915044230159	0.0004775569111504	0.0006498167977486	-0.0200067149451541	-0.0241561466396262	0.0004002686428966	0.0005835194204751	-0.1328897651877838	0.1289747699348425	0.0176596896916643	0.0166344912797455	-0.004564842701665	-0.0018731369188009	2.0837788890944216e-05	3.5086419165749293e-06	-0.0010355685292993	-0.0001426782547316	1.0724021788751154e-06	2.0357084373255367e-08	-0.0006293661461343	-0.0001751635997747	3.96101745899941e-07	3.06822866860663e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1023.2516047657348	-4.30893068677824	18.566883663459198	1047043.8466556516	944.8997089161592	-15.145737079011385	229.39335166654024	892835.4599098423	954.295436959278	-0.9580819578329738	0.9179210379250642	910679.7810012994	941.6027369670586	791.8571487261441	0.8239579999999999	43.059303	0.0827157669204859	0.043788467956453	0.0280463825	0.0176713201	-0.050426737	0.0292071029	-0.1016810597	-0.0138782774	0.0096348638	0.0126032987	0.0133693478	-0.009732059	0.0519042845	0.0234766157	-0.0279722938	0.0107471691	-0.0290171832	0.0083352924	0.0128921496	0.0215679307	0.0096837793	0.0355896167	0.0007759377	-0.021680525	0.0218471989	-0.0097383543	-0.0093679636	0.0040954701	0.0159231047	0.0547091324	-0.0376643628	0.0126256001	-0.0127312949	-0.0333556712	0.0112006806	-0.0036950991	-0.0002217122	0.0002698285	0.0087700171	-0.009133895	0.01476183	0.0106861397	0.0398580659	0.0758742826	-0.0659079278	0.015621565	0.0364905945	0.0010709974	-0.0034599354	-0.0192792045	0.0786447207	0.0041847991	0.0041664611	-0.043605	0.0090430204	-0.0097809837	-0.0098791729	-0.0097265685	0.0208017299	0.0338818914	-0.0514509976	0.007920284	-0.0049330581	-0.0321112533	0.0309512532	0.022670476	-0.04590345	-0.0161087875	-0.030424732	0.0695158277	-0.030451217	-0.1064242213	0.0019044608208105	0.02375753637439	3.626971018002203e-06	0.0005644205345804	-0.0267913938650679	-0.0067846789199138	0.0007177787852331	4.603186804632269e-05	-0.165076722540391	-0.0321869573526071	0.0272503243246772	0.0010360002236185	-0.0044187483872792	0.0001460943143857	1.952533731008253e-05	2.1343548695856903e-08	-0.0008843398859268	0.0001512286433725	7.820570338410256e-07	2.2870102576286828e-08	-0.0005269572184211	0.0001024089277132	2.776839100461029e-07	1.0487588475367424e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1029.5398204134096	6.2882156476748605	39.54165603166297	1059952.2418168758	949.9500853594612	5.050376443302071	25.506302219060476	902405.1646744476	955.92686172279	1.6314247635119727	2.661546759000096	913796.164963182	944.742979376311	795.4645812697784	0.818829	42.791267	0.2254195534031247	0.1344724828522114	0.0329281704	-0.0340906927	0.0196457442	0.0387404953	-0.0626091823	0.0021275034	-0.0131705575	0.0106204388	-0.0142902643	0.0043247195	0.0168067887	-0.0028834805	0.0159756645	0.0199122672	-0.0234794015	-0.0023052336	0.0322204835	0.0112090237	0.0147965179	0.0179145854	0.0065958668	-0.0055233395	-0.0100885719	-0.0108152166	0.0225244448	-0.0029218764	-0.0365616065	-0.021172234	0.0045323294	-0.0055169109	-0.0421150768	-0.0156718282	0.0195837115	0.0051576592	-0.0182914311	0.0162966918	0.0010861923	-0.0053632075	-0.016273164	-0.0132615917	-0.0178074846	-0.0290182773	-0.023981671	0.0186630334	0.0393665635	-0.0069547143	-0.001459957	-0.0253704974	0.050622594	0.0085618043	0.0031742984	-0.0090944716	-0.0495738314	-0.0088490405	0.004334474	-0.0057125143	-0.0034928084	-0.0171776141	-0.0242160586	0.0239766467	0.0079798489	-0.0068105445	0.0352167465	-0.0319904266	-0.0143394145	-0.0517825324	0.0337687178	0.0676152521	-0.034995421	-0.108871781	0.0056985583105557	0.0037940974897452	3.247356681880344e-05	1.4395175761690833e-05	0.0110790883431093	0.0378704822081772	0.0001227461985144	0.0014341734226798	-0.2811251784130633	-0.1160484558726722	0.0790313659377766	0.0134672441104315	-0.0036219878934161	0.0007967604938631	1.3118796300052797e-05	6.348272845809714e-07	-0.001028802077085	-0.0001444621911582	1.0584337138144102e-06	2.0869324674228317e-08	-0.0009398648900504	-0.0004129076716293	8.833460115494505e-07	1.704927452903299e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1024.8320293879954	-4.707791025414281	22.163296338971247	1050280.688459517	952.6540547699487	2.7039694104875025	7.311450572852132	907549.7480696244	954.4332608000664	-1.4936009227236582	2.230843716360963	910942.8493214475	943.3986931169763	796.7180647955151	0.785126	41.029987	0.211304010639088	0.1210342835496985	0.0366275462	-0.0028796151	-0.0392610525	-0.0005320211	-0.0699226892	-0.0089160214	-0.0262979905	0.0246248235	0.0063470943	-0.0553227801	0.0672770798	0.0300363089	-0.006627398	0.015228331	0.0070917524	0.0046181651	0.0099549155	0.0227298497	0.0088897243	0.0252391355	-0.0026600281	-0.0380367875	-0.0018062228	0.0116046119	0.0056167317	0.0840572681	0.0191816494	0.0423133856	-0.0399548421	0.0005708349	-0.0210428196	-0.0374873014	0.0188854783	-0.0107208636	-0.0161676541	0.024165753	-0.0090488498	-0.0126506041	0.004801727	0.0457339892	0.0333544393	-0.0078534288	-0.0809538848	0.0174604271	0.0371789469	-0.0112133206	-0.0012249685	-0.0201259889	0.06890541	0.0077082991	0.0171057001	-0.0309553417	-0.0040295718	-0.0163925044	-0.0178681461	0.0072213985	-0.0127187014	0.0378849949	0.0114696869	0.0097583875	0.0007967452	-0.0201846137	0.0453546399	-0.0307936269	-0.0270441449	-0.0304999615	-0.0228058689	0.0656857936	-0.0394798359	-0.1109009027	-0.0295808219436679	-0.0352793802542236	0.0008750250268629	0.0012446346711221	0.0195072039077501	0.0084281155646408	0.0003805310042985	7.103313197094053e-05	-0.1738541305061147	0.1072710479069485	0.0302252586940371	0.0115070777190548	-0.003989778174755	-0.0003677902813388	1.5918329883751337e-05	1.3526969104734714e-07	-0.0004471142916653	0.0005816877854197	1.9991118981136298e-07	3.383606797064749e-07	-0.0011968961615573	-0.0002570312715068	1.432560421550598e-06	6.606507453245369e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1030.2884805548545	5.456451166859097	29.772859336318	1061494.3531640307	942.7736036156406	-9.880451154308162	97.62331501266948	888822.067674421	956.395069447034	1.9618086469675973	3.8486931673168345	914691.528862597	945.9803055487022	802.0192856377734	0.9695760000000002	50.669159	0.7475160593635434	0.4133210611352896	0.0202601273	-0.0053955361	0.0530396505	-0.024918238	0.1329614432	0.0468043935	-0.0723389054	0.0119282866	-0.0403211662	0.0605335307	0.013220769	0.0072689375	0.0213779486	0.0306729791	-0.0818268207	-0.0078835216	0.0578121157	-0.0097475774	0.0405155786	0.0307898041	0.0145337997	0.0369515464	-0.000911479	-0.028421061	0.0121030576	-0.0588845134	0.0321707029	-0.0588032819	0.0469946256	-0.0106655801	-0.0476477433	-0.005661847	0.0145546102	0.0316441976	-0.0102889708	-0.0046359877	0.0224273733	0.0256779047	-0.0187399262	-0.0624740264	0.0487819283	-0.0461218202	0.0306828438	0.0071137826	0.0130455901	0.004610691	-0.0411592589	0.0344021345	-0.0642342261	0.0251877139	0.0256057413	-0.0004738599	0.0079023479	0.0531020903	0.0729483489	-0.008684072	0.0276360334	-0.0907671792	-0.0066468081	-0.0186574057	0.0614777323	0.056024407	-0.0369987857	0.009210821	0.0999335636	0.0166912861	-0.1363298075	0.0637282764	-0.0438968002	-0.1125037874	0.0456290486471289	0.0752098705907968	0.002082010080442	0.0056565246342844	0.0174190366819573	-0.0020881672257928	0.0003034228389273	4.360442362875211e-06	-0.4344697129683084	-0.2606155824621937	0.1887639314867642	0.0679204818221084	0.0009202760989754	0.0049100542737304	8.469080983453802e-07	2.410863297097817e-05	-0.0014950241304751	-0.0010479098388098	2.235097150702829e-06	1.0981150302743813e-06	0.0010371885075977	0.002234084669155	1.0757600002927444e-06	4.991134308953406e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1030.1043560288135	-0.1841245260409323	0.0339018410897979	1061114.9843095366	952.566025293174	9.792421677533412	95.89152231062629	907382.0325428358	957.9911883588622	1.5961189118282846	2.547595580695907	917747.116973225	946.231388289631	803.0171043342483	0.982126	51.325005	0.3961400902360066	0.1935328190954507	0.0135625016	0.0178349026	-0.0035789606	-0.0705145231	0.1990699271	-0.0104069249	-0.0846999997	0.0040086898	0.0266242037	-0.0868638536	0.0362759826	0.0123013333	0.0336198101	0.0098193636	0.0218163064	-0.0161286818	0.0146610734	0.025374188	0.0224584213	0.0157939592	0.0381959003	-0.000197381	0.0415167018	-0.0120825744	-0.004181077	-0.0282128564	0.0846589879	-0.0700882184	0.0447806922	-0.01433743	-0.0148271785	-0.0393476023	-0.0076620528	0.0178026893	-0.0289715752	-0.0142853044	-0.0030391783	0.0293843758	0.0650024609	-0.0350378583	0.0514563235	-0.09871477	0.0528835434	0.0171953894	0.0087429347	0.0039269108	-0.0689320244	0.0616662042	-0.0887773027	0.0382780462	0.0380893367	0.0488964826	0.0689695829	-0.0164335712	0.031059179	0.0197201871	0.0160109759	-0.02163568	0.1655165241	0.0221791343	0.0168191387	0.0164172676	-0.0853259214	-0.0138375846	0.0923862728	0.0786357652	-0.1378385689	0.0617435365	-0.0482387676	-0.1136742748	0.0596766079503083	0.0140475593031794	0.0035612975364547	0.0001973339223763	0.0489946877059992	0.0315756510240419	0.0024004794234083	0.000997021737592	-0.343437519878023	0.0910321930902853	0.1179493300599674	0.008286860178827	0.0037671439679938	0.0028468678690184	1.4191373675592071e-05	8.104656663649366e-06	0.0005480199097478	0.0020430440402229	3.003258214799868e-07	4.174028950290311e-06	0.0013369703347264	0.0002997818271287	1.7874896759384225e-06	8.986914387662178e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1019.8345280934356	-10.269827935377975	105.46936582226984	1040062.4646915604	945.1856743307676	-7.380350962406396	54.46958032829302	893375.9589601079	951.9980627528809	-5.99312560598139	35.91755452906981	906300.311485238	941.4407631428498	767.5868324325653	1.311733	68.550011	0.5595013037322727	0.319920182735336	-0.0550616409	0.021132788	0.1311895803	0.0631661164	0.10253408	0.1241487345	-0.0830171593	0.00342078	-0.0258782187	0.067515809	-0.0426851956	0.0812894362	-0.0598002124	0.0934945269	-0.1126957245	0.0225810741	0.0153681923	-0.0249922031	0.0118730746	-0.0071300046	0.0272376611	0.0197416627	0.0047103871	0.0106267865	0.0353927173	0.0019987486	-0.1174752618	-0.0229787983	0.0597203385	0.02109034	-0.0029992619	0.0390612123	-0.0200222427	0.0147294787	-0.0309570967	-0.0235038864	-0.0019792481	-0.0471231531	-0.060500301	-0.0605952084	-0.0392179602	0.0158235105	-0.0391313937	-0.0171507562	-0.0207881033	0.0399776088	-0.0483642304	0.0461918597	-0.0250384003	-0.0315232921	-0.0907476539	-0.005784038	-0.0635082246	0.0934906483	0.1426567288	0.0199564833	0.0500317722	-0.1077335816	-0.0847783187	-0.0687479585	0.052439583	0.0542220224	0.0175931192	0.1411333721	0.1283721358	-0.0125079122	0.031791457	0.0597324219	-0.0524983198	-0.1144078661	0.1115273080863517	0.0518507001360434	0.012438340448988	0.0026884951045978	0.056806605095943	0.0078119173899438	0.0032269903825264	6.102605330730637e-05	-0.1279370944925375	0.2155004253854855	0.0163679001471924	0.0464404333413252	0.0027221657155266	-0.0010449782524671	7.410186182788447e-06	1.0919795481294023e-06	-0.0036617849459035	-0.0042098048556513	1.34086689900455e-05	1.7722456922665263e-05	0.0009049882264289	-0.0004319821082975	8.190036899749259e-07	1.8660854188915315e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1019.1689781594868	-0.665549933948796	0.4429567145792467	1038705.4060426524	960.079629272974	14.893954942206392	221.8298938204742	921752.8945449312	944.8234170869692	-7.174645665911612	51.47554043138428	892691.2894758971	932.5561669492822	798.4816097248055	1.642143	85.816895	1.4873048989626307	0.8384541773798345	-0.0918750535	0.060808404	-0.1222237323	0.0373547481	-0.0779792288	-0.0426904268	0.2550082611	0.0294353393	0.1260161696	0.1491705138	-0.2566352293	-0.0193261676	0.2235740407	-0.1517527527	-0.0067590914	0.0835377838	-0.2139886256	0.0306623683	-0.0849333917	-0.0840709946	-0.2321322076	-0.110859344	-0.0538416667	-0.0299225208	-0.0844068243	-0.0085798754	-0.2512251564	0.0841893997	-0.0508469613	0.0821186511	0.1967271143	0.0177023217	-0.022625707	-0.0612388131	0.1482162232	0.1696391404	0.0561143838	-0.071385794	-0.0398156121	0.0493212377	-0.2968637657	0.0332831779	-0.0761040771	-0.0377756891	-0.0216364985	-0.0283268275	0.0709085024	-0.0160115743	0.0427593741	-0.113116245	-0.162468892	-0.0499078014	-0.0082073842	-0.0756159409	-0.2105228395	0.1565819926	0.0770899406	0.1175857207	-0.0882112519	-0.0245793691	0.0505641177	-0.0487413348	-0.1176526139	-0.0054432152	-0.2048951833	-0.4101568893	0.1947307568	0.0576957916	-0.0566681795	-0.1147017419	-0.0217113435040232	-0.1332386515903749	0.0004713824367496	0.0177525382776213	0.0024226536251745	-0.0543839514707685	5.869250587571148e-06	0.0029576141775749	0.2602907854509197	0.3882278799434572	0.0677512929906567	0.1507208867653914	-0.0100264278432373	-0.0127485935587639	0.0001005292552956	0.0001625266377265	-0.0017074093069355	0.001954375638968	2.9152465414099646e-06	3.819584138191578e-06	-0.0026211308949998	-0.0035261191214287	6.870327168722453e-06	1.2433516058505109e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1042.0834060994955	22.91442794000875	525.0710078178537	1085937.825267926	933.5578334046012	-26.52179586837281	703.4056560836368	871530.2283110931	959.773788124394	14.950371037424702	223.51359415666732	921165.7243706492	947.6815199821748	827.6026018979793	1.632692	85.323029	1.326442868175487	0.8914142334847426	0.015891841	-0.0582331783	-0.0257846681	-0.1189537562	-0.1150398589	0.0426818207	0.0357478234	-0.0470372939	-0.0525576325	-0.1460930449	-0.0735426207	-0.1018595626	0.0956187501	-0.0589432313	-0.0652929048	-0.0282726906	-0.0457883113	0.0373192465	-0.0598108397	-0.0378177665	-0.2698881873	-0.0577410343	-0.028767983	-0.0873697506	-0.0211383607	0.0799830692	-0.0019480469	-0.0296458561	-0.0362600596	-0.0198980706	0.0162821501	-0.0153416813	-0.0167556141	-0.0157342873	0.2590769405	0.0536904222	0.0828496039	-0.0501297376	-0.0040703839	0.1105050788	-0.045590798	1.7604e-05	0.0426207504	0.0305910076	0.0512296977	-0.0055382774	0.0941802511	-0.1070588872	-0.0299376968	0.0582192477	0.0255191819	-0.0352973863	-0.0280741108	0.0302205427	0.006505408	-0.0342843304	0.0367892383	0.0322134785	-0.1246569428	-0.0234382171	-0.0579741383	-0.0539548566	0.0760203564	0.0069454804	-0.0770165758	0.0369720203	-0.1015929687	0.0556345156	-0.0607412226	-0.1145547726	0.0457263652692887	0.0674377087733119	0.0020909004807404	0.004547844564594	-0.1135477305909802	-0.1159703842161547	0.0128930871223618	0.0134491300152425	-0.5927969136978106	-0.8530876991487304	0.3514081808896495	0.7277586224388748	-0.0080842516163063	0.001942176226931	6.535512419575103e-05	3.772048496455936e-06	-0.0035760106014011	-0.0018686012944656	1.2787851821333056e-05	3.491670797678516e-06	-0.0006329668956506	0.0019881639993492	4.006470909895576e-07	3.9527960883082055e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
