global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94
1045.2178937314611	70.03651866144571	1092480.445376432	4905.113946215033	1065.8699712419125	102.74309247780366	1136078.7955952354	10556.143051902514	1001.1364126125898	24.633557253352365	1002274.1166588056	606.8121429541889	994.985342225032	1070.331152127545	2.619176	223.553802	13.475915029223264	6.507717031113138	0.0194102168	-0.0280657934	0.0058859595	0.0126774839	0.0080693308	-0.0244900263	-0.0010875239	-0.1218791898	-0.1092016548	0.0370598301	0.0027694583	-0.0108759242	0.1127176354	-0.2075337371	0.2195141981	-0.1198244875	0.0639244538	0.0346713653	0.0425068953	-0.0191365813	-0.0549353302	-0.1079110746	0.036160616	0.1689973048	0.2898514935	0.0115139955	-0.0205548626	-0.0690972624	0.0067931525	0.0066310806	0.0479535604	0.0776279285	0.1944840285	0.0837565293	0.112194638	0.1215809409	-0.0669492961	-0.0587349929	-0.1285034031	-0.0231392138	0.018511434	0.039578682	-0.0562891563	0.0772393041	-0.1379118273	0.0207589362	0.0396951985	-0.0416123914	-0.0027072145	0.0621416873	-0.0125143424	-0.1788853667	0.0245644616	0.0940386689	0.0394798359	-0.0293067317	-0.004223081228261	-0.1207438433498849	1.7834415060490432e-05	0.0145790757069015	2.771478622579864	-4.76148507250194	7.681093755417182	22.671740095658805	-1.1700882808211333	-1.5666533964922422	1.3691065849149553	2.4544028647406786	0.1091707099208606	-0.1231081462510556	0.0151556156733713	0.0119182439046246	-0.0115686358096354	0.0083166215156802	0.0001338333344959	6.916619343507485e-05	0.0035719886111057	-0.009115886570848	1.2759102637868828e-05	8.309938797256693e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1089.1045124234174	43.8866186919563	1186148.63898105	1926.035300213168	1086.9052576851652	21.035286443252744	1181363.0391836555	442.4832757496927	1032.4614701858818	31.32505757329204	1065976.6874183924	981.2592319700613	1031.1978954648666	1062.8300821341263	1.62803	138.956833	1.5315152130294871	0.843236599243857	0.0233039727	0.0120721827	0.0011630118	0.0359336225	0.0822152954	0.1925439282	0.0751953534	-0.0432376674	0.0043773642	-0.0498667947	-0.0181103779	-0.0442487834	0.0097281795	-0.0215899316	0.147977372	-0.0780154377	-0.0563503278	-0.0835039984	-0.0425906786	-0.0068269753	-0.0692632972	0.0416919911	0.0298794826	-0.0332174967	0.086740147	0.0295858472	0.0026269961	-0.1928535659	0.0151097643	0.0050656119	0.0108963294	0.136051168	0.0966110492	0.062946337	0.2013686329	0.09844176	-0.0363438495	-0.074772837	-0.0477425752	-0.0114001703	0.0487794937	0.0526941871	-0.0690899007	0.0660849732	-0.0751235706	0.0630820412	0.0014157893	-0.0690323662	0.11797883	-0.0086248117	-0.0930248221	-0.0880151009	0.0304654793	0.092661062	0.034995421	-0.0361224311	-0.1126934779862551	-0.1084703967579941	0.0126998199806385	0.0117658269728366	2.7238016572754447	-0.0476769653044195	7.419095468176459	0.0022730930206388	-1.582341027119682	-0.4122527462985488	2.5038031261061704	0.1699523268306956	0.0940754140327328	-0.0150952958881278	0.0002278679579501	0.0088501835254301	-0.0079428196033894	0.003625816206246	6.308838325198694e-05	1.3146543161476136e-05	0.003030798612109	-0.0005411899989966	9.18574022716184e-06	2.928866150140478e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1055.6909898739907	-33.41352254942672	1114483.4661011265	1116.4634891610476	1040.2030799639515	-46.70217772121373	1082022.4475664909	2181.093403903832	1015.9355327333976	-16.525937452484186	1032125.0066702924	273.1066086834195	1004.453470860463	1060.173238347916	0.979428	83.596817	0.4192204959452636	0.234367997739245	0.0311408418	0.0173542398	0.0270148638	0.0876785417	-0.1084798032	-0.1107251581	-0.0372665028	0.0163401053	-0.0171352041	-0.003490544	-0.0146829191	-0.0519401955	0.0431604523	-0.1297729844	0.1379479673	-0.0719807439	-0.0211529336	-0.0231023225	0.0083907897	-0.0201651626	-0.0899098574	-0.0543853304	-0.0526794244	0.1428362657	0.0844995295	0.0325880659	0.0258553196	-0.1296104898	-0.0407543416	0.0339634111	0.0416463136	0.0883766394	0.1450430962	0.0964415628	0.1730261738	0.1261055291	-0.060448693	-0.0757680346	-0.1043067307	-0.0441676335	0.0463386681	0.0433258954	-0.0617683081	0.0209950012	-0.0869969426	0.0567754865	0.0376935484	-0.0386409304	0.0831878077	0.033797719	-0.033055447	-0.0762014689	0.0201119506	0.0912438734	0.030451217	-0.0427992974	-0.1679786325396293	-0.0552851545533742	0.0282168209898838	0.0030564483139904	2.7679481082264346	0.0441464509509899	7.661536729834298	0.0019489091315681	-1.6237699720081764	-0.0414289448884943	2.636628921995434	0.0017163574745739	0.0923639602074807	-0.0017114538252521	2.929074195970061e-06	0.008531101145209	-0.0042277416525293	0.00371507795086	1.7873799480531175e-05	1.3801804180966876e-05	0.0028901314771731	-0.0001406671349359	8.352859955346764e-06	1.978724285107477e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1079.5429284002762	23.85193852628549	1165412.9342590438	568.9149714617022	1055.6993596573082	15.496279693356655	1114501.1379808504	240.13468433473784	1028.6143929496532	12.678860216255543	1058047.5693831835	160.75349638334757	1020.4215823988924	1051.9360846267684	0.769811	65.705444	0.3683007649476538	0.2520025617248941	0.0223055945	0.0197052297	0.0198260469	0.041312512	0.0667346895	0.048859818	0.032918542	-0.0401185546	0.016234204	-0.0435344793	-0.0226783992	-0.0343306121	0.0388390296	-0.0432669573	0.1568105222	-0.0640718915	-0.0467699526	-0.0630307955	-0.0330955632	-0.0159021177	-0.0643662152	0.0198342542	0.0137214933	0.0303507039	0.0776656358	0.0500351807	-0.0144377858	-0.1801225375	-0.0153842058	0.0165775264	0.0194832372	0.1221452805	0.1206325351	0.0700823101	0.1914448471	0.1186451595	-0.0351836498	-0.0742455704	-0.069192906	-0.0143501017	0.0406660559	0.0490413133	-0.0595344245	0.0415247402	-0.0774825413	0.0518117697	0.0007091664	-0.0504126339	0.1035034805	0.0021580403	-0.0566045044	-0.0884093152	0.0164481164	0.0897877085	0.0258549876	-0.0493116688	-0.1800174567433998	-0.0120388242037705	0.0324062847323618	0.0001449332882092	2.824469853666685	0.0565217454402504	7.977629954271905	0.0031947077076124	-1.690609489097639	-0.0668395170894626	2.8581604446269804	0.0044675210447525	0.0964948154569162	0.0041308552494355	1.706396509178885e-05	0.0093112494100643	-0.0046911538979619	-0.0004634122454326	2.200692489436313e-05	2.147509092168846e-07	0.0029538775465884	6.374606941530027e-05	8.725392560239105e-06	4.063561365900281e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060.7484980117144	-18.79443038856175	1125187.3760341082	353.2306136304934	1070.2468589515377	14.54749929422951	1145428.3390956323	211.6297357156081	1014.82402857373	-13.790364375923218	1029867.8089706148	190.17414962073215	1011.4359817667556	1053.207451414989	0.707217	60.362934	0.5805954628382182	0.3100073032141524	0.0350149084	0.0124343946	-0.0188801562	0.0145473096	-0.0485872103	-0.0663557849	-0.0229168004	0.024058831	0.0122565247	-0.0039317205	-0.0027845465	-0.0600923589	0.0435882428	-0.1211603731	0.1141007493	-0.0630025663	-0.0254037327	-0.0239677582	-0.0047224256	-0.0057353612	-0.0794420201	-0.0468650079	-0.0053007326	0.0947976647	0.0818310241	0.0436884831	0.0243918118	-0.1033290218	-0.0322879999	0.0347568442	0.0411884801	0.0994474024	0.1251286588	0.0791220114	0.1817099231	0.123776183	-0.0647255745	-0.0647779149	-0.0873270111	-0.0487033934	0.0196194268	0.0312350478	-0.0607079829	0.0073789629	-0.0703993606	0.0580890311	0.019195111	-0.0372832791	0.1024014932	0.0504749457	-0.0424971561	-0.0564700767	0.0219387573	0.0882931893	0.0212145853	-0.0556345156	-0.2001197015857627	-0.0201022448423628	0.0400478949627747	0.0004041002477023	2.67320969421948	-0.1512601594472049	7.146050069269006	0.0228796358359938	-1.6138456461351185	0.0767638429625205	2.604497769549278	0.0058926875863745	0.0916177791277086	-0.0048770363292075	2.3785483356410676e-05	0.0083938174522935	-0.0032011756543146	0.0014899782436473	1.0247525569776509e-05	2.220035166542293e-06	0.0032362472854561	0.0002823697388676	1.0473296492621976e-05	7.973266942821301e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1085.4089855980326	24.66048758631814	1178112.66601695	608.1396479949511	1114.5742825819154	44.32742363037778	1242275.8313929916	1964.9204857069744	1024.8339132144563	10.00988464072634	1050284.5496744558	100.19779052064912	1029.2864275771672	1052.5356397288533	0.997757	85.16127	2.8938988115758164	1.5864246399163542	0.0426200736	0.0088596305	-0.0756845121	0.0218944008	0.0428436489	0.0061909289	0.0135767891	-0.0286500512	-0.0466993267	-0.0385627898	0.0539778131	-0.03298825	0.0090465548	-0.092879302	0.0231611817	-0.0905148542	-0.0640064285	-0.0879768788	-0.0538792007	0.0542385289	-0.0450454111	-0.0121829472	0.0447349132	0.0401530695	0.0197357729	0.018889391	0.0137418875	-0.1206461273	-0.0266209535	0.0529931421	0.0267582076	0.0785562449	0.0722156574	0.0949867339	0.1298840495	0.1240226115	0.0070216187	-0.0376263929	-0.0588372113	-0.0812973348	0.0361228055	0.0523617997	-0.0038097995	0.009253433	0.0298255492	0.0726411219	-0.0122014813	-0.0269442174	0.1007573077	-0.1053319225	0.0932763723	0.1647999883	0.00712544	0.0867609543	0.0165379384	-0.0617435365	-0.2086457922825246	-0.0085260906967619	0.0435330666372024	7.269422256941002e-05	1.815227256572044	-0.8579824376474361	3.295049993002069	0.7361338633114366	-0.9929021598256752	0.6209434863094433	0.9858546989864908	0.3855708131901258	0.0696195139691183	-0.0219982651585903	0.0004839236699876	0.0048468767252962	0.0001179842965786	0.0033191599508932	1.3920294239147045e-08	1.101682277961335e-05	0.0060477581144161	0.00281151082896	3.6575378210485785e-05	7.904593141359348e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1061.2291942135523	-24.179791384480268	1126207.4026511456	584.6623113969862	1030.518982961814	-84.05529962010155	1061969.3742446513	7065.293394225044	1023.017838273919	-1.8160749405373051	1046565.4974266422	3.298128189647577	1011.3171185491436	1035.652100379314	0.893557	76.26757	0.127692294515996	0.0613957492364456	0.0418053226	0.0138111992	0.046641461	-0.0286238092	-0.0256623051	-0.0329729293	0.0219839643	-0.0383069932	-0.0222703413	-0.028103485	-0.0113801493	-0.0519892493	0.0213071627	-0.0440853788	0.1107545906	-0.0686051537	0.0238048356	-0.0063126085	-0.0132182197	-0.0097835841	-0.0760250557	-0.0017842246	-0.0252199767	0.0595220352	0.0549116043	0.008422901	-0.0124801625	-0.0909894669	-0.0143318844	0.0501870013	0.0273891368	0.0967409724	0.054175639	0.0626424072	0.1586055598	0.1092524898	-0.04498554	-0.0322420054	-0.0270836644	-0.0541385313	0.0307002468	0.04020342	-0.0342920169	-0.0358465315	0.0577175065	0.0835886314	-0.020651836	0.0002022999	0.1043788647	-0.0363981465	0.0633720906	0.1453920004	0.0007001321	0.0851916578	0.0118330366	-0.0676152521	-0.1960320536470305	0.0126137386354941	0.0384285660570722	0.0001591064023645	1.8648489599379872	0.0496217033659431	3.4776616433817926	0.0024623134449376	-0.9801131441554248	0.0127890156702503	0.9606217753462326	0.0001635589218139	0.0698276051326446	0.0002080911635263	4.3301932337733944e-08	0.0048758944385605	4.5100705890144255e-05	-7.288359068845575e-05	2.0340736717892928e-09	5.312017791642354e-09	0.0052753761317447	-0.0007723819826713	2.782959333138168e-05	5.965739271554027e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1072.369847443645	11.140653230092768	1149977.0897063066	124.1141543931764	1084.5500249322856	54.03104197047173	1176248.7565806217	2919.353496414878	1022.7306765749898	-0.2871616989291397	1045978.0368075364	0.0824618413318698	1021.2256606535108	1054.826341424878	0.954793	81.49416399999998	0.3070980752175758	0.1821263017656132	0.0447483241	0.0117162105	-0.0292851376	-0.0512844252	-0.0450061154	0.045593106	0.0267641783	0.0025084707	-0.0180462644	-0.0290746661	0.0561818338	-0.0319358491	-0.0219944954	-0.0886164765	0.0810836755	-0.057534524	-0.0898347783	-0.073615281	-0.0390150692	0.0710857953	-0.0600430257	-0.0415799839	0.0313013753	0.0134159533	0.0507928237	0.0271265334	-0.0522794106	-0.1363317793	-0.0306122909	0.0672957076	0.0032174958	0.0423972208	0.0966281856	0.1270480055	0.1036974433	0.1581214666	0.0708905874	-0.0355466797	-0.0812691091	-0.1028397747	0.0187036776	0.027153205	0.054295031	0.0466560364	0.0233246308	0.0269944024	-0.0117284066	-0.0286178618	0.0784552365	-0.1870608302	0.1468584434	0.2051391513	0.0322216932	0.0835859703	0.0071079182	-0.0732270951	-0.1799593475282819	0.0160727061187485	0.0323853667628049	0.0002583318819796	1.814137546913713	-0.050711413024274	3.2910950391221045	0.0025716474109185	-0.8515254739991889	0.1285876701562359	0.7250956328695433	0.0165347889162089	0.0680253878087024	-0.0018022173239422	3.247987282717389e-06	0.0046274533865243	-0.0001818963843429	-0.000226997090233	3.308629463702e-08	5.152767897426884e-08	0.0050700648275536	-0.000205311304191	2.570555735559612e-05	4.215273162865037e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.4497678621566	-113.9200795814885	918625.957515022	12977.784531852672	951.9226836335628	-132.62734129872285	906156.795616124	17590.011659967917	964.617017602788	-58.11365897220185	930485.9906488974	3377.197359137376	953.2546923704492	747.3288931773708	2.748203	234.56662	3.105449754692536	2.315243201428594	-0.0330619973	-0.2977469001	0.1513607557	0.0298195349	-0.0620197108	-0.0662066207	-0.1064758075	-0.201395917	-0.2799901413	0.1674916884	0.0118355847	-0.0536549764	0.0438453625	0.099679564	-0.0388548481	-0.5278462878	0.3349640698	0.4591142504	0.1766577614	-0.0018829691	-0.003706342	0.1217380328	-0.150270224	0.106204432	0.2056400677	-0.4713948937	0.2585953537	0.298362079	-0.2022438713	-0.1419759641	-0.2634329937	0.3602543933	-0.1439461293	-0.205938923	0.3911182015	-0.1145214162	0.3068543101	-0.1677879132	0.4629405946	-0.0094266357	-0.2670973524	-0.2098001141	-0.0211692767	0.044758517	-0.0418061104	-0.0919063128	-0.1315138445	-0.0041340798	-0.0565185563	0.021062845	-0.040268914	-0.0404384244	0.1048137497	0.0819445778	0.0023706562	-0.0785574968	-0.4275837891720897	-0.2476244416438078	0.182827896762762	0.0613178640994075	2.0254161791447416	0.2112786322310285	4.102310698741284	0.0446386604374141	-1.3768769314042686	-0.5253514574050797	1.895790084233235	0.2759941537976413	0.1058820746336429	0.0378566868249404	0.0014331287373616	0.0112110137287243	-0.0013680791691061	-0.0011861827847632	1.8716406129420367e-06	1.40702959886858e-06	0.0016890299690049	-0.0033810348585487	2.8528222361966936e-06	1.143139671472143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060.8642502854614	102.41448242330478	1125432.957533734	10488.726210033405	1080.9035530604442	128.98086942688144	1168352.4910186925	16636.06467811424	1011.937007023738	47.31998942095004	1024016.5061841608	2239.1813987988235	1006.4961093097352	735.6437607038762	3.171309	270.679871	30.25997909769816	12.65914202691746	-0.251337814	0.1015425692	-0.0166784724	0.0275769197	0.1434873101	-0.1078104635	0.0544477023	0.0222177222	0.1222704328	0.0210214581	-0.283946334	0.063624827	-0.1902991218	0.0349410625	-0.1897369063	0.0558547387	0.0191992176	-0.0254917737	0.0511131297	-0.2673982817	0.0437875691	-0.0801321825	0.0063194074	-0.2288956026	-0.1393558895	-0.0660782783	0.0020047354	0.0962303577	0.0704634302	-0.2294709125	0.1223653752	-0.1455124407	-0.1757618448	0.0407917407	0.1076373873	0.0682133954	-0.0840482435	0.0120287667	-0.0329938827	0.0293027055	0.0176755671	0.0386910878	0.0463005494	-0.0859935739	0.0410560271	-0.1233757217	-0.0054874327	0.0645975365	-0.0579265627	0.0078838035	-0.1052709168	-0.1044947007	-0.0699888275	0.0802681812	-0.0023706562	-0.0835859703	-1.2118772477573998	-0.7842934585853101	1.4686464636320502	0.6151162291797075	12.876941158350434	10.851524979205692	165.8156135956194	117.7555943743251	3.468135836044865	4.845012767449134	12.027966177258616	23.47414871674512	0.347007320216289	0.241125245582646	0.0581413840572913	0.1204140802836901	0.0098031594339498	0.0111712386030559	9.610193488743896e-05	0.0001247965719264	0.0249755036324633	0.0232864736634584	0.0006237757816951	0.0005422598556789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
