global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
1058.979417350011	-4.170438680685948	17.392558789361548	1121437.406370969	1043.822793873078	-4.939656913827548	1089566.025008998	24.400210426324296	991.0880164202522	-3.6232327180749735	982255.45629183	13.12781532932896	979.6076410290266	929.5207731298292	1.14592	54.410179	0.5391131897308054	0.3280248470267378	0.0001765904	-0.1702633577	0.0558574672	-0.0127855282	-0.0334323214	-0.0512893545	0.0969259431	0.0441039873	0.0559458546	0.014790885	-0.157493739	-0.0423053447	0.0355040494	-0.0096103979	-0.0012439944	0.1108810279	0.0295191008	0.0407658315	0.0233519902	0.02035756	-0.1970172963	-0.022912016	-0.0392856785	0.2119212591	0.0712609451	0.0162911792	-0.0528843446	-0.0957342071	0.0267297915	-0.041912494	-0.0600785789	-0.0527190791	0.2113455835	0.0282478218	-0.0060709392	-0.0383210667	0.086203258	-0.0208782839	0.0400206702	0.0098233692	0.0109234527	0.2179664519	0.0691449775	-0.0381958823	0.1874773616	0.0853142537	-0.0107735064	-0.0152847348	-0.0433208256	0.1340300266	0.0024219129	-0.0731791384	0.0324151573	0.0346327827	-0.0938815408	-0.0096595169	-0.0469565238	0.0648740315	0.1543760069	-0.0965170815	0.0085069998	0.0182579685	0.0150376228	0.0133494818	0.0277060585	-0.171019854	0.0796505329	-0.2434270339	0.0439385722	0.0400815787	0.0163251217	-0.1668551991	0.0842342918	-0.1029032636	0.1708876539	-0.0954953103	0.1774251994	0.099141769	0.0566681795	-0.0011853914	0.0466644029816336	0.031884156354451	0.001016599426435	0.0021775665056322	0.0250911027097089	0.0049923812449322	0.0006295634351891	2.4923870494750784e-05	-0.4384451121034018	-0.1761070251856224	0.1922341163273646	0.0310136843197294	0.0101231021291403	0.0043841465177295	1.922074068892057e-05	0.000102477196717	0.0039978882454916	0.002109131181165	1.5983110423439902e-05	4.448434339362467e-06	5.476678311483116e-05	-2.931484002139436e-05	2.999400532746955e-09	8.593598454799444e-10	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1070.3898569651426	11.410439615131509	130.19813221056248	1145734.4458938583	1057.9612342064534	14.138440333375456	1119281.973083642	199.8954950604179	1001.0728813620176	9.984864941765409	1002146.913798452	99.69752790529594	987.7152501002998	942.5641919570572	1.115998	52.989452	0.75594169673537	0.4404082631630104	0.0089451127	-0.1709952002	0.1403714654	0.0648239686	-0.0067851253	-0.0345553692	0.1353272748	-0.0585352174	0.1123000689	-0.0590576461	-0.1263138949	0.0160557274	-0.0388980634	0.0557070766	-0.0650850125	0.0604534252	0.0208442412	-0.0488346744	0.053447307	0.0841503861	-0.2141156106	-0.006124079	0.0976674636	0.2366454289	0.0477438553	0.0495471731	0.0488439412	-0.0504815861	0.0304547468	0.1781862484	-0.1029769883	0.0649075834	0.0095504236	-0.0334786586	0.0532425193	-0.0693774158	0.037634318	0.0034465534	-0.0634191808	0.0033633875	0.0420419145	0.2341027597	0.0150122118	0.0685838641	0.2146292634	0.1030787834	-0.0977276698	0.1893663517	0.0384058459	0.0400730924	-0.0815611273	0.0407940738	0.0170438182	0.0275532936	-0.1108041372	0.0423251762	-0.0520210739	0.1085333307	0.2418900149	-0.0641379996	0.0191351598	0.0460553043	0.0231472324	-0.0032476099	0.0272726858	0.0399986567	0.0708074777	-0.0556693577	0.171319515	0.0891255956	-0.000293376	-0.0706615976	-0.010504448	0.0658793156	-0.1005723265	0.0438923334	-0.081380695	0.0979282008	0.0524983198	-0.0082906521	0.0248325038521102	-0.0218318991295234	0.0004766318196016	0.000616653247565	0.0320873168462014	0.0069962141364924	0.0010295959023885	4.8947012243657474e-05	-0.4751274873064943	-0.0366823752030924	0.2257461291941828	0.0013455966505404	0.0163928454070703	0.00626974327793	3.930968077114844e-05	0.0002687253805401	-0.0012861167932942	-0.0052840050387858	1.654096405993356e-06	2.792070924991372e-05	-0.0022001090654946	-0.0022548758486094	4.840479900071523e-06	5.084465092642103e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1058.7276169235945	-11.662240041548102	136.0078427866879	1120904.1668367134	1046.7093192984205	-11.25191490803286	1095600.3991061628	126.6055890976121	994.1907562704648	-6.88212509155278	988415.2598536388	47.36364577578036	983.0255505639692	929.7587337969308	0.930836	44.197632	0.1762564261958228	0.0797307606345884	0.0218989025	-0.1693527793	0.1271226894	0.0341316297	-0.0474391773	-0.0777318051	0.1217288585	-0.0518238835	0.0562935825	-0.0515151149	-0.2061223273	0.0605716946	0.007764986	0.0214480676	-0.0570617821	0.0819819418	0.0179688779	-0.0173009215	0.0693078951	0.0322787133	-0.238494866	-0.0108998036	0.1149358606	0.2389414937	0.0834154799	0.0128511531	0.0498863326	-0.0144153099	0.0515443255	0.0822182899	0.0704367774	-0.0199052315	-0.0190247038	0.0047134959	0.0215621696	-0.0879893619	0.0477050628	-0.0120983274	-0.0116746374	0.0188737601	0.0047175939	0.2488422568	0.0473813595	0.0525972136	0.1984950168	0.1045602193	-0.0809315251	0.0590416034	0.029587246	0.0128358812	-0.0373033791	-0.0224835634	0.1030481548	0.0510470321	-0.1080763306	0.0293765606	-0.0530990507	0.0787302501	0.2329948972	-0.0796988471	0.0005100769	0.0490264267	0.0019413871	0.0178696033	0.0309919047	-0.0004570894	0.0993909494	-0.0710861976	0.1191935328	0.0642674507	-0.0992853451	-0.0320417107	0.0240827033	0.0503211291	-0.0807149933	0.122460792	-0.0043399627	0.0966728009	0.0482387676	-0.0153640485	0.000344791706496	-0.0244877121456142	0.0005996480461264	1.188813208684238e-07	0.0921487914533685	0.0600614746071671	0.0084913997663164	0.0036073807319873	-0.5006788361528507	-0.0255513488463564	0.2506792969713731	0.0006528714278681	0.0156599321291914	-0.0007329132778789	5.371618728911968e-07	0.0002452334742908	-0.0017049893279104	-0.0004188725346162	2.9069886082883576e-06	1.7545420025579973e-07	-0.002028777066056	0.0001713319994386	4.115936383754791e-06	2.9354654031628527e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063.02927889006	4.301661966465417	18.50429567373512	1130031.247777521	1057.1417094589374	10.432390160516888	1117548.5938777644	108.8347644612496	995.1341274485868	0.9433711781219928	990291.9316128602	0.8899491797112764	982.7516884861756	928.9378827362212	1.023441	48.594666	0.2424356343799866	0.1459093917585819	0.0049633433	-0.1447672961	0.0578026574	0.028723997	-0.013238302	-0.0756871106	0.1348335483	-0.0627502818	0.0676434871	-0.0621549635	-0.0304689317	0.1019780735	0.0017909088	0.0348340622	-0.0988057424	0.1125366466	-0.0335793215	-0.0821903255	-0.0570779925	0.0580322861	-0.2326769109	-0.0692960852	-0.0161939382	-0.0711258126	-0.0404057436	-0.0152530782	0.078417385	0.0191004315	-0.04120169	-0.0215379393	0.1810877125	0.0050727402	-0.1341434577	0.0042642465	0.0298134778	-0.129008405	0.0693920992	0.0388527064	-0.0771239297	-0.0340505794	0.0340057898	0.2073074781	0.0323701329	0.0559433013	-0.1836022879	-0.0306637104	-0.0762198823	0.0047972377	0.0600298506	-0.0186937798	0.107146024	0.095678146	0.123985025	0.0386503566	-0.1350533119	0.0349937553	-0.0317343681	0.0639968543	0.1713154655	-0.0644051254	0.0004684141	0.0431149864	0.0124381388	-3.4669e-05	-0.0097912148	-0.0018224481	-0.0325310953	-0.019991608	-0.1004103818	-0.0473759997	0.0619214209	-0.0576501243	-0.0105772165	0.0590021268	-0.0755252447	-0.2032767622	-0.1538861675	0.0953761056	0.0438968002	-0.0223783947	-0.0003981559978143	-0.0007429477043103	5.51971291339945e-07	1.5852819859550088e-07	0.1637326506417054	0.0715838591883368	0.0268083808861587	0.0051242488962956	-0.5096900410872252	-0.0090112049343744	0.2597839379834972	8.120181436929464e-05	0.0133175280840208	-0.0023424040451705	5.486856710831586e-06	0.0001773565542686	-0.0008950868920543	0.0008099024358561	8.011805443274261e-07	6.559419556056443e-07	-0.0019591310960234	6.964597003259994e-05	3.838194651405848e-06	4.850561141781809e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1059.987218368172	-3.0420605218878336	9.25413221882848	1123572.903103895	1055.1484927256172	-1.993216733320196	1113338.3417011418	3.972912945987633	990.7200832591336	-4.414044189453193	981526.2833729846	19.483786106445496	978.0919532886322	913.1458552751322	1.046288	49.679512	0.2797110336158038	0.1716529650760317	0.0381053099	-0.1580088904	0.1006997585	-0.0063315997	-0.001276587	-0.0664638075	0.1270395307	-0.0972670805	0.0767639532	-0.0142831839	-0.1032027441	-0.0225045377	0.0425904843	0.0323248776	-0.1103119232	0.0785194912	-0.0904576877	-0.0828529444	-0.1012228568	0.0465680907	-0.2281610749	-0.3269814819	-0.0505359389	-0.3497520369	-0.1986794147	-0.0791039241	0.015381393	0.075465639	0.1752116171	-0.0813062879	-0.0392787051	-0.0537150479	0.0350355764	0.0428919298	0.0167145642	-0.1299783287	0.0332771356	0.0861567737	-0.0507742261	-0.0638278434	-0.0247026113	0.2906367298	-0.1315965625	0.0247081874	-0.4091440007	-0.2149002797	0.0898953378	-0.0055784389	-0.1720151514	-0.124870321	-0.187962422	-0.0841339951	-0.0138471348	0.0565148987	-0.1162359174	0.0384438918	-0.0529728239	0.1051988652	0.2297412632	-0.0833118101	0.0024436704	0.0933659548	-0.0764546097	-0.0060462468	0.0316727723	0.07638652	-0.2263949226	0.2376311648	-0.0915279357	0.0127906066	0.0565617088	0.0637736873	-0.1759870969	-0.0653521847	0.1610938183	-0.1380164275	-0.0061468769	0.0940386689	0.0394798359	-0.0293067317	-0.0073832884992839	-0.0069851325014696	4.879207606308695e-05	5.45129490636579e-05	0.2188843888210954	0.05515173817939	0.0479103756695844	0.0030417142242079	-0.5409059623468693	-0.0312159212596441	0.2925792601023927	0.0009744337400883	0.0162610446268369	0.0029435165428161	8.664289637832053e-06	0.0002644215723559	-0.0005782621497225	0.0003168247423318	3.34387113801687e-07	1.0037791735361148e-07	-0.0024259546443815	-0.0004668235483581	5.885255936596171e-06	2.1792422530164745e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1067.66436521535	7.677146847177937	58.93858371313414	1139907.1967506965	1064.2559098059978	9.107417080380628	1132640.6415569922	82.9450458760088	998.2667249342976	7.546641675163983	996536.4541110486	56.95180057332184	985.9943228248372	930.3071038007498	1.230158	58.409943	0.3144030408928102	0.1659563264043551	-0.0005162354	-0.154836516	0.1009833516	0.06912155	-0.0148190096	-0.030603992	0.147618012	-0.1133397812	0.1004046904	-0.1018045101	-0.1010508834	0.0008768915	-0.0173640201	0.0567497286	-0.1051231832	0.0613409464	-0.0472867383	-0.0907585069	-0.0330609556	-0.0183537553	-0.1868336027	-0.0128993392	0.0125756478	0.1542068731	-0.0694045732	0.1299782639	0.149439547	0.1199832312	-0.0880368074	-0.1661376104	-0.0102689571	-0.0517878689	-0.2138733331	-0.0139737674	0.0506496289	-0.1118333394	0.0273238854	0.0724358742	-0.0829173296	-0.0541493721	-0.0438156457	0.2047964749	0.0719376283	-0.0455328461	0.1340272536	0.0136355217	0.0228106002	0.0054117301	-0.1576077632	-0.1223577029	0.2592905062	-0.2206316048	-0.0149675505	0.0585767405	-0.1312969796	0.0349857487	-0.0388589341	0.0340774104	0.216794153	-0.0597297387	0.0223575967	0.0239557545	-0.011543093	-0.0643433136	0.0273323358	0.0696313764	0.0981640272	-0.078299393	-0.1326913577	-0.1011811241	0.0313945772	-0.062000001	0.1865221059	-0.0194704214	-0.0886472954	-0.0085314632	-0.0058610195	0.092661062	0.034995421	-0.0361224311	0.012803288688147	0.0201865771874309	0.0004074978985441	0.000163924201232	0.1092998752435931	-0.1095845135775023	0.011946462728265	0.0120087656160177	-0.6607856660174463	-0.1198797036705769	0.43663769641412	0.0143711433521453	0.0151665124063083	-0.0010945322205286	1.1980007817752702e-06	0.0002300230985707	-0.00050892952218	6.933262754250003e-05	2.590092585463631e-07	4.807013241947033e-09	-0.0022947745633066	0.0001311800810749	5.265990296398997e-06	1.7208213670817364e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.0919072732067	-13.572457942143274	184.21161459124804	1111109.7489788667	1036.9314132480447	-27.324496557953125	1075226.7557805872	746.6281121455922	988.335929780848	-9.930795153449594	976807.9100957732	98.62069237977796	976.6049464169996	924.4758421611692	1.309262	62.165936	0.970543048666364	0.5915886823464784	0.0469867551	-0.1278358691	0.1331236795	0.0256297912	-0.1115515259	-0.0073765187	0.0434587567	-0.0198482224	0.0759823511	-0.0563413789	-0.2065792282	0.069749818	0.0535911648	0.0083057746	-0.09465671	0.0961087387	0.0134164521	-0.0329630209	-0.1372316777	0.0527914298	-0.2385608455	-0.1205297753	-0.1200194827	-0.1087205284	0.0778787201	-0.0439087234	0.1540116876	-0.144887313	-0.1012088085	-0.1870087675	-0.0724593904	-0.0522351986	0.3273083954	0.0542461865	-0.0003320036	-0.1199556776	0.0459034656	0.0052552139	-0.0216590608	-0.1068892626	0.0473535756	0.2603094684	0.0428163604	-0.0656970163	-0.2198401583	0.0049788234	-0.0423909515	-0.0389867916	-0.2525711753	0.1082079544	0.1252214689	-0.0654605621	-0.026947405	0.0768034022	-0.0811196592	0.0571813975	-0.0520363563	0.1014527411	0.2908189407	-0.0530484827	0.0426670859	0.0017730408	-0.007278496	-0.0804645845	0.0758594996	0.2623905102	-0.1908908007	0.2205885562	-0.0680599328	-0.1297317477	-0.0736623461	0.2048302882	-0.104690198	-0.0587389931	0.0512886373	0.1087466701	0.1504167809	0.0912438734	0.030451217	-0.0427992974	0.0338159846906478	0.0210126960025008	0.0004415333932935	0.0011435208205981	0.3397502411475273	0.2304503659039342	0.1154302263598029	0.0531073711452571	-0.7560753355750904	-0.0952896695576441	0.5716499130649856	0.009080121124405	0.0251579275305215	0.0099914151242131	9.982837618435626e-05	0.0006329213176309	-0.0011240580520728	-0.0006151285298927	1.2635065044296974e-06	3.783831082880773e-07	-0.0041640372532463	-0.0018692626899396	1.7339206246422987e-05	3.4941430040006013e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1068.3216914395746	14.229784166367835	202.4867574214128	1141311.2364003137	1066.205235122541	29.273821874496207	1136793.6034027126	856.9566471397326	997.2395158206716	8.903586039823608	994486.6519142475	79.27384436854184	984.0317167183812	932.2029585225038	1.209578	57.432774	0.455645917239884	0.2589974421154561	0.0286152861	-0.1507550348	0.1481213174	0.0871916454	-0.0013236613	-0.0317514884	0.1314499114	-0.1127498956	0.0931318756	-0.101093434	-0.1534163582	-0.02165402	-0.0155039083	0.037921034	-0.0756244516	0.0974520457	-0.0178716648	-0.0921555176	-0.0085062991	0.0297537157	-0.2176920557	-0.0693289514	0.0089249001	0.1048150581	0.044987591	-0.0642796431	0.1257516486	-0.095653389	-0.0976672701	-0.1958280929	-0.1160597863	0.0122004672	-0.1278984042	-0.0126757551	0.0358230602	-0.101542801	0.0731377007	0.0217868206	-0.0765869077	-0.0403888102	-0.0074756055	0.2520908453	0.0243022785	0.023748186	-0.0082050374	0.086828664	-0.1929082519	0.1251403611	-0.1350309778	0.04523628	0.0928759075	0.0773212972	-0.1792909998	0.0474387914	-0.1251661127	0.0577331361	-0.0539848967	0.0961095016	0.2571035513	-0.0327178775	0.0534880154	0.0327303763	0.0382069283	-0.0399452212	0.0450814578	0.2650587967	0.0182413508	0.1295772568	0.0984253659	-0.0158287888	-0.083199668	0.1003522934	0.0018415096	0.0887932403	-0.0821924587	0.1204898359	0.0100111932	0.0897877085	0.0258549876	-0.0493116688	0.0401001635259774	0.0062841788353295	3.949090363440447e-05	0.0016080231148101	0.1726879963203913	-0.1670622448271359	0.0298211440731514	0.0279097936466819	-0.5858747864194669	0.1702005491556235	0.3432492653620559	0.0289682269328758	0.0238651086506537	-0.0012928188798677	1.6713806561426274e-06	0.0005695434109075	-0.0016989622262115	-0.0005749041741387	2.8864726460935365e-06	3.3051480944210095e-07	-0.0037897814188169	0.0003742558344293	1.4362443202409837e-05	1.4006742960444626e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064.818738336944	-3.5029531026304994	12.27068043922864	1133838.9455134813	1063.7142222693208	-2.491012853220127	1131487.946658026	6.205145034907878	1000.431219482422	3.1917036617503527	1000862.624915086	10.18697226443061	987.6997301977495	942.0146146129634	1.135465	53.913761	1.0006189352253685	0.6574076896166354	0.0118425337	-0.1844771922	0.0749645603	0.053152744	0.0191624314	-0.1763459333	0.1484053088	-0.0465862826	0.0139388679	-0.0692635762	-0.0288167413	-0.0040629268	-0.038839597	0.0393472451	-0.1553374427	0.0653800122	-0.0138363745	-0.0358993763	0.0611859164	-0.0064968621	-0.0488488713	-0.0077004492	0.1342946197	0.2249096297	0.1045830017	0.0167932841	0.0420469802	0.070441165	-0.0472957114	0.1607386076	-0.1516586895	-0.0061273305	0.0282201469	-0.0354654604	0.0456923434	-0.1643795201	0.0039661631	0.0060033921	-0.0442067277	0.0279028391	-0.0538654428	0.0711278057	-0.0190529193	0.0437162133	0.2054935368	0.1579726734	-0.0532773078	0.0855081415	0.0177819585	-0.0946468238	0.0009126816	0.0777694251	0.0021754373	0.0650743713	-0.1582427049	0.0128250155	-0.0329323113	0.0401779573	0.105144618	-0.0521453662	-0.0309771354	0.0623067296	0.0149308607	0.0454352261	0.0166531479	-0.1063973722	0.1059603792	-0.0652121714	0.0858933844	0.073761581	-0.0106904958	-0.0310918726	0.0133534679	0.0312215637	-0.0600566754	0.0565121181	-0.039495973	0.0882931893	0.0212145853	-0.0556345156	0.0242612453538981	-0.0158389181720793	0.0002508713288618	0.000588608026122	0.0278392518427068	-0.1448487444776845	0.0007750239431616	0.0209811587767615	-0.4184006885717224	0.1674740978477444	0.1750591361972914	0.0280475734499158	0.0124875886560139	-0.0113775199946398	0.0001294479612284	0.0001559398704418	-0.0010692055242167	0.0006297567019948	1.143200453015508e-06	3.965935037073675e-07	-0.0023479146208943	0.0014418667979226	5.512703067009224e-06	2.078979862951572e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1061.3681515188302	-3.450586818113834	11.906549389340952	1126502.3530584986	1050.6951398237036	-13.019082445617189	1103960.276849152	169.49650772577758	997.5050556856044	-2.9261637968176046	995016.3361183406	8.56243456580602	985.3989129698753	930.4219274544644	0.8572309999999999	40.702763	0.1245751515955563	0.0602798508252288	0.0023359777	-0.1837301269	0.0292609115	0.0455371138	-0.0104464408	-0.109562441	0.1155026268	0.0054134828	0.0322099117	-0.0240610014	-0.0730196566	0.0419035362	-0.0224177325	0.0624249212	-0.1151726696	0.1158207555	0.0303972316	-0.0181006768	0.0134133039	-0.0023753236	-0.0356500005	0.0531072903	0.0769236826	0.1239194621	0.1044013751	0.0037038826	0.0015410462	0.0281174735	-0.0102537792	-0.0161460344	0.1855777489	-0.0344482953	-0.0895050649	-0.0233238701	0.0683543474	-0.1404711318	0.065536224	-0.0342179156	-0.0213221948	0.0027272089	0.0026223892	0.0512986849	0.0386329805	0.0939215074	0.0957634291	0.1201413075	-0.0838724069	-0.0013067059	0.103318193	0.0836300601	0.018216934	0.0558371027	-0.0343597646	0.0461614579	-0.1805513555	0.0249830456	-0.0068377955	0.0246574579	0.0721591034	-0.0264467276	-0.0281373187	0.0305659395	0.009042199	0.0086717442	-0.0094180464	-0.0015009074	0.1280581254	-0.075149265	0.0620918661	0.0529981547	-0.0329989264	-0.0283476721	-0.006911993	0.0258378096	-0.03516757	0.0081100564	-0.0974106971	0.0867609543	0.0165379384	-0.0617435365	0.049092238433829	0.0248309930799308	0.0006165782173355	0.0024100478744439	0.0495682658727929	0.0217290140300861	0.0024570129816358	0.0004721500507196	-0.402748207925903	0.0156524806458194	0.1622061189875263	0.0002450001503677	0.012384282150388	-0.0001033065056258	1.0672234104634047e-08	0.0001533704443804	-0.0006858578475898	0.0003833476766268	4.7040098710051333e-07	1.4695544117524224e-07	-0.0015873155263527	0.0007605990945415	2.519570580200349e-06	5.785109826175015e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1058.0102048455617	-3.3579466732685432	11.275805860515275	1119385.5935573475	1045.3267544387677	-5.368385384935891	1092708.0235454878	28.819561641193275	995.3850584142348	-2.1199972713695843	990791.4145143096	4.494388430614483	982.8143411624204	922.6427616678468	0.89574	42.531212	0.5268526371580218	0.3263400999916861	-0.0048966869	-0.1797440443	-0.0687114154	-0.0084610822	0.0016667628	-0.1709558034	0.0811462181	0.0348478326	-0.0042796601	0.0470405037	-0.000276954	-0.0773005254	-0.0050474047	0.0272141201	-0.1296908221	0.0982473846	-0.0138097977	0.0349737355	0.0970746003	-0.0584981846	0.0923909481	0.0144929836	0.1098699744	0.1053696667	0.0561046351	0.0224329425	-0.130375752	0.0017336016	0.1063134349	0.1546536113	-0.0857739391	-0.0282924537	0.0964716609	-0.0038953624	0.0407087073	-0.1696940787	0.044544594	-0.0132162483	0.0299071059	0.0588676185	-0.0613547885	-0.0587911668	-0.0284451928	0.0433965486	0.1486499836	0.0598725252	0.0673787325	-0.0034951365	0.0825929206	-0.0289756325	-0.14674363	-0.0215356246	0.0286492033	0.0668581284	-0.1622536698	-0.0200112737	-0.0035202165	-0.0126943236	-0.0412596377	-0.0145401331	-0.0575983428	0.0348101394	-0.0065928307	0.0332419681	0.0202657253	-0.1888053239	0.035545222	-0.0834272595	0.0472841925	0.0704496003	0.0332691905	0.0027379666	-0.0149652987	-0.0303897381	0.0488484911	-0.045271975	0.0063628085	0.0851916578	0.0118330366	-0.0676152521	0.0371043570467861	-0.0119878813870428	0.0001437093001498	0.0013767333118553	-0.0100412832743046	-0.0596095491470975	0.0001008273697948	0.0035532983495202	-0.2886969326365616	0.1140512752893413	0.0833459189137593	0.0130076933951251	0.0069791145899345	-0.0054051675604535	2.921583635657884e-05	4.870804045943661e-05	0.000110634645648	0.0007964924932378	1.2240024817658525e-08	6.344002917841668e-07	-0.0009648969533532	0.0006224185729995	9.310261305902874e-07	3.87404880014734e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
