global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
1112.3117178456762	8.98844734697036	1237237.3576567993	80.79218570925852	1076.721225801061	-5.505986510730509	1159328.5980905397	30.31588745634632	1065.3047576634597	4.23515123773177	1134874.2267004026	17.936506006460945	1072.210067085941	844.4463794819326	1.069558	45.227894	0.2473056546415806	0.1217535745827382	-0.0537857595	-0.1170048498	0.1741900071	0.0133553791	0.0307019432	-0.0978804027	-0.0997501294	0.040466569	-0.0486845872	-0.0353032554	0.0559421017	-0.0518841767	0.0097356216	-0.0765138713	-0.0038867305	-0.0631286874	0.0121253852	-0.0046882413	0.0561996188	-0.0267067577	-0.1640686072	0.0845271596	-0.0240498093	0.0336849733	0.0126357315	-0.126838662	0.0722575094	-0.1389148257	-0.0606080522	-0.0224780622	-0.078745711	0.0125187214	0.0118551194	0.0064574144	-0.058878282	0.012949695	0.0380757766	0.0299545813	0.1371822844	0.0916964822	-0.0960165555	-0.0809162777	0.0122305867	-0.0145724394	-0.1209662358	-0.003806067	-0.0621622397	0.0310088405	-0.0192217587	0.0546807383	-0.0055471102	-0.0990347732	0.005803673	0.1474531904	0.0977917057	-0.0155902883	-0.0209932447	0.0214703458	-0.0973298416	-0.0835807516	0.1040125981	-0.0262659921	-0.0669537105	0.0645324288	0.0512326704	-0.0106866175	-0.0136254613	0.0066483683	-0.0118653001	-0.0893876628	-0.0111988305	0.0424191542	-0.063112328	0.0480653872	0.1542243776	0.1106237916	-0.0867619596	0.0794439505	0.0438482555	-0.1752204274	-0.0139653634	0.0291154796	0.0192320465	-0.0240711531	-0.0198828076	0.0099969403	-0.0448923093	-0.0465676937	0.0675963595	-0.0522186022	-0.0233394979	-0.0149499006	-0.0572130823	0.0358356237	-0.0613758653	0.0155048374	0.0178245811	0.0349759844	-0.0306892581	0.1045646294	0.0759287828	0.0338646736	0.0029719753132155	-7.107227266090008e-05	8.832637262362369e-06	5.051267941185325e-09	0.0189103202907858	0.0372226379797807	0.0013855247781738	0.0003576002135001	0.0111380856412068	-0.021525738109574	0.0004633574011619	0.0001240569517508	0.0003350654242949	0.0012658665927891	1.6024182307394851e-06	1.1226883855792136e-07	-0.0010444804480536	-0.0014958917222205	2.2376920446078136e-06	1.0909394063662492e-06	0.0001251750206171	0.0010079658105817	1.5668785786491413e-08	1.0159950753016237e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1107.6901078984383	-4.621609947237857	1226977.375136054	21.35927850440791	1062.994577314033	-13.726648487028116	1129957.4713990395	188.4208786864312	1061.3959646425951	-3.9087930208645503	1126561.393759585	15.278662879959416	1068.3942261215818	840.8686351099266	0.967677	40.919685	0.1123730504512313	0.0563852881708613	-0.0674943392	-0.0532080377	0.1648710581	0.0660332956	0.0537641802	-0.066336659	-0.0764631386	0.023063007	0.0645001743	-0.0679141317	0.0176847151	-0.0153696785	0.0028347753	-0.0989372226	0.0073174254	0.0426809424	0.0464682165	-0.0376880482	-0.010210554	-0.0234503051	-0.0516669619	0.1312870749	-0.0670307308	0.0545903897	0.1605933704	0.0314150986	0.0095311514	-0.0257443986	-0.1367643556	-0.0471502264	-0.089405675	-0.0740402314	0.0252758943	0.0387540263	0.1058966407	0.0355954677	-0.0478925851	-0.0135082671	-0.0986192947	0.1028891721	-0.0070365277	-0.0631952083	0.0439837785	-0.0400864725	0.0168745061	0.0063223517	0.0388419021	0.0325379864	-0.0347535032	-0.0218772574	-0.0199981173	-0.0157189274	-0.0817316605	0.1412967991	-0.0022531076	-0.0444218853	0.014085639	0.154025395	-0.0109926214	-0.1169296233	-0.0275845817	0.0296765239	-0.070603113	-0.0618800074	0.0442595003	0.0701570549	0.1177796932	0.0188653056	0.1123826199	0.0107569934	0.0032825225	0.022939116	0.0623200378	0.0794757461	-0.0730928959	0.0991263306	-0.028628417	0.061113418	-0.04954574	-0.1319125073	0.002163658	0.0659775325	0.0425550123	-0.0572672487	-0.070489444	0.0088691076	0.0009811188	0.0584912186	-0.023886707	-0.0033632223	-0.064462279	0.0463412149	0.017797472	-0.0113777483	-0.0515518922	0.024359045	-0.0625754106	0.0214788287	-0.0255942404	0.1035676303	0.0723107629	0.0270084943	0.0266305441478493	0.0236585688346338	0.0007091858816105	0.0005597278793031	-0.0073400600124955	-0.0262503803032813	0.0006890824660668	5.387648098703544e-05	-0.0206121118586395	-0.0317501974998463	0.0010080750412792	0.000424859155273	0.000859078535553	0.0005240131112581	2.745897407703939e-07	7.380159302478872e-07	-0.0011199394318712	-7.54589838175999e-05	5.694058238784804e-09	1.254264331059986e-06	0.0001399810018108	1.4805981193699996e-05	1.9594680867955195e-08	2.19217079108198e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1114.7037443939375	7.013636495499213	1242564.437765865	49.19109689099849	1077.1703795135998	14.17580219956676	1160296.0265014726	200.9533680012418	1066.0840172783846	4.688052635789518	1136535.1318964192	21.977837515933047	1073.4037751791334	833.0595048552107	0.939216	39.716175	0.0289212708788102	0.0176380647620806	-0.0263791507	-0.079858076	0.1646836514	-0.1012866297	0.0448772683	-0.0723216336	-0.0468800043	-0.0084692354	-0.0532418181	-0.0144167759	-0.0401742381	0.0479500444	-0.1208489893	-0.0853895698	-0.0076443161	-0.0523237533	0.0003069892	-0.0635132387	0.0622777868	-0.0571213672	-0.1296079266	0.0582074489	-0.0161661786	0.0931830061	0.1017607096	0.0038011834	0.0598062136	-0.0508487114	-0.0465086236	-0.0440814745	0.0676154014	0.0018223274	-0.014451853	0.0487668251	-0.0720886069	-0.0731041894	-0.1786972937	0.1262683754	-0.0042182349	0.1879500084	0.0860808025	0.0051269603	0.036303828	0.0575661436	0.0360195498	-0.007174964	-0.0527659821	0.0308061096	-0.0576656392	0.0640080292	0.0267711639	-0.0775856215	0.0474172453	0.0940854832	0.0558783471	-0.1234127275	0.0557142987	0.0710454549	0.0171733668	-0.0635625769	0.0285141914	-0.0183739283	-0.0761519572	-0.1070042887	0.0844833	0.0041497834	-0.0718843959	0.083297393	-0.0273265767	-0.0932742004	-0.1969788846	0.04225351	0.042708312	0.163156544	0.0355092757	0.1086478195	-0.0721443623	0.0518279929	0.0174336093	-0.1535222405	-0.0378126098	0.0357295882	-0.0078245263	0.0700663693	-0.0279171988	-0.0024917483	-0.0072712554	0.009721872	-0.0662491141	0.0013300985	-0.1088169681	0.0581816858	0.0119934662	0.0040366928	-0.0155541873	-2.56538e-05	-0.0523556281	-0.094867491	-0.0166662819	0.1025263906	0.0685692013	0.0200485104	0.0342320215132048	0.0076014773653554	0.0011718312968805	5.7782458136011966e-05	-0.0072934125794432	4.66474330523001e-05	2.17598301036882e-09	5.319386705398032e-05	-0.0205941847992221	1.7927059417399e-05	3.213794593549541e-10	0.0004241204475445	0.0006000901048267	-0.0002589884307263	6.707500725007153e-08	3.601081339109198e-07	-0.0012859599093018	-0.0001660204774306	2.7562798926284386e-08	1.6536928883314935e-06	0.000139885529548	-9.547226279999778e-08	1.9567961376924385e-08	9.11495296415184e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1114.9044037605845	0.2006593666469598	1243011.8295247443	0.040264181423159	1088.769956682549	11.59957716894928	1185420.0185745198	134.55019049840942	1065.3199002741146	-0.7641170042700196	1134906.4899200494	0.5838747962145892	1072.4968564684257	834.0466055379769	0.871428	36.849667	0.1650867667662761	0.1126646731593049	-0.0174058593	-0.0332812522	0.1654290088	-0.0605039825	0.0445640013	-0.0206670844	-0.0683858631	-0.024782878	-0.02167703	-0.0346916222	0.1342728149	-0.0331170621	-0.1286111572	0.0178107479	-0.0068732245	0.0240185328	0.0180569197	-0.0446701837	0.0191550745	0.0091624849	-0.0858633997	0.0780685711	-0.0197226909	0.0194337619	-0.00588991	-0.0852700796	-0.0062130704	-0.0266434009	-0.0672020318	0.080713983	0.0345025173	0.1296993899	0.0383131533	-0.0519734738	0.0224741005	0.1225603442	0.0196627853	-0.0421643349	-0.0351960879	0.0731607823	0.0443860249	-0.0035464157	-0.1556612878	-0.0704572391	0.1887211686	-0.0093475166	0.020647795	0.0244182561	-0.0425680259	0.0296191161	-0.0112622872	-0.064793246	-0.0484179125	0.1079764339	0.1122359152	-0.0302695964	0.0597145176	0.0010529387	-0.0756812483	0.005135034	-0.0029417872	0.0006930926	0.0431252555	-0.0067008552	0.0767201711	0.0695961428	0.0431241929	-0.0092139978	-0.0309424004	0.0079361867	0.0314293243	-0.1085256829	0.009557503	0.0228463682	0.0044808486	0.1091647586	-0.0213935829	0.060253956	-0.02100912	-0.1221461899	-0.0340049889	0.0511491368	-0.0280245333	0.0148374316	0.0086205546	0.0047509335	0.0405115908	-0.0315239782	0.0717360378	-0.0518761719	-0.0186680888	0.0201719883	-0.0515052822	0.0043790892	0.0082949494	-0.0172955076	-0.0068647904	-0.0075113669	-0.0496755347	0.1014413551	0.0647104904	0.013011472	0.0248557866263325	-0.0093762348868722	0.0006178101288137	8.791378065380119e-05	0.0018846174668141	0.0091780300462573	8.423623553000178e-05	3.5517829962207954e-06	-0.0207844173582287	-0.0001902325590065	3.618842650619953e-08	0.000431992004921	-0.0003280492215606	-0.0009281393263873	8.61442609186671e-07	1.0761629176651565e-07	0.0007119775394606	0.0019979374487624	3.991754049167208e-06	5.069120166963703e-07	0.0001391169192149	-7.686103331000082e-07	1.935351721184501e-08	5.907618441481056e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1122.2697775515662	7.365373790981721	1259489.4536056418	54.24873108088045	1091.009988378306	2.240031695756897	1190302.7947412312	5.017741997995522	1069.0591825255726	3.739282251458008	1142887.5357422456	13.982231756068863	1076.268059064981	877.5560926970186	0.876583	37.067635	0.1695599740698316	0.0801736582446071	0.0145360253	-0.0941236014	0.113197956	0.060559809	0.0887181404	0.030140039	-0.1339858849	0.0332823738	0.0338291148	-0.0150520634	0.0275616663	0.0046834145	-0.0358377213	-0.0453376151	-0.0330167435	-0.0526897108	-0.064092013	-0.0260101132	-0.0141630569	0.0124048826	-0.0868801838	0.0406063448	-0.0349747514	0.0346857555	0.0975159935	-0.0002721017	-0.0590021209	-0.0978036264	-0.1152485154	0.040153068	-0.1441142462	0.1451761134	-0.0611442863	0.0522392619	-0.0672676774	-0.031813681	-0.001803653	0.1580507309	0.0230281009	0.0566070936	0.0963506606	-0.0561014875	-0.0451930013	0.0223615846	-0.1378660601	-0.0344502589	-0.0540714507	-0.0672522452	-0.024515095	0.0267701332	-0.0406355989	-0.0616127809	-0.0874981217	0.1028569335	0.1114076115	0.009823227	0.0537563618	0.1276290602	-0.021264853	-0.0570179634	-0.023601969	-0.0371238039	-0.0040214017	0.0541028978	0.0200037594	0.0107446133	-0.0279485914	0.071675824	-0.0214055199	-0.1237477009	-0.0565007378	0.1084454355	-0.0830792396	-0.0260763068	-0.0213114597	0.1053086996	-0.0573464589	0.0137234042	0.0285451073	-0.1348866852	-0.0320469842	-0.0089197124	0.0143572814	-0.062617816	-0.0686921767	0.0892377462	-0.0450815515	-0.0007130131	0.0158215833	-0.037977607	0.0032273216	0.0044147471	-0.0667168146	0.0304684414	0.0089112642	0.0198618874	-0.0481628849	-0.0140813386	0.0733727735	0.1003129872	0.0607412226	0.0059244253	0.0228880958150199	-0.0019676908113126	0.0005238649300375	3.871807128924044e-06	-0.0115921489333175	-0.0134767664001315	0.0001816232326037	0.0001343779168922	-0.0642456409505811	-0.0434612235923524	0.0018888779561444	0.0041275023811509	0.0001799183659801	0.0005079675875407	2.580310699919188e-07	3.2370618416949205e-08	-0.0002890503768862	-0.0010010279163468	1.0020568893056155e-06	8.355012037805427e-08	-0.0005649734422183	-0.0007040903614332	3.191949904119948e-07	4.957432370631343e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1122.039793464319	-0.2299840872472032	1258973.2981174516	0.0528926803869291	1083.295910913436	-7.714077464869888	1173530.030601771	59.50699113401344	1067.950399039636	-1.1087834859365555	1140518.054808918	1.2294008186856202	1074.525605353184	891.4158467022911	0.8928199999999998	37.754242	0.1724560843554428	0.1022778802354719	0.05166563	-0.0424443331	0.1348521827	0.0880485531	0.0741547908	0.0256016288	-0.0502727271	0.0071998911	0.0617838265	-0.0682631208	0.0436071144	0.0215187764	-0.0794389114	-0.0416799752	-0.0303124932	0.0116492842	-0.0618844675	-0.0735164182	-0.0621728738	-0.0067397181	-0.0211572373	0.1081070611	0.0574078764	0.0962298414	0.0502491031	-0.012526695	0.0765468506	-0.1105725491	-0.1289561557	0.0402135756	-0.1740439327	0.0901692482	-0.0044925609	0.1144959085	-0.1852391722	0.0228241031	0.1115650551	-0.0900904107	-0.0576245646	-0.0517656943	0.1717268488	-0.010086778	-0.1158044644	-0.0527496888	0.0448292989	-0.029847274	0.0063933123	-0.077359048	-0.0650127538	-0.0523397177	-0.0082587701	-0.0261855075	-0.104991254	0.0734441342	0.1037519496	-0.094373437	0.0442475458	0.1139515853	-0.0247437285	-0.0473067745	0.0084924572	0.0434225721	-0.0250210402	-0.0125251678	-0.1300272283	0.1159598152	-0.0042056301	-0.0841134953	-0.1387253815	0.0347168546	-0.009801093	0.1654048282	0.0518067227	-0.073812689	-0.0816667145	0.1374025947	0.0334347102	0.0119582114	0.0434038274	-0.0998843855	-0.0670094652	-0.0439414385	0.0376037524	-0.0678337266	-0.1093581501	0.0949687011	-0.0875291756	-0.0222213741	-0.1073433106	-0.0139677545	-0.0280974972	0.0647328816	-0.0398148872	0.0473217583	0.0244664752	0.0428039315	-0.0120216028	-0.0791422946	0.0897864933	0.099141769	0.0566681795	-0.0011853914	0.0181992549732541	-0.0046888408417657	0.0003312128815815	2.1985228439411007e-05	-0.0351321710838732	-0.0235400221505556	0.0005541326428486	0.0012342694450665	-0.0667185930349774	-0.0024729520843962	6.115492011719985e-06	0.0044513706565669	-0.0016475557102989	-0.001827474076279	3.3396614994717844e-06	2.7144398185385127e-06	-0.0008588959178585	-0.0005698455409723	3.247239405660132e-07	7.377021977139951e-07	-0.0001272076738951	0.0004377657683232	1.6181792297802102e-08	1.9163886791560165e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1127.7859211502132	5.74612768589418	1271901.083944635	33.0179833825996	1097.9988462104172	14.702935296981195	1205601.4662794075	216.1763063472155	1072.8555843060233	4.905185266387207	1151019.1047766183	24.060842497582133	1080.0271585447704	877.2592672116383	0.965673	40.834938	0.2267086143876018	0.1313449229927548	0.0658215505	-0.0284157831	0.0874739259	0.00709153	0.1618395785	0.0701778896	-0.0365199491	-0.0185222691	0.0377490139	-0.0052013294	-0.1456225572	0.0849578582	-0.0930941617	-0.091036736	-0.0448880924	-0.052106388	-0.1350851769	-0.0415409696	-0.0368987395	0.0516388029	-0.0299680461	-0.0205436379	0.0329252627	0.0700872607	0.1381427425	-0.0236838407	0.0231164855	-0.0523370076	0.1019896599	0.1235272993	-0.0411343838	0.0195758373	-0.0145527705	0.0820428464	-0.0128131831	-0.0265612988	-0.0733084304	0.0448484597	0.037698011	0.0470891307	0.0188811833	-0.0511569541	-0.0517375775	0.0485937944	0.1218671084	-0.0454472441	-0.0592325537	-0.1339165584	-0.0106826526	-0.0001463557	0.0389243585	-0.097551399	-0.0113399113	-0.0141601615	-0.0340104582	-0.0746804167	0.1005183754	0.0714174707	0.0026128214	0.036241287	0.0402788546	-0.054068318	-0.0446121317	0.0495105386	-0.0520855299	-0.0243790878	-0.1712904962	0.0249769921	-0.1109863763	-0.0056497852	0.0212522421	0.0606370758	0.0342699463	-0.1072403459	0.0080154513	0.1221607094	0.004837775	0.028475697	0.1224384875	-0.0631952385	-0.0611063453	-0.0860065382	0.0092138621	-0.0143156779	-0.0347518364	0.0667087707	-0.0755019883	0.0145195045	-0.1266786981	-0.0013917845	-0.0630074005	0.0071566974	0.051298823	0.0577329899	0.1056822752	-0.0046219557	-0.0527030657	0.0817709858	0.0304848122	0.0979282008	0.0524983198	-0.0082906521	-0.0021082624351436	-0.0203075174083977	4.444770495437623e-06	0.0004123952632923	-0.0567169745205404	-0.0215848034366672	0.0004659037393995	0.0032168151987636	0.0403711536524795	0.1070897466874569	0.0114682138455836	0.0016298300472321	-0.0014306585484569	0.000216897161842	4.704437881511476e-08	2.046783882272804e-06	-0.0009750409607518	-0.0001161450428933	1.3489670988686505e-08	9.507048751437932e-07	-0.0013486964062614	-0.0012214887323663	1.818981996262416e-06	1.492034723297831e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1128.090653021124	0.3047318709107003	1272588.5214336258	0.0928615131487357	1076.4873912373528	-21.511454973064478	1158825.1034930013	462.7426950581803	1069.0253763101605	-3.830207995862793	1142815.2551950803	14.670493291571272	1075.033374958068	879.0334864087924	0.888232	37.560226	0.2172028553130265	0.1138227587629146	0.0816784995	0.0184514545	0.0721940852	0.0237555848	0.1348820156	0.076904224	-0.0222176401	0.0111710042	0.0805253465	-0.032553096	-0.0372025904	0.0463121281	-0.0641231948	0.0601951053	-0.0313671926	0.0118176581	-0.111310174	-0.0071984967	-0.081330162	0.0192374226	-0.0259766952	0.0335226133	-0.0209668454	0.0711099664	0.1836437401	0.0399589758	0.0151413126	-0.0930017013	-0.0018252122	-0.0271056585	0.0317433587	0.1690170199	0.0016137244	-0.0010687825	0.127400631	0.1297476334	0.0019055323	0.0161386327	-0.0644611376	-0.1781017943	-0.0829732912	-0.1264395664	-0.0930349395	0.0223335283	0.088839918	-0.0330023416	0.0115152013	-0.1324742231	-0.0126951397	-0.0563012402	-0.0407749925	0.0204105374	-0.0317464006	0.0331998713	0.0056170367	-0.0590311586	0.0691825885	0.1624734908	-0.0296642298	-0.0861072996	0.1100827869	0.0494471651	0.1954580807	0.0214176046	0.0023496135	0.1544111864	0.0414661158	0.0509288947	0.0483476694	-0.1261979813	0.0466377254	-0.1671250078	0.1013289909	-0.0379580472	0.1052681948	0.1219634296	0.01862808	0.0012474592	0.0488765681	-0.0579309892	-0.0278758366	-0.052599162	0.0448093491	-0.0116172001	0.056741313	0.014485897	0.0260109841	0.1359910847	-0.1077051112	0.0002770942	-0.0727265802	0.0096384951	0.0900926497	0.0661994534	0.0974896661	-0.1084435526	-0.1082269952	0.1306657182	-0.0666642676	0.0966728009	0.0482387676	-0.0153640485	-0.049722838880001	-0.0476145764448574	0.0024723607062865	0.0022671478900231	-0.021754356233913	0.0349626182866274	0.0012223846774564	0.0004732520151519	-0.0526603899751023	-0.0930315436275818	0.0086548681097306	0.0027731166723298	-0.0010124320541007	0.0004182264943561	1.7491340058147655e-07	1.0250186641705629e-06	-0.0012622535657011	-0.0002872126049493	8.249108044176265e-08	1.5932840641251411e-06	-0.0014751396460351	-0.0001264432397736	2.1760369753045604e-06	1.5987892884469384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1130.4378474058576	2.347194384733712	1277889.726847589	5.509321479725466	1090.2214030281443	13.734011790791556	1188582.7076206554	188.62307986960147	1069.880760249923	0.8553839397625325	1144644.8411529532	0.7316816844036718	1077.1974911598486	897.4978475492579	0.912907	38.603668	0.1918072648304828	0.0957800854261244	0.1073345283	-0.0187520107	0.0649269583	-0.0886504167	0.0133383242	0.0665037004	0.0533352118	-0.0409033262	-0.0595058541	-0.0616138245	-0.0979847331	-0.0349995697	-0.1306152477	-0.0469229908	-0.0340076446	-0.0344478923	-0.0554666334	-0.0568613962	-0.0157993652	-0.0419225695	-0.0076980149	-0.0164964024	0.097432457	0.1218414329	0.0209497656	0.024239356	0.05100558	-0.0842729084	-0.0222289559	-0.1136255442	0.0244485449	-0.0204120955	-0.0592430779	-0.1391131435	0.0555720821	0.2181813192	-0.0404894705	-0.0221531237	-0.2246091851	0.0473684928	0.1424490751	0.0004442787	0.01413374	0.0653359665	-0.1036736022	-0.0348121269	-0.0306807844	-0.0554833429	-0.0762736577	-0.0299030152	0.0282107392	-0.0041167125	0.0569247747	-0.044532739	0.0905802863	-0.1355013448	-0.000205547	0.1463187794	0.0721239252	0.0139038006	0.1041906563	0.0441530506	0.0897523467	-0.1224881337	0.1300609717	0.1759970786	0.1116923467	0.0218693901	0.009305503	0.1345492118	-0.129834305	0.0647093948	0.0770137667	-0.0872370355	-0.0336531503	0.1035997109	-0.0277969081	-0.0121043156	0.0196977633	-0.1061566133	-0.0473408293	-0.0496997388	-0.0328342858	0.1265155026	0.0936139903	-0.0020363283	0.0442327799	0.0821908924	-0.0612110617	0.0063629651	-0.0372029608	0.0861109902	-0.0104653112	0.0719004083	0.022770621	-0.0641067501	-0.0480142207	-0.0367623665	-0.0270938397	0.0953761056	0.0438968002	-0.0223783947	-0.0216477198929965	0.0280751189870045	0.0004686237765656	0.0007882123061344	-0.0042471347446877	0.0175072214892253	0.0003065028042727	1.8038153539533456e-05	-0.1017355568071138	-0.0490751668320115	0.0024083719995897	0.0103501235188534	-1.08354461863697e-05	0.0010015966079143	1.0031957649854924e-06	1.1740689405771367e-10	-0.0005299938288378	0.0007322597368633	5.362043222311093e-07	2.8089345860615125e-07	-0.0012660008403679	0.0002091388056672	1.6027581278122292e-06	4.373904003590287e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1129.128858588177	-1.3089888176805289	1274931.9792966396	1.7134517248126688	1103.138898818219	12.91749579007478	1216915.430085873	166.8616974865997	1070.2921853341024	0.4114250841794273	1145525.3619872488	0.1692705998920489	1076.80085448903	892.89002635633	0.88287	37.333473	0.2348667098076922	0.1562899555358185	0.1021622017	-0.0107748449	0.0758563802	-0.1039162427	0.0208425163	0.0810063839	0.022783777	-0.0521932793	-0.0291262148	-0.0381889319	-0.0276467538	0.0732759789	-0.1474403548	-0.0404983239	-0.0402880088	0.0149246946	-0.088887056	-0.0615062849	-0.0771571694	0.0016606584	-0.0085567663	0.0131411198	0.0116331131	-0.0124068901	0.0591671201	-0.0054311815	-0.0146885792	0.1080651213	-0.0895337898	-0.0206546331	-0.0377258089	-0.1699805934	0.1169155388	-0.2312042554	-0.0593599418	-0.0402293215	-0.0340840126	0.0548236148	0.0262762045	0.0438691207	0.0197350419	0.0845985023	-0.0527697098	-0.1573134153	0.0728939498	-0.0363149105	0.0067688258	-0.0861966955	-0.0413405386	-0.0542506593	0.0534840184	-0.0689298533	0.0400937262	-0.0068643902	-0.0213243874	-0.0417853311	0.0597153438	-0.0503025689	0.0276678072	0.0188025072	-0.0742186091	0.017110555	-0.0925125982	-0.0560502784	0.1070216722	0.077762903	0.0396407953	-0.2205088669	0.0393317574	0.0243191774	-0.0563451138	-0.1237795763	-0.122701298	-0.0380609504	-0.0066897641	0.111700577	0.0121620597	0.0294494214	0.0471584341	-0.0225143384	-0.060043082	-0.0476871608	0.0070644269	0.1155554366	0.0833861477	0.0361798391	-0.0330016394	-0.0136501036	0.0139390511	0.0506235446	-0.0576285803	0.0541011683	0.0500452897	0.0472276232	0.0524772903	-0.1389400843	0.0549681368	-0.0189956207	-0.0284074255	0.0940386689	0.0394798359	-0.0293067317	0.0059805405586104	0.0276282604516069	3.576686537318399e-05	0.0007633207755818	-0.0081869413288728	-0.0039398065841851	1.5522075920788267e-05	6.702600832240553e-05	0.0392813394188849	0.1410168962259987	0.019885765021214	0.0015430236265416	-0.0006831599964847	-0.0006723245502983	4.520203009338521e-07	4.667075807969754e-07	-0.0008949966730034	-0.0003650028441655	1.3322707624897725e-07	8.010190446871548e-07	-0.001474308376822	-0.000208307536454	2.17358518996752e-06	4.3392029743576166e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
