global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
1108.3603317576228	0.7595762902344632	0.5769561406863494	1228462.6250138676	992.3344546200937	-9.63402707953196	984727.6698261588	92.81447776915512	1053.5961974036577	2.301385327351454	1110064.9471834472	5.29637442494856	1045.138210773738	927.394142545034	0.708402	36.590084	0.1591134818742573	0.0867329528797758	-0.0501362608	0.0358294244	-0.0143091888	0.0313667097	0.0069711837	-0.018164585	-0.0020361445	-0.0062737036	-0.012661748	-0.036868129	-0.02551688	0.0093165524	-0.0155372714	-0.0784819132	0.0189580633	-0.0363435853	-0.0200754215	0.0324368201	-0.0065828975	-0.0113742903	0.0413102653	0.0396340585	-0.0090859299	-0.0707701346	0.0040401151	-0.0378729961	-0.0203547436	-0.0170752726	-0.0459489931	-0.0220103988	-0.017227814	0.1168697028	-0.0354087968	0.0376142241	-0.0196718989	0.011951979	0.0077252806	-0.0118291273	0.027327127	-0.0049092192	0.0420796792	-0.0665402954	-0.007322661	0.0285602692	0.0244364904	0.062779348	0.0196387307	0.0713885466	0.0735446228	0.0090497009	0.0099173685	-0.0054423251	-0.0087663893	-0.0095045235	0.0196136955	-0.0170061023	0.0352357161	0.0441221232	-0.009373581	-0.0061409163	-0.0120080721	0.0107098295	-0.036730092	0.0009320835	-0.0025614029	-0.0108827555	-0.0347752747	0.0230098793	0.0240408768	0.0894081351	-0.0163688377	-0.0824087797	0.0851916578	0.0118330366	-0.0676152521	-0.0041507585040676	0.0306322616469713	0.0009383354536085	1.7228796159089504e-05	0.0873976473535975	0.0229086567520084	0.0005248065541813	0.0076383487629437	0.0736611191368439	0.0798365242993525	0.0054259604724923	0.0063738706122011	-0.0017581217155628	0.0003870462898795	3.090991966733483e-06	1.4980483050956317e-07	0.0011043073122769	-6.389188016409997e-05	4.0821723509037115e-09	1.2194946399482308e-06	0.0002189711369697	-6.37826134748e-05	4.794835882580313e-08	4.068221781675739e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1107.6503058574356	-0.7100259001872473	0.5041367789367109	1226889.2000660703	1001.86911244978	9.534657829686353	1003741.71848091	90.90969992919926	1051.5639817748931	-2.032215628764561	1105786.8077662678	4.129900361794941	1046.146207747921	925.303006711312	0.691713	35.728062	0.0756187293833597	0.041394624634541	-0.056672231	0.0408633613	-0.0178501679	0.0182938003	0.0090407212	0.0042503381	-0.0544862332	-0.0249498509	0.0516360353	-0.017297173	-0.015501833	-0.026713631	-0.090996289	-0.0571331712	-0.0250261999	-0.0291524957	-0.0337577167	0.0411916713	0.0083661987	0.0082641609	-0.0022746563	0.0227115927	-0.039681456	-0.0515396795	0.018327935	0.0007872689	-0.0302683818	-0.021326003	0.0451602115	-0.0861109389	-0.1005081832	0.0522729948	-0.0341123966	0.0463122889	-0.0329297148	0.0176601099	-0.0118485217	0.0161250107	0.0057758011	0.0056348325	0.0689656426	-0.0286633627	-0.0090103961	0.0243584232	0.0133195703	-0.0059253597	-0.0068554336	-0.0434916845	0.0751285301	0.007154205	0.0144202769	-0.0029921631	-0.0252552156	-0.0105732565	0.0198092835	-0.017430995	0.0253711578	0.0386602544	-0.0224054815	-0.0005787011	-0.0054419701	0.0080330699	-0.031290761	0.0004947883	-0.0075911316	-0.0016011861	-0.0321293401	0.0133182899	0.0476295781	0.1029298174	0.0078475672	-0.1016378279	0.0835859703	0.0071079182	-0.0732270951	-0.0229145062944979	-0.0187637477904303	0.0003520782311428	0.0005250745987205	0.0871861343663198	-0.0002115129872776	4.473774378713106e-08	0.0076014220257419	0.0562961882649801	-0.0173649308718637	0.003169260813166	0.0003015408241846	-0.0012859840179791	0.0004721376975837	1.6537548944976702e-06	2.2291400547963746e-07	0.0011690210461379	6.471373386100006e-05	4.187867350232346e-09	1.3666102063133502e-06	-2.974818626135868e-05	-0.000248719323231	8.849545858404892e-10	6.186130174851585e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1106.4314725231063	-1.218833334329247	1.48555469687215	1224190.6033896494	988.3782982073332	-13.490814242446843	976891.660367224	182.00206892420664	1051.9744575021848	0.4104757272916686	1106650.259237016	0.1684903226956242	1045.5413061766956	933.8757233359186	0.7251309999999999	37.454144	0.2250177588087195	0.1041242186246402	-0.0612224951	0.037366579	-0.0312572736	0.0301649302	0.0033856929	-0.0119018367	-0.0053728514	0.0113597553	0.0219846476	-0.0536493048	-0.0004416677	-0.0116028296	-0.0190518535	-0.0466409134	-0.0129047554	-0.0325328247	-0.0576880592	0.0689224935	-0.00301522	-0.0007819895	0.0204562512	0.0375755266	-0.0059954448	-0.0457043924	-0.0053945506	-0.0486380154	-0.0530935389	-0.029611463	-0.010762111	0.0150580443	0.0113746316	0.0166125152	-0.0344255219	0.0650614336	-0.0456892036	0.0188812296	-0.0082074701	0.0076551699	0.0353987516	0.0070588391	0.0262049392	-0.0250690291	0.0067266665	0.0443710578	0.047044384	0.0693534436	0.0279190872	-0.0115792491	0.0803837112	0.002248116	0.0165702007	0.0101532295	-0.0216869133	-0.006327105	0.0068574051	-0.0075180667	0.0338571961	0.0227484445	-0.0185412152	-0.0054534919	-0.0056620301	0.0033781966	-0.0323250152	0.0026798795	-0.0067538898	0.0184007908	-0.0277171325	0.0987611713	0.0127050414	0.0201915771	-0.0974552783	-0.0324963189	0.0819445778	0.0023706562	-0.0785574968	-3.4995396063663975e-05	0.0228795108984342	0.0005234720189515	1.224677745652708e-09	0.0386453465496146	-0.0485407878167052	0.0023562080818663	0.0014934628099398	0.0474060686382671	-0.0088901196267129	0.002247335343736	7.903422697726762e-05	-0.0023468771354758	-0.0010608931174967	5.507832289019097e-06	1.1254942067518671e-06	0.0017220408736855	0.0005530198275476	3.058309296607772e-07	2.96542477064352e-06	-0.0013099820505544	-0.001280233864293	1.7160529727747106e-06	1.6389987472826931e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1105.2938319069606	-1.1376406161457453	1.294226171504471	1221674.4548515724	1007.9292332164028	19.55093500906969	1015921.3391722058	382.2390597288668	1049.7553523633846	-2.21910513880016	1101986.299815574	4.924427617049276	1044.5325217989116	928.8473642489688	0.704128	36.369331	0.122936294995367	0.0615539956800868	-0.0619334495	0.0416883666	-0.0361662659	0.0287832062	0.0196749175	-0.0114019713	-0.0761681933	-0.0242344234	0.0569757953	0.0253198342	0.0333800541	-0.0429093647	-0.0606660915	-0.0426312503	-0.0362602115	-0.0161585379	-0.0545744882	0.0628845339	-0.0056216604	0.0285656578	0.0098448734	0.0310165139	-0.0339933169	-0.0884231902	-0.0001861184	-0.0026074898	-0.0181744593	0.0286513495	0.0273086768	-0.0788844155	0.0497534718	-0.0215414463	-0.0224404891	0.0630813136	-0.0433203497	0.040606199	-0.025311953	0.0167020279	0.020150982	0.0002655594	0.0663536239	-0.025854127	0.0222711733	0.0456015151	-0.0115171184	0.0069620696	-0.0291561948	-0.08943953	0.0858922389	0.0048601334	0.0147272176	0.0002397174	-0.0186947374	-0.0025488836	0.0141691471	-0.0088850712	0.0365358731	0.0339872015	-0.0133097941	-0.0219659688	-0.0137739992	0.0048627815	-0.0312097806	0.014719979	-0.0353539719	0.0276022872	-0.0330888268	0.1093219988	-0.0056544113	0.0646163941	-0.0561658178	-0.0780143796	0.0802681812	-0.0023706562	-0.0835859703	-0.0015520611120933	-0.0015170657160296	2.301488386752512e-06	2.408893695672291e-06	0.0467471581777516	0.008101811628137	6.563935165781593e-05	0.0021852967976957	0.0900280514748175	0.0426219828365504	0.0081050500523523	0.0018166334209191	-0.0027230041516573	-0.0003761270161814	7.414751609942891e-06	1.4147153230159813e-07	0.0023166872494337	0.0005946463757481	3.536043121904693e-07	5.367039811688682e-06	-0.0008668467461911	0.0004431353043632	7.514232813820974e-07	1.9636889797315449e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1102.8412898335575	-2.4525420734030376	6.014962621812071	1216258.9105617448	986.176750383879	-21.75248283252381	972544.5829977077	473.1705093792431	1050.3455228336995	0.590170470314888	1103225.7173367976	0.3483011840316961	1042.1987986281283	919.099247490496	0.737773	38.107166	0.2944020404629537	0.1420539909134237	-0.0368418101	0.040918773	-0.0297821374	0.0680612073	-0.0233211811	-0.0458881901	0.0019903813	0.0047612997	-0.0063075622	-0.0187090884	-0.0523232018	-0.0072918985	-0.0246666292	-0.0396325945	-0.0417146115	-0.0198732989	-0.0244768131	0.0361402315	0.0115727857	-0.0178353198	0.038954413	0.0091598699	0.0442777198	-0.0433382638	-0.0062669568	-0.017892006	-0.0568108622	0.0109459172	-0.0255421266	-0.0870460651	-0.037284316	0.0894856422	-0.0205115469	0.0467514489	-0.0292034006	-0.0015404396	0.0113919655	-0.0206739908	0.0162972419	-0.0301421819	0.0031178479	-0.0585460738	-0.0367677422	0.0622014535	0.0391562782	0.0066693634	-0.0091267977	0.0324486661	0.0796337264	0.0062677719	0.002319738	-0.0158425711	0.0363171362	0.0075632359	0.0272734683	-0.0082762794	0.0497959009	0.0248031198	0.0061100359	-0.0262663924	-0.0039003031	0.0028624461	-0.0297744289	0.0057619406	0.0243807229	0.0190442328	0.0098489758	0.0237305772	-0.014587228	0.0678596619	-0.174778792	-0.0343407849	0.0785574968	-0.0071079182	-0.0882931893	-0.0422093557105114	-0.040657294598418	0.0016530156040625	0.0017816297094964	-0.0163320854250628	-0.0630792436028144	0.0039789909735032	0.0002667370143315	0.1570691962875088	0.0670411448126912	0.0246707324224039	0.0044945150977962	-0.0041529066873653	-0.001429902535708	1.724663395396343e-05	2.044621261624168e-06	0.0017082126013505	-0.0006084746480831	3.702413973599739e-07	2.917990291412642e-06	-0.0013009567113805	-0.0004341099651893	1.6924883648859654e-06	1.8845146187674202e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1105.3818142877485	2.5405244541909724	6.454264502342339	1221868.9553580745	1014.1879393594306	28.01118897555159	1028577.1763421282	784.6267078240629	1049.984363328122	-0.3611595055774614	1102467.163233562	0.1304361884689564	1046.2141905408423	925.1506547723984	0.947732	48.951855	0.3836194593675703	0.2776977193610782	-0.0750257839	0.048660433	-0.0865829027	-0.0115762304	0.0190465633	0.0889167676	-0.1021462591	-0.0383075558	0.1726447337	0.0693350948	0.0955630176	-0.0229570769	-0.0209627975	-0.0366675363	0.0016802231	-0.0242351937	-0.0431947497	0.0594917188	-0.0475913289	0.0182120012	-0.0166936685	0.0160797994	-0.0043783928	-0.047234394	0.0459501072	-0.0090242328	0.040144273	-7.37015e-05	0.0357454352	-0.0858187125	-0.0099538587	-0.1065946483	-0.030538036	0.0507025914	-0.0281408404	0.0765666123	-0.0124618803	0.0278166131	0.0191958786	-0.0024254902	0.0620674968	-0.0030887709	0.0768780233	-0.0121716853	-0.0248785749	-0.0888278306	-0.0881909121	-0.0875578579	0.0980580158	0.0083609846	0.0419660427	0.043867497	-0.0968205416	-0.0002847605	-0.0152871724	0.0083073926	-0.0376739133	0.0017073188	-0.0352978298	0.0006812989	0.0043805102	-0.0121379055	0.0046392934	-0.0013135128	-0.0005806147	0.018278697	-0.0503645843	-0.0227198113	0.053430937	0.0793676989	0.1207548922	-0.0802750943	0.0768132552	-0.0118330366	-0.092661062	-0.0707210504638027	-0.0285116947532913	0.0008129167377048	0.0050014669787037	0.0117497815090814	0.0280818669341442	0.0007885912505069	0.0001380573655111	-0.1122696602783861	-0.2693388565658949	0.0126044766190242	0.0725434196562237	-0.0036983851984907	0.0004545214888745	1.3678053076415093e-05	2.0658978384878306e-07	0.0014421109669071	-0.0002661016344433	7.081007985344883e-08	2.0796840408737317e-06	-0.0008678390124137	0.0004331176989667	7.531445514671861e-07	1.8759094115829558e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1101.1114414200397	-4.270372867708829	18.23608442926373	1212446.4064261175	985.9617624115524	-28.22617694787823	972120.5969376944	796.7170650929323	1050.6412207271146	0.6568573989925426	1103846.9746909617	0.4314616426112483	1044.1300655639166	918.801703994461	0.887846	45.858662	0.3736888390080508	0.1891133556092156	-0.0769835845	0.0349291301	-0.0799484945	0.0063987336	-0.0057418674	0.0554646023	0.0003150896	0.0357108523	0.090148813	-0.0153135587	0.0135466991	0.0092724473	0.0040787972	-0.0364660307	0.0026010559	-0.0292701968	-0.0428364488	0.0452039529	-0.0088498071	-0.0082854037	0.0095152476	0.0177006757	0.0346091378	0.0573788464	0.073694108	0.0035922341	-0.0314932762	0.0625680825	0.0014997312	-0.0059645146	0.1054395218	-0.1078443439	-0.029362857	0.0402011895	-0.0392393109	0.0157947428	0.013239439	-0.0047890183	0.0359249774	0.0313892067	-0.0471039644	0.0058571358	0.0230744092	0.0043052672	0.0363796815	-0.0717259009	-0.0582637303	-0.0105946902	0.0910290163	0.0107079678	0.0294232923	0.0274391401	-0.0455559321	-0.0045854411	-0.0085624208	0.006903866	-0.0146433253	-0.0192183862	0.0072242506	0.0207873488	-0.0133333466	-0.0191121723	0.0038167486	-0.0312207615	0.0233912554	0.0045325522	0.0087487089	-0.0309579049	-0.0137052836	-0.0841597903	-0.0314948755	0.0279697554	0.0750362016	-0.0165379384	-0.0966728009	0.0214131636951435	0.0921342141589462	0.0084887134186865	0.000458523579435	0.1231385837526914	0.11138880224361	0.012407465265266	0.0151631108086185	0.0119802581927785	0.1242499184711646	0.0001435265863656	0.015438042240091	-0.0038568399958632	-0.0001584547973725	1.4875214753690048e-05	2.5107922810360097e-08	0.0015858673787667	0.0001437564118595	2.0665905950746918e-08	2.514975343036364e-06	-0.0014839458858682	-0.0006161068734545	2.2020953921851566e-06	3.795876795178793e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1103.2257736095453	2.1143321895056038	4.470400607579559	1217107.1075563796	993.5536061671742	7.591843755621767	987148.7683277962	57.63609160977321	1051.7025016386765	1.0612809115618802	1106078.1519530504	1.1263171732456154	1044.7283472947367	911.758493301138	0.93087	48.080894	0.2575312437458033	0.135631907750076	-0.0432965688	0.0307480938	-0.0536483816	0.0498011265	-0.0055890118	-0.03913093	-0.0197552799	-0.0420629563	0.0129191168	-0.0406369551	-0.0625550115	-0.0237081805	-0.0548359517	-0.0551540253	-0.0075962048	-0.0280988403	-0.0400585876	0.0513814303	0.0024968913	0.0485441119	0.0110208774	0.066208783	-0.0101465223	-0.0819026474	0.0196829018	0.0177962763	0.0343118361	0.0240058946	0.0399274505	-0.0580431188	-0.0241490919	-0.0299913706	-0.030040307	0.0501402534	-0.0352172141	0.0155162153	-0.0267779441	0.0344344715	0.046209882	0.0039641013	0.0964058626	-0.0303788587	-0.035489485	0.0054435691	-0.0053311504	-0.0235850692	0.0166290006	-0.0104161993	0.0742790545	0.00594421	0.0093521313	0.0002542979	0.0135552068	-0.005405111	0.0102686709	0.0161863425	0.0125220779	-0.0031808527	0.0103799081	0.0213584343	0.0221465389	0.0119027899	-0.0378021554	0.0211002549	0.0143404923	0.0224475906	-0.0113634458	0.0585060377	-0.0461826953	0.1314843583	-0.1488457033	0.0155119894	0.0732270951	-0.0212145853	-0.1003129872	0.0164935337695055	-0.004919629925638	2.420275860523297e-05	0.0002720366562058	0.0993793240562155	-0.0237592596964759	0.0005645024213245	0.0098762500498702	0.0910830889518479	0.0791028307590694	0.0082961290930102	0.0062572578340979	-0.0039337803347534	-7.694033889019992e-05	1.5474627722092572e-05	5.919815748538811e-09	0.0036760767817214	0.0020902094029547	4.368975348200244e-06	1.3513540505111167e-05	-0.0023117866113157	-0.0008278407254475	5.344357336258528e-06	6.853202667094432e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1101.9905525170311	-1.2352210925141662	1.5257711473918905	1214383.1778367916	984.991239346956	-8.56236682021813	970207.7415902524	73.31412556397234	1050.9125793410897	-0.789922297586827	1104417.249417342	0.6239772362248516	1043.214386612396	917.7728326552838	0.918122	47.422451	0.2434324996661482	0.1252960031548912	-0.0196102399	0.0372163312	-0.0334839135	0.0835595471	-0.0388310811	-0.0314351091	0.0026296648	0.0424367248	-0.0112402356	-0.0199204536	-0.0005179002	-0.007183475	-0.0195542549	0.0132763841	-0.0324429241	-0.0350474234	-0.0437178244	0.0366101123	-0.0041431655	-0.0346118119	0.0038785581	-0.0152068911	0.074491086	-0.0021159485	0.0419920122	-0.0225311257	-0.0662645579	0.06831498	-0.025480897	0.0081730462	0.1088658444	0.0275914073	-0.0314251004	0.0419965291	-0.0392962427	0.0100054168	0.0305767263	-0.015843264	0.0097891146	-0.0206826992	-0.0679716209	-0.0453061075	-0.0015806475	0.0545224215	0.0413551282	0.0142395125	0.0502557967	0.007778219	0.0870314316	-0.0005286387	0.0016794541	-0.0349501504	0.0738176611	0.0155597431	0.0306437294	-0.0141940915	0.0110190249	0.0328966834	0.0027147387	-0.0149183641	-0.0280250765	-0.0296636458	-0.0223881499	0.0101699421	0.0431823763	0.0327430235	0.0187534601	0.0108823617	8.74289e-05	-0.11026562	-0.1270748792	0.0683614843	0.0713867084	-0.0258549876	-0.1035676303	0.0336980707291019	0.0172045369595964	0.0002959960919941	0.0011355599708635	0.080019545062683	-0.0193597789935325	0.0003748010426784	0.0064031275920387	0.2100842869945722	0.1190011980427243	0.0441354076420177	0.0141612851356036	-0.0030371914115182	0.0008965889232351	9.224531670199916e-06	8.038716972680552e-07	0.0039220988206343	0.0002460220389128	6.05268436308603e-08	1.5382859158820967e-05	-0.0016970578600579	0.0006147287512578	2.880005380384299e-06	3.778914376229742e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1102.2143375645242	0.2237850474930383	0.0500797474814614	1214876.4459328027	1025.3302410861902	40.33900173923416	1051302.103285865	1627.235061317937	1045.5767321712756	-5.335847169814088	1093230.7028579633	28.471265019613007	1039.4266976149795	880.2305121795582	1.286385	66.443825	0.7339174638495195	0.4268379047158861	0.1988119386	0.0956371675	0.1342807176	0.2146925016	-0.0532540744	-0.167594344	-0.0916402953	-0.1391498193	-0.2623204691	-0.1482131635	-0.0157223215	0.0369023908	0.0237100145	-0.0382735136	-0.0837839411	0.0368187524	0.1229372272	-0.0170436001	0.0384010732	-0.0466704508	0.0417609876	-0.0792009663	0.1166287128	-0.063618294	0.0859051713	0.2738739567	-0.2047761131	0.1433752346	-0.090547109	0.0789470198	0.0125180432	-0.2282862376	0.0377126224	-0.0196673361	0.1113249484	-0.0695928774	0.0671253626	-0.0331450361	-0.0367979879	-0.0818827151	-0.1206945387	-0.2503174765	-0.124310935	0.2242326713	-0.2042838526	0.0937166207	-0.0378792957	-0.1370508316	-0.0439386267	-0.0107674574	-0.0618327619	-0.207385724	0.2735166735	0.0148281539	0.0936867344	-0.0095170194	0.0781620759	0.044165612	-0.0234973701	-0.0181489863	-0.0313022711	0.0393202726	-0.0576640419	0.0111900123	-0.0375320761	0.0373790124	-0.1007932993	0.1028708015	0.0802845182	0.1720399221	0.1072870645	-0.1032942689	0.0695158277	-0.030451217	-0.1064242213	-0.0108514571492577	-0.0445495278783596	0.0019846604341847	0.0001177541222621	0.1145331988678748	0.0345136538051918	0.0011911922989846	0.0131178536429081	0.5547442216836203	0.344659934689048	0.3077411514913656	0.1187904705798588	-0.0014812299151551	0.0015559614963631	2.1940420615503847e-06	2.421016178164497e-06	-0.0003470238609049	-0.0042691226815392	1.822540847003245e-05	1.204255600373434e-07	-0.0013182550884218	0.0003788027716361	1.7377964781499677e-06	1.434915397991913e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1111.621502295866	9.407164731341936	88.49474828260361	1235702.3643665183	989.144210715043	-36.18603037114724	978406.2695910851	1309.4287940215904	1053.0309680757068	7.454235904431243	1108874.2197264603	55.56563291891188	1044.7670300305058	883.7847419589262	0.943271	48.721458	0.3646264447343791	0.1817011294243326	0.2497346382	0.1014838018	0.1865422358	0.199706942	-0.0395082073	-0.243583729	0.0323285223	-0.2087024517	-0.2579100285	-0.1033676119	-0.1671771149	-0.0122379152	0.0486674244	-0.0249531033	-0.1962265202	-0.0044421437	0.2084576562	-0.0989057698	0.0979620759	-0.0823525219	0.0599290029	-0.0314086856	0.0728161887	-0.0814658504	0.1256821947	0.2807044629	-0.1860979031	0.135578595	-0.050039783	0.0485340989	0.0508341162	-0.2934752082	0.003925897	-0.0996559237	0.165671167	-0.1562284016	0.1056962775	-0.0677644271	-0.0284075297	-0.052731018	-0.0498267726	-0.2771980305	-0.1460625687	0.1549654402	-0.1898456546	0.0327410704	-0.0766241055	-0.1041029769	-0.0854166366	-0.0176314601	-0.079395271	-0.246676798	0.3268523302	0.0369396253	0.104123313	-0.0011756799	0.0581311816	0.050443065	-0.0149609029	0.0019327075	-0.0097026129	0.0185976164	-0.0278177871	0.0125009171	-0.0423901481	0.0318416302	-0.1091654695	0.0516240349	0.0725099824	0.1054272844	0.3336398984	-0.125718451	0.0676152521	-0.034995421	-0.108871781	0.0330150201458678	0.0438664772951255	0.0019242678302837	0.001089991555232	0.1457898094768808	0.031256610609006	0.000976975706763	0.0212546685473052	0.6982299033993229	0.1434856817157026	0.4875249980010278	0.0205881408574199	-0.0020721463899679	-0.0005909164748127	4.293790661457e-06	3.491822802051864e-07	0.0015727928698399	0.0019198167307448	3.685696279647651e-06	2.4736774114192284e-06	-0.0017278753851551	-0.0004096202967332	2.985553346624885e-06	1.6778878749587666e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
