global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99
1042.2748475892984	-5.667819047043849	1086336.857917295	32.12417275003305	1051.9897753857226	-44.28240691035626	1106682.487516103	1960.931561774368	974.307046824488	-3.718193843447239	949274.2214918552	13.824965457448949	990.8972719254032	957.3720263732638	0.997538	73.324921	0.8076250038846688	0.4082781954871485	0.0310331988	0.0107729425	0.0555535429	-0.0625345632	0.0595046996	0.0623754179	0.0291730977	0.0125330071	-0.0097626228	0.0594537792	-0.0406118595	-0.0362974209	-0.0084142809	-0.0087555218	0.0627907415	-0.0091130402	0.0562046503	0.0702087499	0.0192314491	0.0153517069	0.0277174426	0.0888704582	0.0341262569	-0.009185387	0.0503778207	0.0420018703	-0.0725550318	0.0586206418	-0.0401170882	-0.0552803022	-0.024844164	0.0127630114	0.0852649855	0.0394955805	-0.0310954903	-0.0582000874	-0.0404625246	-0.0622843951	0.018520119	-0.0025138364	0.0495000927	0.0727099837	0.0501909866	0.0923319875	-0.0610495807	0.0365772009	-0.0629947136	-0.0419865673	0.0966728009	0.0482387676	-0.0153640485	-0.2120902143483789	0.1260704881797494	0.0449822590223413	0.0158937679898803	-0.061611689167293	-0.0885839253699031	0.0078471118339405	0.0037960002420471	-0.7528342914513928	0.1597845210305664	0.0255310931609675	0.5667594703851206	0.0126242173958838	-0.0037135400433334	0.0001593708648585	1.379037965344137e-05	-0.000120896523045	-0.0040620934182324	1.6500602938446987e-05	1.4615969284370216e-08	-0.0021213243741607	0.000888087924523	4.500017100408287e-06	7.887001616837467e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1018.379446254446	-23.89540133485241	1037096.696553512	570.9902049536663	1054.456937981418	2.4671625956952994	1111879.434057148	6.086891273597967	950.6567551185344	-23.650291705953578	903748.2660525012	559.3362977766966	967.8251072599896	983.7419023963554	1.224867	90.034958	2.8166915285470595	1.7397943197138044	0.0612066244	0.0816745095	0.11858874	-0.0689226445	0.0335675981	0.1389634627	-0.0166608217	-0.0714138541	0.0959723876	-0.0324871231	-0.2745775884	-0.0475274022	-0.0105159748	-0.0232154236	0.199573157	-0.1062511808	0.0423617186	0.2293969229	0.182061492	-0.0531241517	-0.1529536893	0.0107209561	0.0029423269	0.2011923599	0.1020401725	-0.1292460802	-0.0092041915	-0.0473539303	-0.0989341295	0.1345133025	-0.0043313024	-0.0127325674	-0.061752923	-0.007127107	-0.0653441716	0.093311622	0.1296911874	-0.0941685473	-0.0871751612	0.1091222394	-0.0266494815	-0.0051506074	0.0419403831	-0.0422496877	-0.0205181113	-0.1206015809	-0.0409173604	-0.0036244985	0.0953761056	0.0438968002	-0.0223783947	-0.1069613552875807	0.1051288590607982	0.011440731524956	0.0110520770074251	-0.2289745131866141	-0.1673628240193211	0.0280103148637222	0.0524293276890469	-0.1763559753487982	0.5764783161025946	0.3323272489364829	0.0311014300412259	-0.0158709645307134	-0.0284951819265972	0.0002518875151351	0.0008119753930298	0.0059170743457426	0.0060379708687876	3.6457092212327685e-05	3.5011768813045217e-05	-0.0069426021660628	-0.0048212777919021	4.819972483621988e-05	2.324471954668839e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1075.528948377477	57.14950212303109	1156762.5187979618	3266.0655929103345	1136.0558901867234	81.59895220530552	1290622.9856279483	6658.389001003735	989.3158416748048	38.65908655627038	978745.8345887274	1494.5249733652054	1027.9543638605371	1005.4934140041084	1.504355	110.578934	2.696669010547737	1.5512865623032663	0.0522506382	-0.0017610774	0.050420275	0.0952284809	-0.0352622867	-0.084611425	0.0513103847	0.124951073	-0.0585491218	0.0089343503	0.0961334886	-0.0117503438	-0.0076274338	-0.0201311443	-0.0364619538	0.0663805111	-0.0591540604	-0.0625184549	-0.0364618647	-0.050471517	0.0064411712	0.1028088962	0.074472811	0.1069729071	-0.0051499979	-0.0477478058	-0.19725888	-0.0164242696	-0.0335343506	-0.054659031	0.0815288505	-0.0061298983	-0.1195821257	-0.1282939657	0.0002977413	0.0820417292	0.035145604	0.0906153791	-0.0432760728	0.012100073	-0.0825202315	-0.1214242044	-0.0348994231	-0.2263848806	0.0373862429	-0.1228034088	-0.1468966878	0.0058666568	0.0940386689	0.0394798359	-0.0293067317	-0.3625030441381796	-0.2555416888505988	0.1314084570094469	0.0653015547406162	-0.1327906447246931	0.096183868461921	0.0092513365523001	0.0176333553263996	-1.251832411346555	-1.0754764359977569	1.1566495643864372	1.5670843860977308	0.0016871664798317	0.0175581310105451	2.84653073066769e-06	0.0003082879645834	0.0021163126388914	-0.0038007617068512	1.4445789552266449e-05	4.4787791855314806e-06	-0.0109730497934157	-0.0040304476273529	0.0001204078217687	1.624450807683462e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1044.6041181639953	-30.924830213481755	1091197.7636851782	956.345123732674	1013.5526257863484	-122.50326440037507	1027288.9252384016	15007.049788748209	972.6467600855334	-16.6690815892714	946041.7199048852	277.8582810297867	981.5377129448784	1004.7945893464808	0.929899	68.353088	0.8659130177274648	0.5481601320754779	0.0553925887	0.031011698	0.0812598759	-0.1353494268	0.0597220197	0.0082224344	0.0130993629	0.0690349583	0.0004016029	0.016182984	-0.0353850238	-0.0685538267	0.0430101686	-0.0590537181	-0.0004148476	-0.0483331662	0.0282225766	0.0555185936	-0.0190216353	-0.0144697978	0.0847616129	0.1367043388	0.1587379466	0.0568212919	0.005532555	-0.021368984	-0.2338106416	-0.0613727262	-0.0263446787	-0.0320913511	0.0497867505	0.0021313583	0.0077241411	-0.0770985124	-0.0106462261	-0.0326656342	-0.0250528588	0.0271826502	-0.0553237552	0.0244077396	0.0413852963	-0.0039330371	-0.0402474737	-0.1280236225	0.0788354055	-0.0448369953	-0.1992895397	0.0183915936	0.092661062	0.034995421	-0.0361224311	-0.3078929217583663	0.0546101223798132	0.0947980512689034	0.0029822654663381	0.0230085828650743	0.1557992275897674	0.0242733993175681	0.0005293948854589	-1.178946278119426	0.0728861332271291	0.0053123884168028	1.389914326691647	0.0110387662821108	0.0093515998022791	0.000121854361031	8.745241886198649e-05	0.0024021782889305	0.000285865650039	8.171916987227717e-08	5.770460531809064e-06	-0.0089581645551188	0.0020148852382969	8.024871219658679e-05	4.059762523506758e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.8298336405655	10.225715476570258	1112665.9779381831	104.5652570077685	1115.3353555824865	101.78272979613814	1243972.9554123117	10359.724084753669	979.7129048314588	7.066144745925385	959837.375893295	49.93040157036892	1013.6848659720472	980.493506041482	0.955986	70.27063	0.5945811403348632	0.2990264723687789	0.0240372033	-0.0109793993	0.0654730355	0.0485387268	-0.0113235328	0.0199665824	0.0864379642	0.1050163604	-0.0137153606	-0.0009661036	0.0171767972	-0.1084433571	0.0112511329	-0.0018849722	-0.0670166046	0.0194755477	0.0022963716	-0.0538854988	0.0256410409	-0.0511898475	0.1012903139	0.105731267	0.0332905763	0.0462924014	-0.0288787273	0.0160020878	-0.1739140497	0.0300391458	-0.0364155277	-0.1051012639	0.005218318	0.0421592458	0.0399107236	-0.0317491294	-0.053200919	0.0326081227	0.0363918858	0.0400781802	0.0005509412	0.0463063044	0.0955321686	-0.0150943479	0.0072186474	-0.0761699947	0.0425968891	-0.0359508971	-0.0372084404	-0.0101398141	0.0912438734	0.030451217	-0.0427992974	-0.2330193400776323	0.0748735816807339	0.0542980128502152	0.0056060532337015	0.0999426934200897	0.0769341105550154	0.0059188573668913	0.009988541968062	-1.0694021387940822	0.1095441393253437	0.0119999184605303	1.1436209344573574	0.0154004148451673	0.0043616485630565	0.0002371727774032	1.902397818761283e-05	0.002533925583434	0.0001317472945035	1.7357349608992052e-08	6.420778862381338e-06	-0.0067869742372034	0.0021711903179153	4.606301929646266e-05	4.714067396609574e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1038.971715294744	-15.858118345821596	1079462.2251825023	251.47991747008345	1064.4885677352966	-50.84678784718994	1133135.910839143	2585.395834377143	951.3264707367996	-28.386434094659197	905022.0539245348	805.78964061043	987.26072085801	932.428088646192	1.12293	82.542007	1.6301739486752271	1.3743562142436134	-0.0380841976	-0.128617708	-0.0333296652	-0.0295174269	0.1057672807	0.0401644384	-0.1054256952	-0.0476800835	0.1147958865	0.0268893163	0.0132314086	0.003194371	-0.1002755426	0.0732271874	-0.0824346753	-0.0720074879	0.0887429518	-0.0515711227	0.0500761622	-0.0423900685	0.0167048975	-0.0915244663	0.1218572939	0.0639271478	-0.1220253327	0.0269376601	-0.04485648	-0.0378484695	0.0345699681	-0.0272377393	0.0500025334	0.0036793103	0.0228218804	0.0025193033	-0.0855624063	0.0462512788	-0.0186651316	0.1353769978	-0.0150194769	0.3052242481	-0.0848197382	-0.0683912092	-0.1373455514	-0.0193163455	0.0255530124	0.1362044063	0.0332768444	0.0513330197	0.0897877085	0.0258549876	-0.0493116688	-0.2213204426868174	0.0116988973908149	0.0489827383510888	0.0001368642001608	0.2498854759393509	0.1499427825192612	0.0224828380296184	0.0624427510854359	-1.214898841638508	-0.1454967028444258	0.0211692905385991	1.4759791954145889	0.0406135284583248	0.0252131136131575	0.0016494586938351	0.0006357010980699	0.0037083071105115	0.0011743815270774	1.37917197114088e-06	1.3751541625870149e-05	-0.0068601904153829	-7.321617817950075e-05	4.706221253531141e-05	5.3606087472124015e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1057.9640692139733	18.992353919229345	1119287.9717477888	360.7095073932662	1083.8531521103946	19.364584375098048	1174737.6553396382	374.9871280202914	970.6955861058728	19.369115369073256	942249.920885424	375.1626301804698	1003.2188681325604	996.932399621253	1.144732	84.14453899999998	1.2865723591725269	0.7337760493763192	0.021421776	-0.060091248	-0.0245701083	-0.0105378525	-0.0764107377	-0.0942356773	0.0513442053	-0.0417235854	0.0185433487	-0.0338588022	0.1191858095	0.0321552073	-0.1068721909	-0.0622497203	0.0375338388	-0.011807841	-0.0538914932	-0.093825549	-0.1199228102	0.0245718579	0.085875209	-0.0106049482	0.1228301447	0.1471995826	-0.1125515739	0.0238290392	-0.1027633617	-0.0231777058	0.0474328908	-0.0579994464	0.0126909429	-0.0281326361	-0.0422319307	-0.0551734585	-0.0603107346	0.0661736926	-0.0572973041	0.0360492752	-0.0316651397	0.2851430248	-0.0875198386	-0.0969845216	-0.0825673003	0.0398348594	0.1500137579	-0.1145398294	0.157588209	-0.0965699804	0.0882931893	0.0212145853	-0.0556345156	-0.2874443129754951	-0.0661238702886777	0.0826242330619543	0.0043723662219538	0.3107473640914406	0.0608618881520897	0.0037041694294374	0.0965639242897783	-1.9214462629054625	-0.7065474212669545	0.4992092584989832	3.691955741233368	0.0325632738767937	-0.0080502545815311	0.001060366805575	6.480659882746247e-05	0.0031617523768807	-0.0005465547336307	2.987220768542344e-07	9.996678092710756e-06	-0.0063962161412487	0.0004639742741342	4.0911580925570406e-05	2.1527212705835814e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1036.7921184398272	-21.17195077414613	1074937.8968589446	448.2514995828668	1041.6611154089012	-42.19203670149341	1085057.8793549165	1780.1679610201668	965.8892138250944	-4.806372280778419	932941.973383659	23.10121450143514	982.6855902996542	972.7368281128546	0.898283	66.029091	0.3565292037930921	0.2282047868147022	0.0107292369	-0.0398586394	0.015189124	-0.0803569964	0.0172446442	0.0136364369	-0.0912714239	-0.0198131523	0.0531694003	0.0023284697	0.0235609891	-0.0349533934	-0.0720137977	0.0973565575	-0.0703083617	-0.0587373079	0.0109408709	-0.0137648936	-0.0212394852	0.0260041306	0.1011029625	-0.0906246768	0.0861964985	0.1468575152	-0.1143549012	0.010652417	-0.0977159643	-0.0735964407	0.0372533737	-0.0183782776	-0.0019738885	-0.0167464286	-0.045026581	-0.042364029	-0.0533850538	0.0516320404	-0.054020864	0.0185716419	-0.1033844516	0.2311012303	-0.0311060263	-0.102050432	-0.0827047516	0.1198663422	0.2496776719	-0.1932413093	0.1460890979	-0.0513216824	0.0867609543	0.0165379384	-0.0617435365	-0.2760615897964982	0.0113827231789969	0.07621000136097	0.0001295663869696	0.4073073449720255	0.0965599808805848	0.0093238299076589	0.1658992732681605	-1.9783551633126777	-0.0569089004072151	0.0032386229455583	3.913889152205932	0.0360039871980537	0.00344071332126	0.0012962870941576	1.183850815909604e-05	0.0030508333203422	-0.0001109190565385	1.2303037103390989e-08	9.307583948510212e-06	-0.0066781357499761	-0.0002819196087274	4.459749709510885e-05	7.94786657850105e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1048.331761347447	11.539642907619736	1098999.4818498404	133.16335843537848	1092.8745986754636	51.213483266562434	1194374.8884300557	2622.8208682944705	970.0606042270002	4.171390401905796	941017.5758732528	17.4004978851118	1002.9230349961148	982.8808516942044	1.029606	75.682083	2.866958585019166	1.92333203855488	0.0272257601	0.0055392927	0.0446300978	0.0196421369	0.1303228111	-0.0288527563	0.0265489099	0.0803283383	0.0136698593	0.0820523224	-0.1030814187	-0.1319834533	0.1063054918	0.0255454378	0.0781607518	0.007020593	0.1486421884	0.0173540804	0.1262764667	-0.0461367891	0.0375302173	0.1717317865	-0.0246952268	-0.0043578737	0.0037146486	0.0453122822	-0.1713565144	0.0198259446	-0.0290007553	-0.0984637327	0.0062654817	0.0208913072	0.0933017958	0.0358534591	0.004733048	-0.0224496253	0.0504504498	-0.0323898808	-0.0521289139	-0.069619813	0.1011502199	0.0214913397	0.0160922883	-0.0027045366	0.0419722305	0.0146044501	-0.0932391182	0.0549257279	0.0851916578	0.0118330366	-0.0676152521	-0.2862032390252551	-0.0101416492287568	0.0819122940285472	0.0001028530490791	-0.0170366919100928	-0.4243440368821183	0.1800678616374126	0.0002902488712394	-0.8472975353352368	1.131057627977441	1.279291357805955	0.7179131133851668	0.0121222892968855	-0.0238816979011682	0.0001469498977973	0.0005703354946426	0.002184386233925	-0.0008664470864172	7.507305535608549e-07	4.771543218961045e-06	-0.0053979753189445	0.0012801604310316	2.913813754393398e-05	1.638810729179012e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060.0322881970708	11.700526849623884	1123668.4520203178	136.90232855876943	1092.54957715383	-0.3250215216337437	1193664.5785390125	0.1056389895251141	980.967160981277	10.90655675427672	962296.5709236664	118.95298023425916	1005.7867355620136	964.714663283428	1.009004	74.167755	1.4716683861702913	0.8262420158436474	-0.0137449779	-0.0141076107	-0.1393117937	0.0193044933	-0.0225268543	0.0267395506	-0.0046895421	0.0104865918	-0.0181098588	-0.0572687864	0.0296367655	-0.0616394184	0.0693628922	-0.0536245578	-0.0641240729	0.0166030006	-0.042498739	0.0040589232	0.0368918153	0.1227171932	0.0434983932	0.0298840182	-0.029663437	-0.0485599226	0.0439031058	0.1194683933	0.0447980817	0.0542438305	0.0178916833	-0.0011455414	-0.0200003854	0.0605726158	-0.0398693293	0.0144030323	0.0314190651	0.0110910747	-0.0426900622	-0.0399031871	0.0548492708	-0.0500102276	-0.0846127214	-0.0070667138	-0.0184821098	-0.0318984197	-0.0444638385	0.0077764503	0.0541860395	-0.0642162211	0.0835859703	0.0071079182	-0.0732270951	-0.0539465707407629	0.2322566682844921	0.0029102324946881	0.0539431599626126	-0.1760479271193418	-0.159011235209249	0.0252845729227711	0.030992872643017	-0.2133251815012116	0.6339723538340252	0.4019209454258544	0.0455076330625248	0.0067222407845644	-0.0054000485123211	4.5188521165661e-05	2.9160523935421323e-05	-0.0001611697809227	-0.0023455560148477	5.501633018788223e-06	2.5975698282671117e-08	-0.0042150172692628	0.0011829580496817	1.776637058018363e-05	1.399389747306732e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
