global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
1022.7433223586592	1.0775459904127729	1.1611053614546436	1046003.9034292282	1129.4307476460692	-1.7774959672317436	3.159491913525112	1275613.8137283588	972.154011827834	6.226851443026817	38.77367889352515	945083.4227129524	1011.0357152716432	774.8790463058907	1.023415	37.543823	0.1664720094804265	0.0797210189770649	0.0849959864	0.0885874437	-0.1264199751	0.0978518966	0.0084988417	0.0400488561	0.0014020123	0.0002360416	-0.1291567646	0.1482115021	0.0322077354	-0.0524839683	-0.0497068243	0.0018284279	0.1213552882	0.0277756727	0.0662441718	0.040084371	-0.0917593965	-0.0024020906	-0.056477194	-0.1209958779	0.0248144811	-0.0477895713	0.1640764119	-0.0932506058	-0.1115351149	0.0243940916	0.1053573952	0.0675935763	0.0829702474	-0.0288362927	-0.0236264844	0.0542896484	0.0619921467	-0.0671070972	-0.0401222478	0.128044009	-0.0616828035	0.0093503317	-0.0817369612	0.0328607507	-0.0517188581	0.0237427637	0.1220726385	-0.009740769	-0.0033283547	-0.0570012941	-0.0141673775	-0.0460095244	0.0263928106	0.0498994636	0.0647238943	0.2020324878	0.0463234284	-0.0879563189	-0.0062805528	-0.0410062516	-0.0639059047	0.0564726211	0.0159930585	0.0102135467	0.0181620503	0.0228327138	-0.0633041982	0.0005990823	-0.042322663	-0.1290957244	-0.0288254917	0.0548420659	0.0520809948	0.1504280021	-0.0038344144	0.000719207	0.0484064217	-0.0103972396	0.092661062	0.034995421	-0.0361224311	0.1170427001117389	0.0324002517911737	0.0010497763161314	0.0136989936494464	0.2215172884998537	0.035749460149816	0.0012780239010032	0.0490699091043274	-0.3837114788878111	-0.0577742893979618	0.1472344990302711	0.0033378685154394	0.0009017515335478	0.0003297461432891	8.131558282558091e-07	1.087325190140357e-07	-0.0014680415006418	-0.0004803331836756	2.155145847606628e-06	2.307199673399377e-07	0.0010226644264644	8.808358647998792e-07	7.758718207177511e-13	1.0458425291557605e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1023.962798809003	1.219476450343791	1.4871228129430925	1048499.8133447666	1136.8723779593402	7.4416303132709345	55.37786171939287	1292478.803766925	964.164970884932	-7.989040942901965	63.824775187363926	929614.0910815418	1006.19277835482	779.0158022483117	0.9361	34.340672	0.2744753220784461	0.1352180994329704	0.0709185808	0.0733721505	-0.0628274147	0.0830610178	0.0862751356	-0.0368356024	-0.0365380791	0.020788572	-0.0585799411	0.1120215603	0.0552004301	0.0459265633	0.0619318526	0.0301225951	0.0911115132	0.0450067727	0.0095007298	0.0431347225	-0.1174116385	-0.0106378629	-0.0126180592	-0.0727462068	-0.0156411575	0.0833253724	0.1141764906	-0.101820528	0.051707168	-0.0425552779	-0.1435826696	-0.0302033376	-0.1048133123	0.0454535418	-0.1124092571	-0.022305041	0.0846755012	-0.0562213186	-0.030631544	0.1040469087	-0.0266924659	0.1108973598	0.0271004876	0.0014011245	0.0436439856	-0.056238001	0.1508859887	0.0601402976	-0.0541777907	-0.0777318395	0.0194520506	-0.018822404	0.0788610054	0.092556101	0.0615259866	0.1225168179	0.0215721158	-0.0860890437	0.0553992692	-0.0184362544	-0.0932249742	-0.0074536567	-0.0925557016	0.0738170319	0.0160513541	-0.0121381239	0.0255485542	-0.0321316697	-0.0583432428	-0.0521644007	-0.0655109909	0.0204156789	-0.0353295341	0.0935311821	-0.1166356179	-0.034188322	0.02262716	-0.0398094057	0.0912438734	0.030451217	-0.0427992974	0.0835157411984539	-0.033526958913285	0.0011240569739731	0.0069748790279271	0.1764225555139091	-0.0450947329859446	0.0020335349430736	0.0311249180940583	-0.2768401175132169	0.1068713613745941	0.0766404506647317	0.0114214878820591	-5.3176580117448105e-05	-0.0009549281136652	2.8277486729873764e-09	9.11887702268269e-07	-0.0010500167753857	0.000418024725256	1.1025352285913835e-06	1.747446709254378e-07	0.0006159718892933	-0.0004066925371711	1.6539881979066657e-07	3.794213683995575e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1022.6471634397358	-1.31563536926717	1.7308964248667629	1045807.2208913376	1134.0065305763894	-2.865847382950733	8.213081222365565	1285970.8113898996	962.3758057939244	-1.7891650910075896	3.201111722880196	926167.1915775052	1009.3085534193492	784.48953660278	0.972418	35.673019	0.1637671853367478	0.0849519926194474	0.0812212438	0.0595655557	-0.066279368	-0.1170889451	0.0946676139	-0.0187032541	0.0298231315	-0.0229562584	-0.1122695144	0.1031286978	0.0567772056	-0.1061127824	0.067098748	0.0310486844	-0.0093825895	-0.0537311839	0.0156062697	0.0396410761	-0.1220052277	-0.0176588547	0.0552648787	-0.1089300532	0.1025265647	-0.0279158934	0.1447442642	-0.1651252649	-0.0953301553	0.0221203986	-0.1387957886	0.0601976513	-0.0169660044	0.0726823904	-0.0133101892	-0.0598832719	0.0984694846	-0.1283962734	-0.021357087	0.1042450538	-0.0247826299	0.0094408873	0.0259105407	0.0046169252	-0.0161098865	0.0035097455	0.0696674621	-0.1796601988	0.0257668705	-0.1850554958	0.0959359603	0.0156453423	0.0489139272	0.0645548098	0.0636630584	0.1518658362	0.014291762	0.0854848313	-0.1100736999	-0.1138793094	-0.0699264187	-0.035166504	-0.0338638911	0.0115970134	0.0553453357	0.0407768013	-0.0540710074	-0.049053439	0.0477408504	-0.0931423721	-0.0819560337	-0.0269978719	-0.0734820495	0.0468997835	-0.0199076951	-0.0707923547	0.0415413831	0.0202573215	0.0897877085	0.0258549876	-0.0493116688	0.1212677956100805	0.0377520544116266	0.0014252176122984	0.0147058782521282	0.1990127350699708	0.0225901795560617	0.0005103162123751	0.0396060687200303	-0.341137239227514	-0.064297121714297	0.1163746159877701	0.0041341198607431	0.0002700528408559	0.0003232294209733	7.292853685434206e-08	1.0447725858276589e-07	-0.0010383567995257	1.165997586000003e-05	1.0781848431212548e-06	1.3595503705578344e-10	0.0010636390855552	0.0004476671962618	2.004059186089905e-07	1.131328104320702e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1022.0868867738492	-0.5602766658865903	0.3139099423369939	1044661.6041150593	1133.8228717757622	-0.1836588006271995	0.0337305550478214	1285554.3045618366	964.5203591204704	2.1445533265459744	4.599108970399405	930299.5231578812	1006.1074295313535	774.1748448523668	1.048764	38.473751	0.1286296035084647	0.068412345367141	0.0774038241	0.0593141082	-0.1304174968	-0.031096646	0.0861834262	0.1285857083	-0.0575151744	0.0210941955	-0.046514141	0.0480906154	-0.0203045236	-0.0077403273	0.1428948475	0.0501645795	0.0420343919	-0.0012583052	0.0823664353	0.0819806519	-0.0607047027	-0.0355467558	-0.0499139808	-0.0476871292	-0.0218415268	-0.0035339686	-0.0241426445	0.0560052661	0.0547424115	0.0159493939	0.0868947444	-0.1603604887	0.1052017032	-0.1172206901	-0.06340203	-0.014515848	0.0899723606	0.0337956931	-0.1053279858	0.0614858529	0.0595135666	0.0302735345	0.0670105727	0.0222532025	0.0155701036	-0.0838453179	0.0588465049	-0.0435272361	-0.0405181531	0.007845272	-0.0545785013	0.158635078	0.041247235	0.0468914345	0.0616931128	0.1221229365	0.0179907804	-0.0656181796	0.0025402976	0.0553707081	-0.0999556525	-0.0121446205	0.0166476446	-0.1174453439	0.0356220501	-0.0803403806	-0.0417342923	0.0573321247	0.0264299212	0.1105732463	-0.0939346175	-0.0183519315	0.0383960213	0.0060800333	0.1188796391	-0.1790906104	0.0610453766	-0.0063589513	0.0882931893	0.0212145853	-0.0556345156	0.1209840114902078	-0.0002837841198727	8.053342669192538e-08	0.0146371310362627	0.2354163304881353	0.0364035954181644	0.0013252217593694	0.0554208486604989	-0.2886000074554715	0.0525372317720425	0.0832899643032982	0.0027601607222693	0.0003522249528103	8.21721119544e-05	1.2406241738221805e-07	6.752255983046447e-09	-0.0008909113890827	0.000147445410443	7.93723103197266e-07	2.1740149060704756e-08	0.0005051567639849	-0.0005584823215703	3.11902503506552e-07	2.55183356199696e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1024.379743660424	2.292856886574896	5.257192702313924	1049353.859221796	1137.995876482141	4.173004706378833	17.413968279459894	1295034.6148903563	973.8745026284076	9.354143507937238	87.50000076708437	948431.5468697284	1011.9534702907604	768.3651009917588	1.006295	36.915791	0.1514791678092889	0.1015206994873832	0.0569967217	0.0655440578	-0.0518409914	0.1811400886	0.0574498607	-0.0325231884	-0.0714759685	0.0124885759	-0.0189230105	0.1128257125	0.0963327025	-0.0402657993	0.0204294738	0.0162891245	0.0903153674	0.02511488	0.0692373683	0.0134868303	0.0537223805	0.0262949559	-0.0589332081	-0.0274270144	-0.1062542874	-0.1009293537	0.0745104188	-0.1152093764	0.0521861872	-0.0018451016	-0.0512408663	0.0247812964	-0.108270749	-0.2527678753	0.0859094929	-0.0024625323	0.0775920617	-0.0403057754	0.0218390042	0.0788140287	0.0074537717	0.1287856507	-0.0319402302	0.1200049307	0.1137207319	-0.0599404433	0.1204861055	0.0365855702	-0.0279678999	0.0668322199	-0.0434002836	-0.0442336202	-0.0451039735	-0.118560567	0.0538749556	0.0868568374	0.0217749707	-0.1444729353	0.01263221	0.0504672716	-0.0495405725	-0.1279431324	-0.0310344261	-0.0328163277	-0.004107118	-0.1424560126	0.0666613339	0.0172526138	-0.0605884145	0.1269612463	-0.0859502395	-0.0136939387	-0.0499119741	0.0970110347	0.1116886722	-0.0955011446	0.1739434427	-0.0039610469	0.0867609543	0.0165379384	-0.0617435365	0.1210140638826118	3.0052392404000816e-05	9.031462892040459e-10	0.0146444036573848	0.2430911373516266	0.0076748068634913	5.890266039189336e-05	0.0590933010589073	-0.2397035523246629	0.0488964551308085	0.0574577929970624	0.0023908633243591	0.002165693034709	0.0018134680818987	4.690226320587079e-06	3.288666484065351e-06	-0.000876029406077	1.488198300569996e-05	7.674275203116213e-07	2.214734181819424e-10	0.0004359497604376	-6.920700354729994e-05	4.7896093399959864e-09	1.9005219362560085e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1028.356786478274	3.977042817849906	15.81686957501152	1057517.6802959223	1136.983786764415	-1.0120897177259849	1.0243255967266638	1292732.1313651488	971.862977372839	-2.0115252555685856	4.046233853790263	944517.6467879994	1007.473286659052	788.536942264413	1.090663	40.010818	0.1987764549782229	0.1089210044878314	0.0630724975	0.0101590751	-0.0047325908	-0.0293875532	-0.015778568	0.0060685956	-0.1394469923	0.0270643242	-0.0759484195	0.0967945694	0.0213803354	-0.1209678415	-0.0216141639	0.0910840834	-0.0017121366	0.0015753621	0.0960541972	0.0426023589	-0.0155688542	0.0474414152	-0.0447846033	0.0756839918	0.0956445471	0.1086079068	0.036466242	-0.1099583824	-0.1151293338	-0.0917897599	-0.0680886722	-0.0343969732	-0.009501969	-0.0884020549	0.125852101	-0.0646409147	0.0642937187	0.0256316367	-0.0087664586	0.1813595235	-0.0187053109	0.0675166639	-0.0560970971	0.1031920988	0.0715823824	0.017864417	-0.0589573963	-0.0383540029	-0.0975900157	-0.0572820841	0.0644912256	0.0706497562	0.0016120996	-0.0840606131	0.061993201	0.0869134308	0.009736666	0.0550664341	-0.1074824632	-0.0425407539	-0.0051407417	-0.0699705388	0.0222384229	0.0066338171	0.0318015701	-0.0368582879	-0.0090323915	4.73155e-05	0.0404755338	-0.0358775126	-0.1160291022	-0.0466750309	-0.0012017131	0.0394675773	0.0055525613	-0.0622715637	-0.0040499632	0.0956822101	0.0851916578	0.0118330366	-0.0676152521	0.1208267896112715	-0.0001872742713402	3.507165270603979e-08	0.0145991130877664	0.1794409644341215	-0.0636501729175051	0.0040513445124283	0.0321990597170476	-0.2851929001539304	-0.0454893478292675	0.0813349902982097	0.002069280765932	0.000665627795831	-0.001500065238878	4.430603625828354e-07	2.2501957208901124e-06	-0.0005883553043237	0.0002876741017533	3.461619641258336e-07	8.275638881956803e-08	0.0004346959018667	-1.253858570900027e-06	1.572161315819458e-12	1.889605270997037e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1024.8341851675018	-3.5226013107721883	12.40871999465394	1050285.1070879374	1131.31281518357	-5.670971580845162	32.15991867075348	1279868.6857985742	965.2726914426114	-6.590285930227651	43.43186864215654	931751.3688448628	1003.6571914079752	790.9804760126642	0.924659	33.920956	0.079273928365253	0.0380550262147751	0.0690545323	0.01046705	-0.0627474176	-0.1244223097	0.044934871	0.075471459	-0.0726248504	-0.0093493696	-0.043143855	0.0098766297	-0.0127537734	0.0107185015	-0.1272945275	0.1098731034	0.0643481009	-0.0352553035	0.0676069953	0.0847125449	-0.0230906274	0.0469928939	0.002798641	-0.0299952131	0.0175842756	0.011898822	0.0416961564	-0.056611529	-0.0233230456	0.0799529224	0.029089029	0.1531315564	0.0156756989	-0.0228164054	-0.1548995001	0.0840495949	0.0732485261	0.0343766309	-0.0371558397	0.100258673	0.0429186212	-0.0484137605	-0.0040114837	-0.003956025	0.040291235	-0.0310914075	0.0055956192	0.037582627	0.0018221285	-0.0607121158	0.0023964522	0.0027476315	0.004719812	0.0666809588	0.0656861441	0.0847276158	0.0143001067	0.0429198362	-0.0370990558	-0.0010803738	-0.0710586577	0.0319204399	0.0257873843	-0.0548002218	0.0502105437	-0.0190386178	-0.1273072124	0.0296296073	0.0452550201	-0.0334103753	-0.055195132	-0.0729706701	-0.037935259	-0.0492122989	-0.0080935891	-0.0140046024	-0.0114967632	0.1318262039	0.0835859703	0.0071079182	-0.0732270951	0.1068889121186913	-0.0139378774925802	0.0001942644289981	0.0114252395339173	0.2050333549981928	0.0255923905640713	0.0006549704547839	0.0420386766618149	-0.2700765255849688	0.0151163745689615	0.0729413296720483	0.0002285047801091	0.0003961763003459	-0.0002694514954851	1.5695566095576474e-07	7.260410841915686e-08	-0.0008114145616173	-0.0002230592572936	6.583935908045951e-07	4.9755432264372446e-08	0.0004346609398526	-3.496201409999324e-08	1.2223424299281257e-15	1.889301326335456e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1023.5646353821122	-1.2695497853895858	1.6117566575827436	1047684.5628049164	1131.8633555053216	0.5505403217516687	0.3030946458744308	1281114.655535766	964.8680770549367	-0.4046143876746555	0.1637128027133364	930970.4061196912	1004.4922577012132	790.0328503769258	0.89456	32.816784	0.1012951932270226	0.0538446056693804	0.0748548042	0.0197890184	-0.1069407791	-0.012377185	0.0387456234	0.0698640954	-0.0205788492	0.007473248	-0.0518788515	0.0034645107	-0.0629307351	0.0611363605	-0.0251841937	0.0809037102	0.0682733222	-0.0835900598	0.0745400447	0.0810860723	-0.0499780734	0.0408686755	-0.0450675223	-0.0855730516	0.0585555037	-0.0564735289	-0.0074246019	0.004942509	0.0887537622	-0.0389198629	0.0453160848	-0.0327466714	-0.0048527738	-0.054648687	-0.0599824565	-0.0328834142	0.0818593752	0.0320759394	-0.0543358007	0.0380358137	-0.0037107101	-0.0397877393	-0.021944579	-0.0357452996	0.01306759	-0.1241803371	0.1326947762	0.0332737742	0.0019427214	-0.047104496	0.0122737819	0.026494752	9.4712e-06	-0.0811404649	0.0660026918	0.0968595361	0.028116724	-0.0520543723	0.0621174548	0.0240011548	-0.043572044	0.0476884894	-0.0062688258	-0.0466950199	0.0370160934	-0.0378952526	-0.096548871	0.0828615805	-0.0493831982	-0.0068495601	0.0042704262	-0.002978225	-0.0360843954	0.0019920545	-0.0605851856	-0.0024313363	-0.0683367738	0.0907883425	0.0819445778	0.0023706562	-0.0785574968	0.0856620837081294	-0.0212268284105618	0.0004505782443714	0.0073379925852185	0.2135628134798821	0.0085294584816892	7.275166199086136e-05	0.0456090753014429	-0.288601184735036	-0.0185246591500671	0.0832906438304663	0.0003431629966261	0.0001499995647192	-0.0002461767356267	2.2499869415949473e-08	6.060298516381813e-08	2.0325676279853155e-06	0.0008134471292452	4.131331162333853e-12	6.616962320773959e-07	0.0004339998610305	-6.610788220999964e-07	4.370252090291187e-13	1.883558793744933e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1023.2654491564743	-0.2991862256378681	0.0895123976114333	1047072.1794374012	1131.3948302481338	-0.4685252571878209	0.2195159166229137	1280054.2619122034	965.4744937977893	0.6064167428525025	0.3677412660118381	932140.9981740974	1008.284729650922	785.6748908585985	0.975947	35.802452	0.218026749502408	0.118286052716983	0.0891382117	0.0876859523	-0.1456002249	0.0596981647	0.108239227	-0.0002272428	0.1043360538	-0.0427911735	-0.1073435125	0.1064033464	-0.0025224992	-0.0323699072	-0.0403420022	0.0134621091	0.055890842	-0.066112853	0.0356256451	0.0753010381	-0.0883057759	0.0776384003	-0.0216529307	-0.0495604398	-0.0414993105	-0.1211175146	0.018550451	0.060308813	-0.0078181384	0.0765347931	-0.1099945756	-0.0124192708	0.0292921896	0.0709433743	-0.0342399575	-0.0853257917	0.0932202562	-0.1618876407	-0.0074371392	0.0102137914	-0.0909056312	-0.0273786072	0.0263719462	-0.0844773766	-0.011594373	-0.0342380961	0.0908341661	-0.017384257	0.0503370667	-0.061740021	0.1007860937	-0.0588460337	0.0629634662	0.1198369544	0.0667082121	0.1685958627	0.0254976722	-0.0585091349	0.0801017242	-0.0859433067	0.0352873428	0.0120203291	-0.0997637108	0.0684416156	-0.0222760391	-0.0386583777	-0.0666766441	0.0301611402	-0.1522668973	-0.0355047557	-0.006270949	-0.0131338363	-0.0633312785	0.1836067734	-0.0751605542	-0.0715080584	-0.0225036135	-0.000236733	0.0802681812	-0.0023706562	-0.0835859703	0.0477518892241732	-0.0379101944839562	0.0014371828458113	0.0022802429244777	0.2025763419295998	-0.0109864715502822	0.0001207025571251	0.0410371743095781	-0.3891452223568663	-0.1005440376218303	0.1514340040831749	0.0101091035013	0.0009511241360623	0.0008011245713431	9.046371222002566e-07	6.418005788096658e-07	-0.000567793517737	-0.0005698260853649	3.2238947878415693e-07	3.247017675623836e-07	0.0004347701212492	7.702602186999757e-07	5.933008045117344e-13	1.8902505833104405e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1022.763475162146	-0.5019739943282957	0.2519778909819039	1046045.1261257498	1130.871753708071	-0.5230765400626751	0.2736090667639393	1278870.9233347685	965.3975648271276	-0.0769289706616973	0.0059180665270682	931992.458174148	1005.6606416196788	777.4709744791209	0.938249	34.419506	0.1183348718935231	0.0648473088096955	0.0821743221	0.0423740103	-0.057294011	0.0376362169	0.0422084562	0.0292251339	0.0040256027	-0.0405682506	-0.0810698559	0.0691587637	0.0744978869	0.0775442977	0.0485360872	0.0200834256	0.0274493036	-0.0325166312	0.0143968118	0.1127740531	-0.0709072508	-0.0394596824	0.0071421339	-0.0122189653	0.0556498791	-0.1281249749	0.0133037184	-0.1586381465	-0.0311519437	0.0284780688	-0.0855219247	0.0505795734	-0.0308463707	0.0093458553	0.0616314712	-0.013595328	0.0822761272	-0.0440959815	-0.0056191089	0.0924038947	0.0273187595	0.0621115776	0.0611324778	-0.0547799641	0.0038246489	0.0197107262	0.0291562719	-0.0362596883	0.0252550381	0.0709086519	0.0955941146	-0.0466117288	0.0239203306	0.0692997372	0.0702041979	0.1131229917	0.0241333849	0.0285733006	-0.0544099229	-0.0614980128	0.0668125404	-0.0440107116	0.0157208748	-0.0167324338	0.0034945883	-0.022236578	0.00615728	-0.038186391	-0.057354415	-0.0793695925	-0.0667870997	0.0272692586	-0.0231390319	0.0372572469	-0.0489363561	-0.0848356941	0.0236677605	0.0195889438	0.0785574968	-0.0071079182	-0.0882931893	0.1022839089165188	0.0545320196923456	0.0029737411717263	0.0104619980232427	0.2195500263078571	0.0169736843782573	0.0002881059613726	0.0482022140517807	-0.3640805229571811	0.0250646993996852	0.1325546271967744	0.0006282391559965	0.0009370320849611	-1.409205110120004e-05	8.780291282465461e-07	1.9858590423883323e-10	-0.0001472966499413	0.0004204968677957	2.1696303083929873e-08	1.7681761582599444e-07	0.0004340696716814	-7.004495677999964e-07	4.906295970312017e-13	1.884164798735984e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1025.0020364332022	2.2385612710561418	5.011156564272489	1050629.1746922114	1135.547196855429	4.67544314735801	21.85976862417697	1289467.436286223	967.6890745771692	2.291509750041655	5.2510169345359685	936422.145056018	1007.5697925149764	778.2634360761739	0.950146	34.855968	0.1188493285720545	0.0511927860384397	0.0850008491	0.0199121921	-0.1160573237	-0.0698527185	0.0426392476	0.1216797074	-0.10492292	-0.0097274205	-0.0768120643	0.0379403134	-0.0370654322	0.0142141519	0.0835250045	0.0119278066	0.0616983584	-0.0268345278	0.095653543	0.0913140512	-0.0667446337	0.0251212416	-0.0161397494	-0.0575817959	-0.0237009567	-0.0088758515	0.0433342349	-0.073960467	-0.1342625234	-0.0225745824	-0.0434631321	-0.0805465698	-0.0081235295	0.0891135766	0.0062602302	-0.0679217251	0.0847402516	0.0389616381	-0.0566266369	0.1061387505	0.0878319923	-0.0158972663	-0.0226523456	-0.0404365144	0.0266086666	-0.0623723087	0.0380523029	-0.0627405494	-0.0190600558	0.0104677701	0.0032224891	0.0089368602	0.0878632027	0.0172428349	0.0685865496	0.1062244243	0.0220531718	0.0278933566	-0.0440112111	-0.0567126324	0.0061551202	0.0518411052	0.0387285835	-0.089440228	0.0036019228	-0.0079975282	-0.1732002114	0.0548301142	-0.0015591317	-0.0457604409	-0.0013284305	-0.0439153947	-0.0168522441	0.0580479109	0.0057550323	-0.0902629498	-0.0425090796	0.0893038861	0.0768132552	-0.0118330366	-0.092661062	0.0846418660766801	-0.0176420428398386	0.0003112416755627	0.0071642454929426	0.2134298889907597	-0.0061201373170974	3.745608078012818e-05	0.045552317514608	-0.3406746256996626	0.0234058972575184	0.1160592005956052	0.0005478360264295	0.0014977533626558	0.0005607212776947	2.2432651353467563e-06	3.144083512595769e-07	-0.0005723404143411	-0.0004250437643998	3.27573549888142e-07	1.8066220165515274e-07	0.0008819296527389	0.0004478599810575	2.0057856263282426e-07	7.777999123801567e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1021.3749118235912	-3.6271246096109735	13.156032933645555	1043206.7105026488	1132.1699410874835	-3.3772557679455986	11.405856522121814	1281808.775502036	968.789517017121	1.1004424399518484	1.2109735636471777	938553.1282822668	1007.310754027889	778.0749549879979	0.979539	35.934246	0.2230788336011626	0.1176538885694108	0.0693478582	0.002974555	-0.120942443	0.0433031328	0.0967909371	0.0215565522	0.0453783941	0.0494548161	-0.0093135703	-0.0112084436	0.0212946026	0.164397113	-0.0419233933	0.0311243017	0.0446981934	-0.0046812749	0.0972777695	0.0528594129	0.0335046416	0.011698101	-0.0763980442	-0.0562085332	-0.1188133456	0.0417847054	-0.0339911507	0.0819067222	0.0183528482	0.0273046708	-0.1517670335	0.0118072611	0.0220085074	-0.0261083643	-0.0188767774	0.1016578942	0.0659140252	0.0122314146	-0.0706337623	-0.0559017867	0.0057627083	-0.0061840802	0.0118968682	-0.0381892645	0.0040874938	-0.060541317	0.0797820234	0.0817822305	0.037114425	0.007249341	0.042715333	-0.0343159201	0.0358548877	-0.0064508465	0.065539842	0.0437090792	0.0517275911	-0.0669371669	0.0304355645	0.0843230848	0.0185326044	0.057005344	0.0994664151	-0.1216897093	0.0403060007	-0.0837116066	-0.0844541568	0.0654340292	-0.0328620727	0.0314951133	0.1423247593	-0.0510470114	0.0076532892	-0.0478142358	0.0267869437	0.0803412639	-0.0268518159	0.0080439674	0.0750362016	-0.0165379384	-0.0966728009	0.0972718298515218	0.0126299637748416	0.0001595159849538	0.0094618088826634	0.204435421803808	-0.0089944671869517	8.090043997715101e-05	0.0417938416881008	-0.2544426066552034	0.0862320190444592	0.0647410400814945	0.0074359611084839	0.0024718792925948	0.000974125929939	6.110187237158969e-06	9.489213273795216e-07	-0.0006189969969561	-4.665658261500004e-05	3.831572822406702e-07	2.1768367013103235e-09	-0.0004017355066053	-0.0012836651593442	1.6477962413141704e-06	1.6139141726741706e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
