global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52
1104.9941344501683	2.457014915024274	6.036922292651741	1221012.0371692767	1050.1978703858767	-0.1243001974646631	0.0154505390897542	1102915.5669630307	1059.7463343020663	0.6899201714727496	1123062.293066667	0.4759898430049882	1130.091577510383	847.0122439268405	0.7738549999999998	38.557835	0.2558695589701519	0.1428671079517602	0.0013971974	0.0190983878	-0.0831425044	-0.0347959438	0.0178331086	-0.0093083584	-0.0188707305	-0.0260088759	0.0554996064	0.0037496372	0.0173191577	-0.021609166	0.0107641199	0.05223688	-0.0154637612	-0.0244654803	0.0139295634	0.0369803425	0.0232798173	-0.003662913	0.1049529608	0.0326507667	-0.0043363836	0.0205854136	0.0134783283	0.005093137	-0.0047761584	0.0396945427	-0.0134878367	0.0094139948	-0.0275970167	0.0139938438	-0.0283861133	-0.08348568	0.0308675391	-0.0102701951	-0.0377403896	-0.007751339	-0.0853468006	-0.0031872631	-0.0756462158	0.0069762398	-0.0272778318	-0.0688913034	0.0202772999	0.0123800129	-0.0100966664	-0.0179955686	0.0401159314	-0.0327790581	0.0464116878	0.0267888971	0.0087638274	-0.0415768732	-0.0124778141	0.0632285089	-0.0080849223	0.0138379759	0.0060837549	-0.0087006231	0.099141769	0.0566681795	-0.0011853914	-0.0234201525574064	0.022327630653237	0.0005485035458121	0.0004985230905873	0.0316309074604106	0.1049617146919387	0.0110169615510719	0.001000514306769	0.0551826197368683	0.0168064376734662	0.0002824563472721	0.0030451215210238	-0.0001403171350225	3.455367601369998e-05	1.9688898380922498e-08	1.1939565260597451e-09	0.001403917499849	0.0006803861964773	1.9709843463822677e-06	4.629253763568472e-07	0.0011635989154476	0.0015205356465392	1.353962436030831e-06	2.312028652396383e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1105.4811211424767	0.4869866923083918	0.2371560384854683	1222088.5092024272	1054.589630589341	4.391760203464173	19.28755768473168	1112159.2889465624	1058.9826338965413	-0.7637004055250145	1121444.218894456	0.5832383093990716	1129.5311572260368	851.4072003776645	0.7764649999999998	38.687889	0.183704990191032	0.0816015279191137	0.0080438759	-0.0169995709	-0.0404382483	-0.0410739478	-0.0132110857	-0.0037928603	-0.0296524687	-0.0122558812	0.0358136298	-0.0345980175	0.0105187796	0.0211106546	-0.0246258126	0.0342566191	-0.0627733937	-0.0195225473	-0.004888791	0.0429361628	-0.0036116763	-0.001124398	0.0615325759	0.054697467	-0.0211315097	0.0048597629	0.0104745218	-0.0131260946	-0.0179328648	0.0140161051	-0.062131772	0.0190713804	-0.0245640093	0.0095959959	-0.0550922636	-0.0501620622	0.0244503662	-0.0454755708	-0.0397862764	-0.0039161404	-0.0698099208	0.0248017331	-0.0439980805	0.0038333728	-0.0240519457	-0.0064289609	0.0074224261	-0.0048047431	-0.0384162132	-0.0093044261	0.022732923	0.0037904862	-0.007050369	0.0256075811	0.0661014421	-0.0254114672	0.0822013071	0.0460794876	0.0112285182	0.0219216143	-0.0324841126	0.0383641828	0.0979282008	0.0524983198	-0.0082906521	0.0104533250821248	0.0338734776395312	0.0001092720052725	0.0011474124873958	-0.0215548769303381	-0.0531857843907487	0.0028287276612592	0.000464612719482	0.0832258650998554	0.0280432453629871	0.0007864236104886	0.0069265446216193	-0.0007030265463547	-0.0005627094113322	4.942463248794172e-07	3.166418816018312e-07	0.0011758897900115	-0.0002280277098374	1.3827167982532898e-06	5.199663645373509e-08	0.0017449114502332	0.0005813125347856	3.044715969154929e-06	3.379242630988594e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1106.1759290586883	0.6948079162116301	0.4827580404303475	1223625.1860288524	1051.1721411250512	-3.4174894642897016	11.679234238531112	1104962.8702774246	1062.3341662348532	3.3515323383119267	1128553.8807499008	11.23276901475061	1131.1406166174004	866.2959184802188	0.793784	39.550812	0.0704295861725385	0.0321356284809174	0.0111699833	-0.0410270317	-0.0693455073	-0.0601413746	0.0096714589	-0.0075759774	-0.0172593628	-0.0248034281	0.0379304546	-0.0540702835	0.0363614279	-0.0132632068	-0.0241748437	0.0501526221	-0.0733348151	-0.0043843691	0.0037028079	0.0339071354	-0.0240141602	-0.0105544302	0.0821022818	-0.0497173837	-0.0278306465	-0.04658768	0.0209777561	0.0193854334	-0.0128306784	0.0307996128	-0.0446900112	0.0498418934	-0.03740513	0.0185530465	-0.049802781	-0.067394334	0.0193793662	0.0045232881	-0.0495059519	-0.0111480259	-0.0940531271	0.027934875	-0.0483501984	0.0106678072	-0.0109424362	-0.0265041406	0.0333022311	-0.0047025259	0.0110899417	0.0047547181	0.0052008992	0.0379895624	-0.0105245855	0.0507865496	0.1052616609	-0.0413681095	0.0731220663	0.0168927712	0.0429472445	-3.6811e-06	-0.0097832039	0.055008146	0.0966728009	0.0482387676	-0.0153640485	0.0029700000033443	-0.0074833250787804	8.820900019865142e-06	5.6000154234705166e-05	-0.0315968919120734	-0.0100420149817352	0.0001008420648933	0.0009983635785032	0.0910980144077981	0.0078721493079427	6.197073472654286e-05	0.0082988482290433	-0.000914070391514	-0.0002110438451593	8.355246806425573e-07	4.45395045796226e-08	0.0007893432776413	-0.0003865465123702	6.230628099575104e-07	1.4941820622556525e-07	0.0014418598716811	-0.0003030515785521	2.078959889564238e-06	9.184025926291967e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1105.6001243258895	-0.5758047327988152	0.3315510903135149	1222351.6349094224	1054.510435960838	3.3382948357868827	11.14421241064137	1111992.2595503167	1061.333484260403	-1.0006819744501172	1126428.7648123272	1.001364413989385	1129.716965038507	861.3947155866673	0.731761	36.460484	0.1940707517908617	0.0856138955602657	0.0140666217	-0.0320010362	-0.0469276625	-0.0494006426	-0.0083928328	-0.0007117658	-0.0261172149	0.0240784324	0.0638340686	-0.029979568	0.0301000214	0.0114579142	-0.0375313479	0.0515147699	-0.0434251749	-0.0121006063	-0.0283148565	0.0648473429	0.0150714014	0.0106999204	0.0932154592	-0.0216550063	-0.039558857	-0.0597009887	0.0143377571	-0.014707172	-0.0232272801	0.0053360543	-0.0552632935	0.017294563	-0.0350346652	0.0151299663	-0.0677231076	-0.0649834467	0.0368423592	-0.0269580056	-0.0476203205	-0.0116739415	-0.097662049	0.056238577	-0.0521096428	0.0103210448	-0.0056698211	0.0178301587	-0.0225669413	-0.0022556944	0.0197239524	0.0278933118	0.0249236048	0.025347472	-0.013086096	0.0675023229	0.0763013842	-0.0503603866	0.0855945254	0.0825714137	0.0314191901	0.0269168992	-0.0093853379	-0.001926211	0.0953761056	0.0438968002	-0.0223783947	-0.0358487735893362	-0.0388187735926804	0.0012851345678594	0.0015068971832397	0.0096262354959435	0.0412231274080168	0.0016993462332975	9.26644098233626e-05	0.1129053607935475	0.0218073463857493	0.000475560356388	0.0127476204959211	-0.0017341797504918	-0.0008201093589777	3.0073794070158016e-06	6.725793606829779e-07	0.0005349180263998	-0.0002544252512415	2.861372949674572e-07	6.47322084693004e-08	0.0006719643938121	-0.0007698954778689	4.5153614655126294e-07	5.927390468431358e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1106.4374224763194	0.8372981504298878	0.7010681927133109	1224203.7698560413	1055.6241700563878	1.1137340955497166	1.2404036355899453	1114342.3884072376	1060.242695711097	-1.0907885493061258	1124114.5738087338	1.1898196592973624	1131.007183363834	846.8794357192158	0.797431	39.732521	0.1408987909951059	0.0708081604182575	0.0085458543	0.0009952901	-0.0864609421	-0.040827018	0.0045026142	0.010082913	-0.0243792792	-0.0350181535	0.0512855378	-0.0462821021	0.0267543983	-0.0050075435	-0.0108566154	0.0707083856	-0.0436909472	0.0127947916	0.0155472336	0.0605820585	0.0214440712	0.0026862511	0.0464024313	0.0946688465	0.0695682827	0.032608439	0.0229322419	0.0069333087	0.0004749074	0.0475735841	-0.0379350018	0.0258924342	-0.047964818	0.0087803521	-0.029557873	-0.0960726148	0.0287079105	-0.0329165716	-0.051753809	-0.0209646327	-0.1168234604	0.0129039702	-0.0876578779	-0.0042362694	-0.0145723629	-0.0093484329	-0.0261864639	0.0102208859	0.0058480491	-0.0003611185	0.0455724564	-0.0223196658	0.0428131848	-0.0091612451	-0.0335686625	-0.001966482	-0.0329671852	0.089611463	0.0019774495	-0.0182006004	-0.0787443144	-0.0066130951	0.0940386689	0.0394798359	-0.0293067317	-0.0183390758623289	0.0175096977270073	0.0003363217034842	0.0003065895144911	0.0354557350432997	0.0258294995473562	0.0006671630468668	0.0012571091474606	0.0832203063288901	-0.0296850544646574	0.0008812024585696	0.0069256193854743	-0.0007147990222117	0.0010193807282801	5.109376421548025e-07	1.039137069188867e-06	0.0007602199070941	0.0002253018806943	5.779343071421621e-07	5.0760937444388626e-08	0.0007847725699594	0.0001128081761473	6.158679865606813e-07	1.272568460568027e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1103.588718539714	-2.8487039366054887	8.115114118431608	1217908.0596881278	1054.3611918888143	-1.2629781675734648	1.595113851767227	1111677.5229612011	1061.3668708171049	1.1241751060078968	1126499.634468093	1.263769668967866	1128.311384953607	864.0990895333534	0.892019	44.445423	0.15553424834394	0.078854731514558	0.0222181515	-0.0285864275	-0.0686698243	-0.0762058733	-0.0068664072	-0.0024944297	-0.030824729	0.0109185535	0.0808080169	-0.0722251913	0.0316467499	0.0053478677	-0.0667383271	0.0616087269	-0.055232383	-0.0390183922	-0.0444201558	0.0537344129	-0.0252423375	-0.0254763808	0.1295754377	-0.0363815697	-0.0830600299	-0.0519129716	0.0123082518	-0.0112952281	-0.0448955904	0.0083719069	-0.0872317441	0.0104970592	-0.038419518	0.0119673003	-0.1076415225	-0.0712302263	0.0427989825	-0.0243021667	-0.0507956278	-0.0068132551	-0.105548843	0.062380578	-0.045304134	0.0072429314	-0.0062332467	0.0329502828	-0.0064743353	-0.0101373075	-0.0146387212	-0.0012532749	0.0098164172	0.0584026894	-0.0375989977	0.0647575426	0.1411754151	-0.0528151112	0.1264012651	-0.0028105936	0.0668334434	-0.0002936931	0.0386291269	0.0348516364	0.092661062	0.034995421	-0.0361224311	-0.035989496034503	-0.0176504201721741	0.0012952438248175	0.0003115373322542	-0.0241351921021077	-0.0595909271454073	0.0035510785980492	0.0005825074978056	0.1011094106744536	0.0178891043455634	0.0003200200542864	0.0102231129269353	-0.0013871139178783	-0.0006723148956665	1.9240850211716878e-06	4.520073189351912e-07	0.0006712656003418	-8.895430675230002e-05	4.505975062022372e-07	7.91286868978229e-09	0.0003379658387624	-0.000446806731197	1.1422090817037258e-07	1.996362550429482e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1108.3933112434988	4.80459270378492	23.084111049263285	1228535.7324093278	1055.200076226689	0.8388843378745605	0.7037269323312398	1113447.20086881	1061.8645884047676	0.4977175876626916	1127556.4041080263	0.2477227970687691	1131.858166322804	868.7368851279876	0.869888	43.342762	0.2364007402194963	0.1464320874769616	0.025223194	-0.0495438486	-0.0563124598	-0.0662073236	0.0064022988	0.0121804958	-0.0426012041	-0.015758942	0.0548625216	-0.0326096145	0.0350061137	-0.0014526256	-0.0348462567	0.0427641518	-0.107213876	-0.0192855133	-0.0038073583	0.0301102736	0.0249164048	0.0032185123	0.0923291235	0.0129412649	-0.0171643161	-0.0351159037	0.0308116481	0.0169065041	-0.0156823044	0.0366581732	-0.0605011136	0.0558164585	-0.0387901539	0.0191932135	-0.0805769553	-0.0546505677	0.0568228612	-0.0488344057	-0.0722823232	-0.0165332782	-0.1024436545	0.0457383472	-0.0389945308	-0.0009771013	-0.0018692053	0.0449638278	0.0066053768	0.0126691663	-0.0711850024	-0.0150118171	-0.0005732011	0.0133704	0.0012786307	0.0928517859	0.0956217629	-0.042137627	0.0906105113	0.1272572239	-0.0081685498	-0.0126262043	-0.0472712538	-0.042351831	0.0912438734	0.030451217	-0.0427992974	-0.0353472950336453	0.0006422010008576	0.0012494312661955	4.124221255026288e-07	-0.0033426696371776	0.0207925224649301	0.0004323289904546	1.1173440303309029e-05	0.1167409697206522	0.0156315590461986	0.0002443456382147	0.0136284540113182	-0.004038695837672	-0.0026515819197936	1.6311064069229133e-05	7.030886677376841e-06	0.0012538026353896	0.0005825370350477	1.572021048509906e-06	3.3934939720228165e-07	0.0010905360380711	0.0007525701993086	1.1892688503318117e-06	5.663619048875363e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1104.0230994279502	-4.3702118155486005	19.098751312760594	1218867.0040704976	1056.3947125479538	1.194636321264852	1.427155940085219	1115969.788699274	1058.359551847734	-3.5050365570334634	1120124.940987337	12.285281266140997	1128.445884870406	862.4334184232002	0.93785	46.729027	0.1802193435725619	0.1030032295264961	0.0229465303	-0.0598328163	-0.0329779083	-0.0676973282	-0.0186623743	0.0010726141	-0.0293853859	-0.005831268	0.072409896	-0.0552984493	0.0167012947	-0.0025696755	-0.0615650537	0.0658767944	-0.0794052094	-0.0257447021	-0.0375855896	0.0113036469	-0.0035434733	-0.0010433616	0.1353626847	-0.0059025202	-0.052358372	-0.0448030989	0.0129734966	-0.0068855888	-0.0454525559	0.0134380764	-0.1019255966	0.0126132107	-0.0412979593	0.0038152363	-0.1144250046	-0.0613530601	0.0237516069	-0.035971117	-0.0586745106	-0.0101764265	-0.1090961289	0.063013513	-0.0421271486	-0.0016856969	-0.0122321309	0.058216075	-0.0083888205	0.0055185561	-0.0181550682	-0.0080388842	0.0120586165	0.0466621425	-0.0458892363	0.0651664399	0.1361679729	-0.0661399787	0.1702959271	0.0315195483	0.0418944094	0.0046758386	-0.0306223205	0.04075332	0.0897877085	0.0258549876	-0.0493116688	-0.0236109231978076	0.0117363718358377	0.0005574756942527	0.000137742423869	-0.0361722600041929	-0.0328295903670153	0.001077782003666	0.0013084323938109	0.1029271867625283	-0.0138137829581239	0.0001908205996141	0.0105940057748483	-0.0022803173506114	0.0017583784870605	5.199847219499395e-06	3.0918949037575226e-06	0.0005792626196614	-0.0006745400157281	3.355451825369877e-07	4.550042328186002e-07	0.0010866625726282	-3.873465442899874e-06	1.180835546750938e-06	1.5003734537339518e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1108.2011842349154	4.178084806965217	17.45639265419357	1228109.864739669	1053.5294611907202	-2.8652513572335465	8.20966534012868	1109924.3255968092	1061.198184948505	2.8386331007709487	1126141.5877380015	8.05783788079249	1131.8350761329186	865.5034404330784	0.845083	42.106815	0.0965816749055215	0.0460568971451641	0.0231934938	-0.0667073099	-0.0694034572	-0.0847682765	0.0105142912	0.0020272777	-0.0259977061	-0.0424862313	0.063721094	-0.0338735976	0.0341354717	-0.0076997633	-0.0131548477	0.0840682436	-0.0755646228	-0.0058579781	-0.0161559198	0.024343326	-0.0161699793	-0.0191438606	0.0906807959	0.0570161678	0.0008053814	-0.0680771586	0.0329665665	0.0157156835	-0.0211572664	0.0531546709	-0.0628793305	0.0464425091	-0.0413887957	-0.0029666274	-0.0662275571	-0.0706740541	0.0470283466	-0.0199825455	-0.0807824054	-0.0231901658	-0.1191606388	0.0339120461	-0.0379495069	-0.0228614063	0.005833672	0.0210443596	-0.0061546311	0.0246772102	-0.0370541404	-0.0115134331	-0.0274516798	0.0282169004	-0.0114521451	0.057367969	0.0920148798	-0.0607466478	0.0647495014	0.107952802	-0.020522718	-0.0431476857	-0.0329039488	-0.0290643942	0.0882931893	0.0212145853	-0.0556345156	-0.0263763837953519	-0.0027654605975442	0.0006957136221197	7.647772316570075e-06	-0.0044272416205899	0.031745018383603	0.0010077461921752	1.9600468367083485e-05	0.097732459754404	-0.0051947270081242	2.698518868893593e-05	0.0095516336896461	-0.0026741057560557	-0.0003937884054442	7.150841594570226e-06	1.550693082623641e-07	0.0003422252588634	-0.0002370373607979	1.1711812780412113e-07	5.618671041408123e-08	0.0005799589605455	-0.0005067036120827	3.3635239591701684e-07	2.567485504976553e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1108.6505624592644	0.4493782243489477	0.2019407885190131	1229106.0696412432	1060.7538759846332	7.224414793912956	52.19216911450838	1125198.7854164224	1064.7771908655343	3.579005917029235	1133750.4661874983	12.809283354130276	1131.582881306975	875.6255345891183	1.0336	51.499805	0.4219813387490816	0.2132639050926629	0.0324803041	-0.1315534267	0.0775134909	-0.0754898806	-0.0073822655	0.0416074378	-0.0029035412	-0.0186157994	0.0799320504	-0.0305198134	0.0558741961	0.0092937889	-0.0776526455	0.012358653	-0.1318762099	0.0268814093	-0.0799963176	0.0098550194	-0.0322085024	-0.0280649121	0.145568355	-0.0338243071	-0.1172394855	-0.1551161752	0.0295109471	0.011127201	-0.0444640542	-0.0433827906	-0.116902737	0.0655119391	-0.0599736662	0.0226142561	-0.1408408493	0.0295155881	0.0202722383	-0.0518106751	-0.0625079192	-0.0154008101	-0.0395515438	0.162389431	0.0664143688	0.0026935412	0.0053468022	0.1868230214	-0.1241250073	-0.0217753214	-0.0707633063	0.0914715964	-0.1158462932	0.0637657426	-0.1397930422	0.026800613	0.2210715705	-0.0198464374	0.1508807126	0.0565256288	0.0268598301	0.0463936677	0.0546184297	-0.0604208938	0.0867609543	0.0165379384	-0.0617435365	-0.0688478300950663	-0.0424714462997144	0.0047400237087991	0.0018038237507895	-0.0448984541736479	-0.040471212553058	0.0016379190455147	0.0020158711871831	0.2166443055597682	0.1189118458053642	0.0141400270728387	0.0469347551314742	-0.0056269108096023	-0.0029528050535466	3.166212525921921e-05	8.71905768425034e-06	0.0009632066463918	0.0006209813875284	9.27767043653338e-07	3.85617883656697e-07	-0.0002487912801984	-0.0008287502407439	6.189710110275879e-08	6.868269615330722e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1115.7899521429215	7.1393896836571	50.97088505510943	1244987.217303103	1065.5796172927562	4.8257413081230425	23.28777917292509	1135459.9207897768	1064.377487197446	-0.3997036680882502	1132899.4352527494	0.159763022283202	1138.4564859738823	872.2195437766046	0.991262	49.390293	0.6309673931631238	0.3370195547989983	0.0495574195	-0.1347212833	0.076166773	0.0152511579	0.0336234601	0.0900031686	-0.004417967	-0.0265301807	-0.046119263	0.0113871637	0.054394706	-0.0071124428	-0.0294992162	0.0245796232	-0.0909586604	0.0553185366	-0.0222408895	-0.023998138	-0.0193871196	-0.0008784301	0.0418886834	-0.0163440955	-0.1087626754	-0.0603365474	0.0691647144	0.0433790896	-0.035050052	0.0151904563	-0.0370051348	0.0641283083	-0.0149305546	0.0106550249	-0.0213964792	0.0983505246	0.0141664454	0.0016897184	-0.0586576661	-0.0460033944	0.0445430078	0.0884827684	0.1363872513	0.03568384	0.0256674748	0.2845342192	-0.1203833616	-0.0766744846	0.0389418215	0.0639755188	-0.1369169873	-0.026694887	-0.0811060201	-0.0089248925	0.0123719277	0.0388389779	-0.0386652474	0.079148412	-0.0497426615	0.027694218	0.0388887824	-0.1583672808	0.0851916578	0.0118330366	-0.0676152521	-0.1337987033411423	-0.064950873246076	0.017902093015771	0.0042186159354278	0.0099446956887163	0.0548431498623642	0.0030077710868257	9.889697234117255e-05	0.1785306927406296	-0.0381136128191386	0.0014526474821272	0.0318732082504491	-0.0114642615621496	-0.0058373507525472	0.0001314292931653	3.407466380826453e-05	0.0033620627898627	0.0023988561434708	1.130346620297936e-05	5.7545107970680775e-06	-0.0014737795288911	-0.0012249882486926	2.1720260997784724e-06	1.5005962094352078e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
